,begin,end,subtitles_text
1,00:00:00.12,00:00:00.12,
2,00:00:14.42,00:00:14.42,>> Jeff: WE'RE ON BOARD A
3,00:00:15.71,00:00:15.71,HELICOPTER PILOTED BY THE
4,00:00:18.25,00:00:18.25,"NICARAGUAN AIR FORCE, FLYING"
5,00:00:20.50,00:00:20.50,OVER THE PACIFIC OCEAN IN
6,00:00:22.12,00:00:22.12,"CENTRAL AMERICA, WHERE THESE"
7,00:00:23.50,00:00:23.50,AMERICANS HAVE ALREADY BEGUN THE
8,00:00:25.29,00:00:25.29,ADVENTURE OF A LIFETIME.
9,00:00:30.46,00:00:30.46,EACH CASTAWAY IS ARRIVING WITH
10,00:00:32.33,00:00:32.33,NOTHING BUT THE CLOTHES ON THEIR
11,00:00:33.83,00:00:33.83,BACK AND THEIR OWN UNIQUE STORY.
12,00:00:36.21,00:00:36.21,>> I'M THE C.E.O. OF MY OWN SOFTWARE COMPANY.
13,00:00:39.04,00:00:39.04,BUT ARE THERE OTHER LAYERS ON ME? ABSOLUTELY.
14,00:00:41.29,00:00:41.29,I'M A FORMER FEDERAL AGENT.
15,00:00:42.42,00:00:42.42,"THAT'S RIGHT, SPECIAL AGENT SHEPPARD."
16,00:00:44.54,00:00:44.54,THAT WAS MY FIRST AND MIDDLE NAME FOR YEARS.
17,00:00:46.92,00:00:46.92,>> MY FAITH IS EVERYTHING.
18,00:00:48.54,00:00:48.54,MY ENTIRE LIFE REVOLVES AROUND IT.
19,00:00:50.25,00:00:50.25,I PRAY EVERY DAY AS I STRIVE TO
20,00:00:51.71,00:00:51.71,BECOME MORE LIKE MY SAVIOR.
21,00:00:53.67,00:00:53.67,">> THEY WILL CALL ME A REDNECK,"
22,00:00:55.50,00:00:55.50,"ONE CRAZY, STUDENT BASTARD."
23,00:00:57.54,00:00:57.54,"WE AIN'T EVER HAD A DUMB ASS WIN THE GAME, HAVE WE?"
24,00:01:01.21,00:01:01.21,>> Jeff: IT'S THE ULTIMATE
25,00:01:02.25,00:01:02.25,"CHALLENGE, A GROUP OF STRANGERS"
26,00:01:04.46,00:01:04.46,FORCED TO WORK TOGETHER WHILE
27,00:01:06.21,00:01:06.21,BATTLING THE ELEMENTS AND EACH OTHER.
28,00:01:09.38,00:01:09.38,THEY MUST LEARN TO ADAPT OR
29,00:01:11.17,00:01:11.17,THEY'LL BE VOTED OUT.
30,00:01:13.21,00:01:13.21,"IN THE END, ONLY ONE WILL REMAIN"
31,00:01:15.79,00:01:15.79,TO CLAIM THE MILLION-DOLLAR PRIZE.
32,00:01:21.25,00:01:21.25,"39 DAYS, 18 PEOPLE, ONE SURVIVOR."
33,00:02:49.67,00:02:49.67,\xe2\x99\xaa \xe2\x99\xaa
34,00:02:51.08,00:02:51.08,">> Jeff: COME ON, LET'S GO."
35,00:02:52.17,00:02:52.17,EVERYBODY OFF!
36,00:02:54.17,00:02:54.17,">> WE'RE ON THE BEACH, AND WE"
37,00:02:55.62,00:02:55.62,"SAW THE MATS AND IT'S LIKE, OH, WOW."
38,00:02:57.08,00:02:57.08,THIS IS REALLY HAPPENING.
39,00:02:58.38,00:02:58.38,"I'M REALLY ON ""SURVIVOR."""
40,00:02:59.88,00:02:59.88,">> ALL RIGHT, GUYS, LET'S HEAD IN."
41,00:03:02.21,00:03:02.21,>> I WAS IN THE MARINE CORPS.
42,00:03:03.58,00:03:03.58,"SPENT TWO DEPLOYMENTS, WENT TO IRAQ TWICE."
43,00:03:06.25,00:03:06.25,I THINK I'M GOING TO WIN JUST BECAUSE OF MY BACKGROUND.
44,00:03:08.58,00:03:08.58,I THINK I'VE BEEN TRAINED FOR SOMETHING LIKE THIS.
45,00:03:19.58,00:03:19.58,">> Jeff: WELCOME TO ""SURVIVOR."""
46,00:03:22.33,00:03:22.33,( CHEERS AND APPLAUSE )
47,00:03:25.08,00:03:25.08,">> Jeff: BEFORE WE GET STARTED, WE'VE GOT TWO MORE"
48,00:03:28.17,00:03:28.17,PLAYERS JOINING US.
49,00:03:29.79,00:03:29.79,RIGHT HERE.
50,00:03:49.25,00:03:49.25,>> IS THAT ROB?
51,00:03:50.83,00:03:50.83,>> BOSTON ROB!
52,00:03:52.29,00:03:52.29,( CHEERS )
53,00:03:58.62,00:03:58.62,">> OH, NO."
54,00:03:59.62,00:03:59.62,>> NO.
55,00:04:00.83,00:04:00.83,">> OH, NO!"
56,00:04:02.58,00:04:02.58,">> OH, MY GOD!"
57,00:04:04.17,00:04:04.17,IT'S RUSSELL.
58,00:04:05.75,00:04:05.75,I DON'T EVEN KNOW WHOSE TEAM
59,00:04:07.21,00:04:07.21,"HE'S GOING TO BE ON, BUT I'M"
60,00:04:08.12,00:04:08.12,"GOING TO STARE DOWN RUSSELL, AND"
61,00:04:09.58,00:04:09.58,I KNOW WHEN I STARE DOWN
62,00:04:10.67,00:04:10.67,"RUSSELL, HE'LL KNOW, OH, SHE'S"
63,00:04:12.21,00:04:12.21,GOT A LITTLE EVIL INSIDE OF HER
64,00:04:14.08,00:04:14.08,BECAUSE IF I'M NOT THE ONE
65,00:04:15.75,00:04:15.75,PERSON HE PICKS TO KEEP TO THE
