,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.03,00:00:01.03,JEFF PROBST:  Previously on Survivor...
3,00:00:03.23,00:00:03.23, Chuay Gahn and Sook Jai  struggled
4,00:00:04.53,00:00:04.53, with living together  as separate tribes.
5,00:00:07.23,00:00:07.23,"BRIAN: When I look at Sook Jai,  I see enemy."
6,00:00:09.63,00:00:09.63," I can't just, all of a sudden,  ""Oh, great, one happy family."""
7,00:00:12.13,00:00:12.13,It's not gonna happen. They're gonna have to earn that.
8,00:00:13.80,00:00:13.80,KEN: There's definitely a strategic reason to get along
9,00:00:15.77,00:00:15.77," with these people, because"
10,00:00:17.27,00:00:17.27,things change real quick.
11,00:00:18.57,00:00:18.57,PROBST:  The immunity challenge
12,00:00:20.07,00:00:20.07, became a showdown  between Brian and Jake.
13,00:00:23.17,00:00:23.17,The only way Sook Jai can win is if Jake
14,00:00:25.73,00:00:25.73,stays under the water longer than Brian.
15,00:00:28.17,00:00:28.17," But Jake gave up too soon,"
16,00:00:29.83,00:00:29.83, handing Chuay Gahn  their victory.
17,00:00:31.90,00:00:31.90,Chuay Gahn wins immunity.
18,00:00:33.37,00:00:33.37,(cheering)
19,00:00:35.10,00:00:35.10," Back at camp, there was an uneasy atmosphere,"
20,00:00:37.77,00:00:37.77, as the winners and losers  tried to coexist.
21,00:00:40.57,00:00:40.57,"TED: It's like we can't fully enjoy our win, because"
22,00:00:43.87,00:00:43.87,we kind of like you guys.
23,00:00:45.27,00:00:45.27,"CLAY: That's what we're  trying to tell them,"
24,00:00:47.13,00:00:47.13,"""Oh, we're so sorry y'all got to go"
25,00:00:48.60,00:00:48.60,"to Tribal Council and that,"" but we were so damn happy."
26,00:00:50.97,00:00:50.97,"PROBST:  Before Tribal Council,"
27,00:00:52.33,00:00:52.33, Sook Jai made  an emotional pact.
28,00:00:54.47,00:00:54.47,Do we want to go ahead and reveal who's going tonight?
29,00:00:58.57,00:00:58.57,I would only want to know if everybody's in agreement
30,00:01:01.00,00:01:01.00,that that's what we're going to do.
31,00:01:02.40,00:01:02.40,"PENNY: Well, let's just save it for Tribal Council, then."
32,00:01:04.73,00:01:04.73,JAKE:  It's tough when you have to
33,00:01:06.30,00:01:06.30,vote somebody off that you love.
34,00:01:09.30,00:01:09.30,"PROBST: In a difficult decision,  the members of the tribe"
35,00:01:11.60,00:01:11.60, reluctantly said good-bye  to Erin.
36,00:01:15.17,00:01:15.17,First member of our jury: Erin.
37,00:01:18.13,00:01:18.13,The tribe has spoken.
38,00:01:21.53,00:01:21.53, Eight are left.
39,00:01:22.63,00:01:22.63, Who will be voted out tonight?
40,00:02:35.57,00:02:35.57,TED: Everyone deserves what they're getting right now.
41,00:02:38.73,00:02:38.73,"-We deserve to be right here, -I know. Oh, no."
42,00:02:40.90,00:02:40.90,-boiling the soup. -No argument about that.
43,00:02:42.57,00:02:42.57,"While the other team is going to Tribal Council,"
44,00:02:44.23,00:02:44.23,because we worked our butt off
45,00:02:45.93,00:02:45.93,to get to where we are right now.
46,00:02:47.73,00:02:47.73,"TED: In the beginning, a lot of  people didn't predict this."
47,00:02:50.57,00:02:50.57, A lot of people  would never ever
48,00:02:52.10,00:02:52.10,have thought that Chuay Gahn would be
49,00:02:54.33,00:02:54.33,this powerful at this point.
50,00:02:55.73,00:02:55.73," Um, whether it's a merger  or a non-merger,"
51,00:02:58.23,00:02:58.23," Chuay Gahn is in  a very, very power position"
52,00:03:01.40,00:03:01.40, to do whatever we want.
53,00:03:03.00,00:03:03.00,BRIAN: We went through our down time.
54,00:03:04.57,00:03:04.57,"-JAN: Oh, absolutely. -So it's their turn."
55,00:03:06.77,00:03:06.77,You know?
56,00:03:07.90,00:03:07.90,-It's definitely their turn. -CLAY: Yeah.
57,00:03:09.37,00:03:09.37,JAN: Sook Jai left  to go to Tribal Council.
58,00:03:11.73,00:03:11.73, They had to vote someone off.
59,00:03:12.83,00:03:12.83," Of course then we tried  to guess who was going to go,"
60,00:03:15.63,00:03:15.63," and, uh, it was half and half."
61,00:03:17.73,00:03:17.73,We thought Erin and we thought Ken.
62,00:03:20.23,00:03:20.23,"TED: Penny, Penny."
63,00:03:22.13,00:03:22.13,Jeff just axed Penny.
64,00:03:24.03,00:03:24.03,"Who you gonna, uh-- How you voting tonight and why?"
65,00:03:27.00,00:03:27.00,Um...
66,00:03:28.00,00:03:28.00,"Is Penny voting, you guys?"
67,00:03:29.23,00:03:29.23,"Um, I think I'm going to have to go with..."
68,00:03:31.57,00:03:31.57,"JAN: Oh, dear leader, I don't know!"
69,00:03:34.43,00:03:34.43,(laughter)
70,00:03:35.60,00:03:35.60,"Oh, I don't know."
71,00:03:37.07,00:03:37.07,I think I'm going to have to stab my friend Erin in the back
72,00:03:39.70,00:03:39.70,-and take her out. -(laughter)
73,00:03:41.60,00:03:41.60,"TED: Okay, down at the end?"
74,00:03:43.40,00:03:43.40,"JAN: NYC, himself."
75,00:03:45.30,00:03:45.30,"Well, uh, uh..."
76,00:03:46.80,00:03:46.80,"-Yo! -Jeff, how's my hair look?"
77,00:03:48.10,00:03:48.10,(laughter)
78,00:03:49.50,00:03:49.50,"By the way, by the way, Jeff, by the way,"
79,00:03:51.30,00:03:51.30,"I just want to make sure everyone knows,"
80,00:03:52.73,00:03:52.73,"I am a New York police officer, one of its finest,"
81,00:03:55.67,00:03:55.67,"-and, uh, damned if you won't... -And I don't want the women"
82,00:03:57.77,00:03:57.77,-to know that. -You won't... won't believe that
83,00:03:59.43,00:03:59.43,"the, uh, uh-- when you put on a uniform,"
84,00:04:01.33,00:04:01.33,you get all kinds of bitches.
85,00:04:02.70,00:04:02.70,(laughter)
86,00:04:04.10,00:04:04.10,"Yo, yo, yo, yo."
87,00:04:05.70,00:04:05.70,JAN:  We did feel sorry for them
88,00:04:07.37,00:04:07.37," having to lose someone,  but we were"
89,00:04:09.30,00:04:09.30,glad it was them and not us. (laughs)
90,00:04:11.40,00:04:11.40,You think that's them?
91,00:04:13.57,00:04:13.57,"Wow, you suppose they're back already?"
92,00:04:17.20,00:04:17.20,PENNY: It was really hard  to come back
93,00:04:18.97,00:04:18.97," after, uh, we voted Erin out,"
94,00:04:20.97,00:04:20.97,"because now we were down to three people,"
95,00:04:22.97,00:04:22.97,and Chuay Gahn has five.
96,00:04:24.40,00:04:24.40,JAKE: It's a tough game.
97,00:04:26.17,00:04:26.17,KEN: Sure is.
98,00:04:27.17,00:04:27.17,PENNY: I love you guys. Let's stay tight.
99,00:04:28.93,00:04:28.93,"-I love you, too. -You, too."
100,00:04:30.43,00:04:30.43,-Stay tight. -That's it-- hang tough.
101,00:04:32.43,00:04:32.43,JAKE: We're still  two separate tribes.
102,00:04:34.93,00:04:34.93," We need to be able to win  an immunity challenge,"
103,00:04:37.43,00:04:37.43, and we need to get  a plan together
104,00:04:39.63,00:04:39.63,and figure out how we can get ahead on the vote somehow.
105,00:04:43.63,00:04:43.63, We've got to fight for  everything we're going to get.
106,00:04:47.33,00:04:47.33,-JAN: They're walking in. -HELEN: Here they are.
107,00:04:48.80,00:04:48.80,TED: Your questions shall be answered in a short second.
108,00:04:52.47,00:04:52.47,Survey says?
109,00:04:54.07,00:04:54.07,"JAKE: Guys, we're back, minus one."
110,00:04:58.43,00:04:58.43,CLAY: Who'd we lose?
111,00:04:59.77,00:04:59.77,PENNY: We lost Erin.
112,00:05:01.17,00:05:01.17,BRIAN: Oh.
113,00:05:02.73,00:05:02.73,-How was the Council? -JAKE: Sucked.
114,00:05:04.23,00:05:04.23,We don't want to go back.
115,00:05:06.63,00:05:06.63,CLAY: How did Erin take it?
116,00:05:08.60,00:05:08.60,JAKE: She took it hard.
117,00:05:10.83,00:05:10.83,So did we.
118,00:05:12.17,00:05:12.17,PENNY: Thanks for waiting up.
119,00:05:13.60,00:05:13.60,CLAY: You bet.
120,00:05:14.87,00:05:14.87,I'm sorry y'all have to experience this with us.
121,00:05:17.23,00:05:17.23,JAKE: Yeah.
122,00:05:18.43,00:05:18.43,"That's all right, that's all right."
123,00:05:20.17,00:05:20.17,"Thank you, guys, for mourning with us."
124,00:05:22.87,00:05:22.87,KEN: Thank you.
125,00:05:23.87,00:05:23.87,BRIAN: Y'all tired?
126,00:05:25.13,00:05:25.13,"Uh, I don't know whether I'm tired or depressed."
127,00:05:27.97,00:05:27.97,That really takes it out of you.
128,00:05:29.20,00:05:29.20,Losing somebody that's been with you
129,00:05:31.20,00:05:31.20,for as long as she's been with us.
130,00:05:32.93,00:05:32.93,PENNY: Hardest thing I've had to do.
131,00:05:34.93,00:05:34.93,She's been my sleeping partner for the past 24 days.
132,00:05:37.27,00:05:37.27,JAN: Yep.
133,00:05:38.70,00:05:38.70,"Yeah, she was like a sister to me; she still is."
134,00:05:41.37,00:05:41.37,JAN: It's hard.
135,00:05:56.53,00:05:56.53,"JAKE: Man, what an interesting  time we're having now."
136,00:06:01.07,00:06:01.07, I think what everybody  on both sides
137,00:06:02.97,00:06:02.97, is trying to do is  put their best foot forward
138,00:06:06.87,00:06:06.87, and just kind of see  what's going to happen next.
139,00:06:09.33,00:06:09.33, So I've got to figure out
140,00:06:10.87,00:06:10.87,how I can best fit in.
141,00:06:13.00,00:06:13.00,Y'all want to hear about the first time
142,00:06:14.33,00:06:14.33,I ever shot with a bow and arrow?
143,00:06:15.77,00:06:15.77,-TED AND JAN: Yeah. -It's a hysterical story.
144,00:06:18.00,00:06:18.00,"First I heard this squirrel just barking,"
145,00:06:19.73,00:06:19.73,just chattering up a storm.
146,00:06:21.20,00:06:21.20,"I said, well, I wonder what he's looking at,"
147,00:06:23.13,00:06:23.13,"so I started sneaking over to where he was,"
148,00:06:24.93,00:06:24.93,and I looked up there and there was a little six-point buck.
149,00:06:27.57,00:06:27.57,TED: What Jake has been doing  a lot is that he'll sit around
150,00:06:30.77,00:06:30.77, and start telling  some of the adventures
151,00:06:32.93,00:06:32.93," that he's been on, as if"
152,00:06:34.70,00:06:34.70,we're going to be overly wowed by that.
153,00:06:37.60,00:06:37.60,"JAKE: Well, here I am standing there with a bow and arrow"
154,00:06:39.73,00:06:39.73,and my heart starts... (imitates loud heartbeat)
155,00:06:43.47,00:06:43.47,And darn if he didn't start walking toward me.
156,00:06:46.40,00:06:46.40,JAKE: I guess what I'm trying  to do by sharing stories
157,00:06:49.90,00:06:49.90," is to say, guys,"
158,00:06:51.27,00:06:51.27,"I'm an adventurer just like you,"
159,00:06:52.83,00:06:52.83,I just happen to be an old adventurer.
160,00:06:54.87,00:06:54.87,"All of a sudden, he looked up at me, just straight at me"
161,00:06:58.40,00:06:58.40,and I had the prettiest open chest and neck shot
162,00:07:02.27,00:07:02.27,that you've ever seen in your life.
163,00:07:04.33,00:07:04.33,(clicks tongue)
164,00:07:05.60,00:07:05.60,"I let go of that arrow, hit him right square in the ass."
165,00:07:09.40,00:07:09.40,(laughter)
166,00:07:11.23,00:07:11.23,Everybody in the group are sick of his Roy Roger tales.
167,00:07:14.00,00:07:14.00,"Then all of a sudden, I hear this, ""Open your parachute!"
168,00:07:18.50,00:07:18.50,"Grab your rip cord!"""
169,00:07:20.23,00:07:20.23,And I drifted right over an airport runway.
170,00:07:22.23,00:07:22.23,"BRIAN: Oh, my gosh."
171,00:07:24.13,00:07:24.13,And I hit that ground and just--
172,00:07:26.67,00:07:26.67,My ankle went ka-bap!
173,00:07:28.47,00:07:28.47,-Just snapped it. -Just snapped it.
174,00:07:30.37,00:07:30.37,"TED: Well, I don't know  a lot about parachuting,"
175,00:07:33.40,00:07:33.40, but that was a little  far-fetched for me.
176,00:07:35.10,00:07:35.10," I mean, and in the middle  of an airport?"
177,00:07:37.07,00:07:37.07,"Uh, I would imagine that's some type of FAA violation."
178,00:07:41.27,00:07:41.27,"I've had both my ankles broken twice, see."
179,00:07:44.00,00:07:44.00,"One time football, one time skydiving,"
180,00:07:46.33,00:07:46.33,one time motorcycle accident and one time skiing.
181,00:07:49.70,00:07:49.70,CLAY: Jake thinks he's being  smooth and conniving.
182,00:07:52.17,00:07:52.17," He's just trying to get us  sucked in like,"
183,00:07:54.03,00:07:54.03," ""Hey, I'm just a good old"
184,00:07:55.27,00:07:55.27,"""mountain man that goes out and kills them elk"
185,00:07:58.93,00:07:58.93,"""and falls down them mountains and"
186,00:08:02.23,00:08:02.23," ""wrestles grizzlies,  and I fight off men"
187,00:08:05.10,00:08:05.10," with alligators and..."""
188,00:08:07.03,00:08:07.03,"If he thinks we're biting that, he's crazy."
189,00:08:10.33,00:08:10.33,(laughter)
