,begin,end,subtitles_text
1,00:00:00.12,00:00:00.12,
2,00:00:01.38,00:00:01.38,">> Jeff: PREVIOUSLY ON ""SURVIVOR"": 16 CASTAWAYS WERE"
3,00:00:05.67,00:00:05.67,AIRLIFTED TO A REMOTE BEACH IN NICARAGUA.
4,00:00:08.67,00:00:08.67,WELCOME TO SURVIVOR!
5,00:00:11.71,00:00:11.71,WHERE THEY WERE SURPRISED BY TWO
6,00:00:13.25,00:00:13.25,OF SURVIVOR'S MOST VILLAINOUS RIVALS.
7,00:00:15.08,00:00:15.08,>> BOSTON ROB!
8,00:00:17.12,00:00:17.12,>> Jeff: BOSTON ROB AND RUSSELL HANTZ.
9,00:00:19.08,00:00:19.08,THESE TWO OFFER 156 DAYS OF
10,00:00:22.50,00:00:22.50,"""SURVIVOR"" EXPERIENCE."
11,00:00:25.00,00:00:25.00,"ROB, YOU JOIN OMETEPE."
12,00:00:27.25,00:00:27.25,"RUSSELL HANTZ, YOU JOIN ZAPATERA."
13,00:00:29.25,00:00:29.25,"COME ON, RUSSELL, LET'S GO."
14,00:00:31.00,00:00:31.00,>> Jeff: THERE IS ONE MORE TWIST.
15,00:00:34.00,00:00:34.00,"WHEN YOU ARE VOTED OUT, YOU WILL"
16,00:00:36.25,00:00:36.25,NOT GO HOME.
17,00:00:38.25,00:00:38.25,>> WHAT!
18,00:00:39.88,00:00:39.88,>> Jeff: INSTEAD YOU WILL BE
19,00:00:41.17,00:00:41.17,"SENT TO REDEMPTION ISLAND, WHERE"
20,00:00:43.29,00:00:43.29,YOU WILL LIVE ALONE.
21,00:00:44.92,00:00:44.92,WHEN THE NEXT PERSON JOINS YOU
22,00:00:46.58,00:00:46.58,"ON REDEMPTION ISLAND, THE TWO OF"
23,00:00:48.25,00:00:48.25,YOU WILL SQUARE OFF IN A DUEL.
24,00:00:51.08,00:00:51.08,>> WHAT?
25,00:00:52.12,00:00:52.12,>> Jeff: THE WINNER STAYS.
26,00:00:53.75,00:00:53.75,THE LOSER IS OUT OF THE GAME FOR GOOD.
27,00:00:57.21,00:00:57.21,"AT THE ZAPATERA TRIBE, RUSSELL"
28,00:00:59.62,00:00:59.62,LOST NO TIME ALIGNING WITH THE
29,00:01:01.21,00:01:01.21,PRETTY YOUNG TRIBEMATE.
30,00:01:02.25,00:01:02.25,">> WHEN WE GET TO THE MERGE, IT WILL BE OVER."
31,00:01:04.50,00:01:04.50,>> DONE.
32,00:01:05.96,00:01:05.96,>> Jeff: BUT EVERYONE ELSE IMMEDIATELY FIGURED OUT WHAT
33,00:01:07.79,00:01:07.79,RUSSELL WAS UP TO.
34,00:01:09.29,00:01:09.29,">> AT THIS POINT, GET RUSSELL"
35,00:01:10.33,00:01:10.33,GONE AS SOON AS POSSIBLE.
36,00:01:11.67,00:01:11.67,">> Jeff: AT THE OMETEPE TRIBE,"
37,00:01:13.83,00:01:13.83,ALMOST EVERYONE FELL UNDER
38,00:01:15.38,00:01:15.38,BOSTON ROB'S CHARISMATIC SPELL.
39,00:01:17.38,00:01:17.38,>> IT'S SUCH A BLESSING TO HAVE ROB HERE.
40,00:01:19.17,00:01:19.17,WE MIGHT AS WELL CALL IT CAMP HARMONY RIGHT NOW.
