,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.37,00:00:01.37,JEFF PROBST:  Previously on Survivor...
3,00:00:03.50,00:00:03.50, Tambaqui returned from Tribal Council vowing to unite.
4,00:00:06.77,00:00:06.77,We have to go forward as a new team.
5,00:00:09.20,00:00:09.20,"PROBST:  And at Jaburu,"
6,00:00:10.47,00:00:10.47, Shawna blossomed  in the company of men...
7,00:00:12.13,00:00:12.13,The guys saved me from the women.
8,00:00:15.27,00:00:15.27,PROBST:  ...especially Alex.
9,00:00:16.77,00:00:16.77,"Okay, you know, Shawna, that I'm not gonna ever tell you to stop."
10,00:00:19.07,00:00:19.07,SHAWNA: I want to get  to know him better.
11,00:00:20.13,00:00:20.13,He is an incredible person.
12,00:00:21.97,00:00:21.97,"-Go. -PROBST: Led by Christy,"
13,00:00:23.60,00:00:23.60, Tambaqui rolled to victory  at the reward challenge.
14,00:00:27.23,00:00:27.23,-Tambaqui! -Tambaqui!
15,00:00:29.53,00:00:29.53," At Jaburu, Rob and Deena  formed an alliance of two."
16,00:00:33.17,00:00:33.17,"DEENA: Rob approached me and  he said, ""I need some help."""
17,00:00:36.30,00:00:36.30,"And I said, ""Listen, I need some help."""
18,00:00:39.80,00:00:39.80,PROBST:  Tambaqui was victorious
19,00:00:41.30,00:00:41.30, for a second straight  challenge.
20,00:00:42.97,00:00:42.97,Tambaqui wins immunity!
21,00:00:44.70,00:00:44.70," So Jaburu  went to Tribal Council,"
22,00:00:46.60,00:00:46.60, where Alex looked on as  Shawna became the sixth person
23,00:00:49.77,00:00:49.77, voted out of the Amazon.
24,00:00:53.43,00:00:53.43, Ten are left.
25,00:00:54.70,00:00:54.70, Who will be voted out tonight?
26,00:02:02.83,00:02:02.83,(footsteps approaching)
27,00:02:07.70,00:02:07.70,"Don't step on the fire, everyone."
28,00:02:09.67,00:02:09.67,What's that?
29,00:02:10.67,00:02:10.67,Don't step on the fire.
30,00:02:12.57,00:02:12.57,DEENA: Tribal Council  tonight was awful.
31,00:02:14.73,00:02:14.73, Shawna is gone.
32,00:02:16.37,00:02:16.37,Somebody's gonna have to do fire shift by themselves.
33,00:02:18.27,00:02:18.27," You know, we miss"
34,00:02:19.40,00:02:19.40,"that extra little spark,"
35,00:02:21.13,00:02:21.13,the extra little bandana with the sunglasses.
36,00:02:23.73,00:02:23.73,I hate Tribal Council.
37,00:02:26.23,00:02:26.23,"I feel physically, mentally and emotionally exhausted."
38,00:02:30.20,00:02:30.20,"ROB:  Alex, I think, is a little bit"
