,begin,end,subtitles_text
1,00:00:00.12,00:00:00.12,
2,00:00:01.79,00:00:01.79,">> Jeff: PREVIOUSLY ON SURVIVOR,"
3,00:00:04.04,00:00:04.04,DID YOU EVER HAVE ONE OF THOSE DAYS
4,00:00:05.79,00:00:05.79,WHERE EVERYTHING GOES WRONG?
5,00:00:06.96,00:00:06.96,WELCOME TO SASH'S WORLD.
6,00:00:10.21,00:00:10.21,"AFTER FOUR WEEKS IN THE JUNGLE,"
7,00:00:12.17,00:00:12.17,SASH HAD IT ALL.
8,00:00:13.50,00:00:13.50,>> I LOVE HAVING THE POWER IN THIS GAME.
9,00:00:15.29,00:00:15.29,">> Jeff: A HIDDEN IMMUNITY IDOL IN HIS POCKET,"
10,00:00:17.46,00:00:17.46,"HIS CLOSEST ALLY NAONKA HAD ANOTHER ONE,"
11,00:00:19.83,00:00:19.83,"AND THE THIRD PERSON IN HIS CLIQUE,"
12,00:00:21.29,00:00:21.29,"PURPLE KELLY, DID WHATEVER HE SAID."
13,00:00:23.25,00:00:23.25,">> I'M NOT AS WISE AS SOME OF THESE PEOPLE,"
14,00:00:25.58,00:00:25.58,"BUT AS LONG AS I KEEP SASH CLOSE,"
15,00:00:28.08,00:00:28.08,I THINK I'LL BE FINE.
16,00:00:29.17,00:00:29.17,>> Jeff: THE SASH TRAIN WAS IN PERFECT POSITION
17,00:00:31.08,00:00:31.08,TO GO ALL THE WAY TO THE END.
18,00:00:32.83,00:00:32.83,>> I HOLD MORE CHIPS THAN ANYONE ELSE.
19,00:00:34.54,00:00:34.54,>> Jeff: AND THEN THE WHEELS CAME OFF.
20,00:00:37.25,00:00:37.25,FIRST NAONKA GAVE HER IDOL TO CHASE.
21,00:00:39.92,00:00:39.92,>> I'M NOT GOING TO MENTION TOO MUCH ABOUT MY IDOL.
22,00:00:42.04,00:00:42.04,"I'M JUST GOING TO KIND OF LAY LOW,"
23,00:00:43.42,00:00:43.42,BUT I'M NOT PLANNING ON PLAYING IT.
24,00:00:45.42,00:00:45.42,">> Jeff: THEN AT TRIBAL COUNCIL,"
25,00:00:47.58,00:00:47.58,BOTH NAONKA AND PURPLE KELLY
26,00:00:49.50,00:00:49.50,THREW IN THE TOWEL.
27,00:00:51.17,00:00:51.17,>> I'M GOING TO QUIT.
28,00:00:52.21,00:00:52.21,>> I'M GOING TO QUIT.
29,00:00:53.50,00:00:53.50,>> Jeff: THAT MEANS THE REST OF YOU
30,00:00:56.21,00:00:56.21,JUST MOVED UP TWO NOTCHES
31,00:00:58.17,00:00:58.17,AND DIDN'T HAVE TO VOTE ANYBODY OUT.
32,00:01:00.33,00:01:00.33,"NOW THERE ARE TWO ALLIANCES,"
33,00:01:02.29,00:01:02.29,"CHASE, HOLLY AND JANE ON ONE SIDE,"
34,00:01:05.04,00:01:05.04,"BENRY, FABIO AND DAN ON THE OTHER."
35,00:01:07.58,00:01:07.58,WANT TO GO?
36,00:01:08.58,00:01:08.58,>> YES.
37,00:01:09.58,00:01:09.58,>> Jeff: GO.
38,00:01:12.29,00:01:12.29,HEAD OUT.
39,00:01:14.29,00:01:14.29,SEVEN ARE LEFT.
40,00:01:16.17,00:01:16.17,WHO WILL BE VOTED OUT TONIGHT?
41,00:01:22.17,00:01:22.17,>> AND THEN THERE WERE SEVEN.
42,00:01:24.75,00:01:24.75,>> YEAH.
43,00:01:26.08,00:01:26.08,>> THERE'S THE FIRE.
44,00:01:27.29,00:01:27.29,"IF WE CAN GET THAT STARTED,"
45,00:01:28.83,00:01:28.83,YOU GUYS CAN SEE.
46,00:01:30.08,00:01:30.08,WE HAVE TO GO TO TRIBAL COUNCIL
47,00:01:32.67,00:01:32.67,"BECAUSE OF THEM,"
48,00:01:34.00,00:01:34.00,SIT THERE AND GET WET
49,00:01:35.75,00:01:35.75,"AND NOW HERE WE ARE WET,"
50,00:01:37.08,00:01:37.08,AND THEY'RE ALL DRY.
51,00:01:38.75,00:01:38.75,"TONIGHT WE HAD A TRIBAL COUNCIL,"
52,00:01:41.00,00:01:41.00,AND NAONKA AND KELLY
53,00:01:44.12,00:01:44.12,DECIDED TO QUIT.
54,00:01:46.54,00:01:46.54,20 PEOPLE OUT OF HOW MANY PEOPLE
55,00:01:50.46,00:01:50.46,"ARE GIVEN THIS OPPORTUNITY,"
56,00:01:52.08,00:01:52.08,"AND 11 DAYS LEFT,"
57,00:01:54.21,00:01:54.21,AND THEY WALK OUT.
58,00:01:55.88,00:01:55.88,UNBELIEVABLE.
59,00:01:58.88,00:01:58.88,>> IS THERE AN EGG TODAY?
60,00:02:00.17,00:02:00.17,>> NO.
61,00:02:01.83,00:02:01.83,>> HAVE WE GIVEN HER NAME YET?
62,00:02:03.67,00:02:03.67,>> WE SHOULD NAME HER...
63,00:02:04.88,00:02:04.88,KELLY-NAY.
64,00:02:07.29,00:02:07.29,'CAUSE THEY'RE BOTH CHICKEN.
65,00:02:09.29,00:02:09.29,>> WE'LL HAVE TO BRING THAT UP AT TRIBAL.
66,00:02:12.17,00:02:12.17,"WE NAMED OUR CHICKEN KELLY-NAY,"
67,00:02:14.62,00:02:14.62,AFTER YOU CHICKENS.
68,00:02:19.54,00:02:19.54,">> FOR EVERYONE IN THE TRIBE,"
69,00:02:22.58,00:02:22.58,LOSING TWO WAS A HUGE PLUS.
70,00:02:24.00,00:02:24.00,PROBABLY THE PERSON THAT DID NOT BENEFIT THE MOST
71,00:02:27.67,00:02:27.67,"WAS ME BECAUSE CHASE,"
72,00:02:30.17,00:02:30.17,"HE'S ALIGNED TIGHTLY WITH HOLLY AND JANE,"
73,00:02:34.17,00:02:34.17,AND THEN ON THE OTHER SIDE OF THE SPECTRUM
74,00:02:36.29,00:02:36.29,"IS DAN, FABIO AND BENRY,"
75,00:02:39.04,00:02:39.04,WHO HAVE ALSO FORMED A CLOSE ALLIANCE.
76,00:02:41.33,00:02:41.33,"NOW, I HAVE A HIDDEN IMMUNITY IDOL,"
77,00:02:44.62,00:02:44.62,SO I STILL THINK THE ODDS ARE IN MY FAVOR
78,00:02:47.29,00:02:47.29,"TO TRY AND MAKE A RUN FOR IT,"
79,00:02:49.04,00:02:49.04,BUT IT'S GONNA BE MORE DIFFICULT THAN WHAT I THOUGHT.
80,00:03:11.25,00:03:11.25,">> YOU KNOW, ESSENTIALLY WHAT I'M SAYING"
81,00:03:12.62,00:03:12.62,"IS THE NEXT TRIBAL COUNCIL,"
82,00:03:14.12,00:03:14.12,I'M DEFINITELY PLAYING THE IDOL.
83,00:03:15.71,00:03:15.71,I THINK THE IDOL RIGHT NOW
84,00:03:17.33,00:03:17.33,MAY BE PUTTING TARGET ON MY BACK.
85,00:03:18.92,00:03:18.92,SO WHAT I'D LIKE TO DO
86,00:03:20.29,00:03:20.29,IS JUST GET RID OF IT
87,00:03:22.25,00:03:22.25,AND HOPEFULLY THAT WILL SHOW EVERYONE
88,00:03:24.21,00:03:24.21,I'M KIND OF LIKE A FREE AGENT
89,00:03:25.83,00:03:25.83,AND WHOEVER WANTS MY VOTE
90,00:03:28.25,00:03:28.25,"TO TRY AND GET THEM FURTHER,"
91,00:03:29.92,00:03:29.92,IT'S KIND OF UP FOR GRABS
92,00:03:31.17,00:03:31.17,"BECAUSE I KNOW PEOPLE ARE TRYING TO FIGURE OUT,"
93,00:03:33.29,00:03:33.29,"YOU KNOW, WHAT THEIR END GAME IS,"
94,00:03:34.50,00:03:34.50,BUT I THINK IT'S THE SAFEST MOVE
95,00:03:36.33,00:03:36.33,"FOR ME, PERSONALLY, TO JUST PLAY IT RIGHT NOW."
96,00:03:38.62,00:03:38.62,GET RID OF IT.
97,00:03:39.79,00:03:39.79,"I'M NO LONGER A THREAT TO THE FUTURE,"
98,00:03:41.38,00:03:41.38,AND HOPEFULLY THAT WILL KEEP ME AROUND LONGER.
99,00:03:42.92,00:03:42.92,>> MAKES SENSE.
100,00:03:43.92,00:03:43.92,>> I JUST WANT TO BE UP FRONT.
101,00:03:45.29,00:03:45.29,RIGHT NOW IT'S AN INDIVIDUAL GAME.
102,00:03:46.33,00:03:46.33,SO I REALLY HAVE TO DO WHAT'S BEST FOR ME.
103,00:03:49.50,00:03:49.50,I'M A SWING VOTE.
104,00:03:51.00,00:03:51.00,"NO MATTER WHO I ALIGN WITH,"
105,00:03:53.29,00:03:53.29,"I KNOW I'M GOING TO BE THE NUMBER-FOUR MAN,"
106,00:03:55.62,00:03:55.62,"SO PRETTY MUCH MAKE ME YOUR BEST OFFER,"
107,00:03:58.25,00:03:58.25,AND I'LL DECIDE THEN.
108,00:04:00.29,00:04:00.29,">> MY THING IS,"
109,00:04:01.58,00:04:01.58,"AND I'VE SAID IT FROM THE BEGINNING,"
110,00:04:03.38,00:04:03.38,"I WANT TO PLAY THIS GAME WITH PEOPLE THAT I TRUST,"
111,00:04:05.54,00:04:05.54,AND I DID THAT.
112,00:04:06.75,00:04:06.75,"YOU KNOW, I'VE DONE THAT WITH YOU."
113,00:04:08.08,00:04:08.08,I'VE DONE THAT WITH BRENDA.
114,00:04:09.29,00:04:09.29,UNFORTUNATELY WE COULDN'T KEEP BRENDA IN THE GAME.
115,00:04:10.88,00:04:10.88,WE TALKED ABOUT THAT.
116,00:04:12.12,00:04:12.12,I THINK IT'S DEFINITELY IN OUR BEST INTEREST
117,00:04:13.58,00:04:13.58,"TO GO WITH THE WOMEN, ABSOLUTELY."
118,00:04:15.12,00:04:15.12,>> RIGHT.
119,00:04:16.17,00:04:16.17,"AND, YOU KNOW, THEN,"
120,00:04:18.21,00:04:18.21,"YOU KNOW, IDEALLY IT COMES DOWN"
121,00:04:20.29,00:04:20.29,"TO FOUR OF US,"
122,00:04:21.88,00:04:21.88,AND I THINK THE ONLY PERSON
123,00:04:24.12,00:04:24.12,THAT COULD BEAT YOU AT THE END IS JANE.
124,00:04:29.92,00:04:29.92,"IF BY SOME REASON,"
125,00:04:31.58,00:04:31.58,"JANE MAKES IT TO THE END,"
126,00:04:33.96,00:04:33.96,"YOU STILL TAKE ME, THOUGH, RIGHT?"
127,00:04:34.96,00:04:34.96,">> OH, YEAH."
128,00:04:35.96,00:04:35.96,">> YEAH, OKAY."
