,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00," >> JEFF PROBST: Previously, on"
2,00:00:02.33,00:00:02.33,Survivor: The Heroes and Villains merged
3,00:00:04.29,00:00:04.29,"with even numbers. >> Good to see you, brother."
4,00:00:06.79,00:00:06.79,>> PROBST: The Heroes thought they had the upper hand when
5,00:00:08.96,00:00:08.96,Russell promised his allegiance. >> This is where I stand.
6,00:00:11.12,00:00:11.12,I swear on my kids that I am on board with y'all.
7,00:00:14.29,00:00:14.29,>> PROBST: But he was only reeling them in.
8,00:00:16.25,00:00:16.25,">> Hook, line and sinker. >> PROBST: Sandra warned the"
9,00:00:20.00,00:00:20.00,Heroes not to trust Russell... but only Rupert believed her.
10,00:00:24.12,00:00:24.12,>> If Russell is playing us... >> He's not.
11,00:00:27.12,00:00:27.12,Do not believe Sandra. >> He's on the Villain side for
12,00:00:30.17,00:00:30.17,a reason. >> PROBST: At the last
13,00:00:32.17,00:00:32.17,"challenge, Danielle got the immunity necklace around her"
14,00:00:34.62,00:00:34.62,neck and the Heroes tried to put a noose around Parvati's.
15,00:00:38.79,00:00:38.79,>> They're trying to vote me out.
16,00:00:40.46,00:00:40.46,">> Yeah, they want you gone. >> PROBST: Russell gave up his"
17,00:00:43.12,00:00:43.12,"hidden immunity idol to save his queen, but Parvati was only"
18,00:00:46.42,00:00:46.42,"using him as a pawn. Unbeknownst to him, she had a"
19,00:00:49.46,00:00:49.46,second secret idol of her own. >> Two little green men
20,00:00:53.25,00:00:53.25,protecting me. >> PROBST: At a game-changing
21,00:00:57.04,00:00:57.04,"Tribal Council, the Heroes switched their vote to Jerri."
22,00:01:00.50,00:01:00.50,"Parvati, sensing something was wrong, made a huge move."
23,00:01:05.25,00:01:05.25,">> Sandra, that's for you. Jerri, that one's for you, too."
24,00:01:12.71,00:01:12.71,>> PROBST: She played both her idols to save the Villains and
25,00:01:15.17,00:01:15.17,send home J.T... leaving Russell wondering who's
26,00:01:19.08,00:01:19.08,really in charge. Nine are left.
27,00:01:24.42,00:01:24.42,"Who will be voted out tonight? >> Well, it was a good one, you"
28,00:01:43.42,00:01:43.42,guys. (laughter)
29,00:01:45.21,00:01:45.21,"It really was, actually. >> Yeah, it was."
30,00:01:49.54,00:01:49.54,It really was. I didn't see that coming at all.
31,00:02:02.58,00:02:02.58,>> And now they got secrets going around?
32,00:02:04.58,00:02:04.58,"What the hell is up with that? So, Parv, where did you find"
33,00:02:12.33,00:02:12.33,the second idol? >> At the Outback Challenge.
34,00:02:15.08,00:02:15.08,"(Jerri gasps, Parvati laughs) >> And you didn't tell me"
35,00:02:17.58,00:02:17.58,"anything about it, when I saved your ass, and I've been doing..."
36,00:02:20.12,00:02:20.12,>> I wanted it to be a surprise. >> It's not a surprise.
37,00:02:23.25,00:02:23.25,You lied to me. That's how I feel.
38,00:02:25.25,00:02:25.25,>> How did I lie to you? >> 'Cause you didn't tell me
39,00:02:27.38,00:02:27.38,about it. Danielle knew about it.
40,00:02:29.42,00:02:29.42,>> Your ass was never in danger. >> We found it together.
41,00:02:32.21,00:02:32.21,"We were gonna surprise you... >> Yeah, well, you surely took"
42,00:02:34.67,00:02:34.67,"the one I gave you, to save you again."
43,00:02:37.12,00:02:37.12,>> I know. I was going to save Jerri.
44,00:02:40.12,00:02:40.12,>> It pisses me off that y'all didn't tell me.
45,00:02:42.08,00:02:42.08,">> Oh, chill out. >> Hell, no!"
46,00:02:44.33,00:02:44.33,">> I didn't tell anyone. >> Whatever, whatever."
47,00:02:46.75,00:02:46.75,"Keep on... y-you can talk all you want, but it is what it is"
48,00:02:50.04,00:02:50.04,"for me. >> Okay, well, you can be mad"
49,00:02:51.67,00:02:51.67,"if you want, but I don't see any harm done in keeping it a"
50,00:02:54.33,00:02:54.33,"secret. Russell likes to be in control,"
51,00:02:57.00,00:02:57.00,'cause he thinks he's the godfather of this game.
52,00:03:00.33,00:03:00.33,And I think having me have an idol that he didn't know about
53,00:03:03.67,00:03:03.67,"made him feel like he wasn't in control, and... scared a little"
54,00:03:07.79,00:03:07.79,bit. But that's kind of what I
55,00:03:10.33,00:03:10.33,"wanted, anyways. (laughs)"
56,00:03:15.00,00:03:15.00,>> You were right-- he should've listened to...
57,00:03:17.04,00:03:17.04,">> I tried. >> Listen, um, the four of us"
58,00:03:21.04,00:03:21.04,"are good, but we're going to see what's going on there to"
59,00:03:24.17,00:03:24.17,break them up. >> All right.
60,00:03:33.25,00:03:33.25,">> There's no way you're going to break up Danielle, Parvati"
61,00:03:35.83,00:03:35.83,"and Russell. When they first came over, I"
62,00:03:39.25,00:03:39.25,"had a chance with Sandra. I tried, I went to the Heroes"
63,00:03:43.25,00:03:43.25,and tried to tell them not to trust Russell.
64,00:03:48.79,00:03:48.79,My Heroes did not want to believe me.
65,00:03:53.12,00:03:53.12,"With all that has happened, I don't know how easy it will be"
66,00:03:57.58,00:03:57.58,to pull Sandra back in. She opened the door once.
67,00:04:03.67,00:04:03.67,My only hope is to maybe get Sandra to open the door again.
68,00:04:21.12,00:04:21.12,(whales singing) >> Crazy night.
69,00:04:36.62,00:04:36.62,You guys pulled a good one. >> Yup.
70,00:04:39.17,00:04:39.17,"It was just a regular vote, regular night."
71,00:04:41.71,00:04:41.71,>> Wow. That was a good one.
72,00:04:44.58,00:04:44.58,"I'm impressed. >> But, uh, when it comes down"
73,00:04:49.79,00:04:49.79,"to the top six, things have to happen."
74,00:04:52.12,00:04:52.12,And right now the ship is sinking.
75,00:04:54.58,00:04:54.58,"You know that. >> Yeah, I know."
76,00:04:56.54,00:04:56.54,">> And somebody, one person, has to jump, and that one"
77,00:05:03.08,00:05:03.08,person is going to be very crucial to what happens later
78,00:05:08.00,00:05:08.00,on in the game. We don't trust Sandra right now.
79,00:05:10.38,00:05:10.38,That's why I need to pull somebody else in.
80,00:05:13.83,00:05:13.83,"And I think I can trust Candice, because Candice knows that her"
81,00:05:17.38,00:05:17.38,butt's in a sling right now and she has no other way to go.
82,00:05:22.08,00:05:22.08,"If you're the last one standing, you won't be the last one, you"
83,00:05:25.00,00:05:25.00,"won't go with number six, I can guarantee that."
84,00:05:27.96,00:05:27.96,">> Yup, yup. >> I don't want to sit here and"
85,00:05:30.58,00:05:30.58,"say you're going to go to the top three, but it's a strong"
86,00:05:33.25,00:05:33.25,"possibility. >> Well, just let me know."
87,00:05:38.29,00:05:38.29,">> Okay, I'll talk to you later. >> All right."
88,00:05:44.62,00:05:44.62,>> I think that the right way to go is Candice.
89,00:05:47.33,00:05:47.33,"One hundred percent, she's ready to freaking burn her house down."
90,00:05:53.00,00:05:53.00,It's huge in the game that we have numbers.
91,00:05:56.25,00:05:56.25,Now it doesn't even matter what Sandra wants to do because
92,00:05:59.58,00:05:59.58,"Candice is going to flip. >> PROBST: Come on in, guys!"
93,00:06:21.50,00:06:21.50,You guys ready to get to today's reward challenge?
94,00:06:23.96,00:06:23.96,>> Yes. >> PROBST: For today's
95,00:06:25.58,00:06:25.58,"challenge, you will compete in a Survivor version of"
96,00:06:28.17,00:06:28.17,shuffleboard. You'll be randomly divided into
97,00:06:31.25,00:06:31.25,"teams of three-- black team, blue team and red team."
98,00:06:35.71,00:06:35.71,"One at a time, you'll slide your puck across the board."
99,00:06:39.04,00:06:39.04,The team whose puck ends up closest to the center of the
100,00:06:42.50,00:06:42.50,"""X"" wins reward. Want to know what you're"
101,00:06:44.62,00:06:44.62,playing for? >> OTHERS: Yes. Yeah. Mm-hmm.
102,00:06:46.58,00:06:46.58,>> PROBST: Robert Louis Stevenson is most famous for
103,00:06:48.83,00:06:48.83,writing the novel Treasure Island.
104,00:06:50.25,00:06:50.25,He spent his last years and is buried here in Samoa.
105,00:06:53.08,00:06:53.08,"The winning team will go to his home, which is now a museum,"
106,00:06:56.38,00:06:56.38,where you will enjoy a screening of the movie
107,00:06:58.58,00:06:58.58,Treasure Island. >> OTHERS: Aw... Nice! Cool!
108,00:07:01.12,00:07:01.12,">> PROBST: You'll spend the night, get a good night's sleep"
109,00:07:03.42,00:07:03.42,"in a real bed, return to camp in the morning."
110,00:07:07.00,00:07:07.00,>> And there'll probably be a clue to the hidden immunity
111,00:07:09.33,00:07:09.33,"idol at today's reward, so I'm hoping and praying that myself,"
112,00:07:15.17,00:07:15.17,"Danielle, Russell or Jerri goes on that reward and finds"
113,00:07:18.71,00:07:18.71,that clue-- just to keep the power in our hands.
114,00:07:21.12,00:07:21.12,>> PROBST: Worth playing for? >> OTHERS: Yes. Yes.
115,00:07:23.25,00:07:23.25,">> PROBST: We'll draw for teams, we'll get started."
116,00:07:29.25,00:07:29.25,"All right, we have our three teams."
117,00:07:31.71,00:07:31.71,"Candice, Parvati and Jerri-- the black team."
118,00:07:35.12,00:07:35.12,"Rupert, Russell, Sandra-- the red team."
119,00:07:37.83,00:07:37.83,"Colby, Amanda, Danielle-- the blue team."
120,00:07:41.21,00:07:41.21,"Black, you're up first. Candice. >> Get it, girl."
121,00:07:43.46,00:07:43.46,>> PROBST: Candice with the first shot.
122,00:07:45.38,00:07:45.38,>> Eagle eyes. >> PROBST: Everybody gets two
123,00:07:47.12,00:07:47.12,shots. You'll go one at a time.
124,00:07:50.62,00:07:50.62,Right down the middle. Good spot-- could get knocked
125,00:07:53.25,00:07:53.25,around a little bit. Sandra with the first shot for
126,00:07:55.83,00:07:55.83,the red team. >> Oh.
127,00:07:59.71,00:07:59.71,>> PROBST: Sandra off the board. Danielle first up for the blue
128,00:08:03.12,00:08:03.12,team. Danielle comes up short.
129,00:08:06.04,00:08:06.04,"Parvati up for the black team. Red team, you're up."
130,00:08:12.33,00:08:12.33,>> Ooh! >> PROBST: Nice shot for the red
131,00:08:14.38,00:08:14.38,team. That is the mark to beat.
132,00:08:16.75,00:08:16.75,Amanda up for the blue team. Amanda comes up short.
133,00:08:20.50,00:08:20.50,">> Come on, Jerri! >> PROBST: Good toss by Jerri."
134,00:08:25.12,00:08:25.12,Red still the mark to beat. Rupert gives a toss.
135,00:08:29.12,00:08:29.12,And look at that! >> OTHERS: Oh! Whoa!
136,00:08:31.08,00:08:31.08,>> PROBST: The red team very close now.
137,00:08:33.58,00:08:33.58,Colby up for the blue team. Not quite close enough.
138,00:08:38.88,00:08:38.88,Everybody's had one toss. Round two. Candice.
139,00:08:46.50,00:08:46.50,>> Oh! >> Candice was trying to knock
140,00:08:48.54,00:08:48.54,those reds right off the board. Good idea. Didn't work.
141,00:08:51.79,00:08:51.79,Sandra up for the red team. That was just a wasted shot
142,00:08:56.62,00:08:56.62,"there. Blue, you're up."
143,00:08:59.33,00:08:59.33,"And a nice toss! (shouts, clapping)"
144,00:09:01.92,00:09:01.92,Danielle knocks one red peg out of the way.
145,00:09:04.92,00:09:04.92,The other red peg is still the closest by about a half an inch.
146,00:09:08.29,00:09:08.29,"Parvati, your last shot. Nothing changes after that shot."
147,00:09:13.83,00:09:13.83,Russell up for the red team. Oh... Russell.
148,00:09:17.50,00:09:17.50,>> Lame. >> PROBST: On purpose?
149,00:09:19.12,00:09:19.12,">> Right dead in the middle for the ""X."""
150,00:09:21.79,00:09:21.79,">> PROBST: Blue, you're up. A lot of obstacles in the way"
151,00:09:24.29,00:09:24.29,"of getting to that ""X"" now. Amanda comes up short."
152,00:09:28.21,00:09:28.21,This is the last shot for the black team.
153,00:09:32.08,00:09:32.08,Good toss but doesn't help. Black team is out of it now
154,00:09:34.88,00:09:34.88,unless something happens. Rupert with the last toss for
155,00:09:39.08,00:09:39.08,the red team. Comes up short.
156,00:09:42.54,00:09:42.54,One shot left in this challenge. It belongs to Colby Donaldson.
157,00:09:47.92,00:09:47.92,You know what you have to do. You either need to get rid of
158,00:09:50.79,00:09:50.79,this red puck or get yours in tighter.
159,00:09:59.21,00:09:59.21,>> Yeah! Yeah! >> PROBST: Colby does it for the
160,00:10:01.08,00:10:01.08,blue tribe! >> Yeah!
161,00:10:04.08,00:10:04.08,>> PROBST: Blue wins reward! (Colby whoops)
162,00:10:07.83,00:10:07.83,">> PROBST: Candice, Parvati, Jerri, Rupert, Sandra, Russell,"
163,00:10:10.67,00:10:10.67,"you guys head out, head back to camp."
164,00:10:13.04,00:10:13.04,">> Nice job, guys. >> PROBST: Got nothing for you."
165,00:10:15.33,00:10:15.33,">> We're eating all the rice, so don't come back looking for it."
166,00:10:18.25,00:10:18.25,">> PROBST: All right, Colby, Danielle, Amanda, big reward."
167,00:10:21.54,00:10:21.54,"Nice job. Grab your stuff, head out."
168,00:10:23.62,00:10:23.62,Enjoy it. >> Thank you.
169,00:10:25.29,00:10:25.29,"Oh, my goodness. >> This is Robert Louis"
170,00:10:37.04,00:10:37.04,Stevenson's home. Robert Louis Stevenson wrote 13
171,00:10:40.21,00:10:40.21,books while he was here in Samoa.
172,00:10:42.58,00:10:42.58,">> Oh! A bed! >> We have three books here,"
173,00:10:46.04,00:10:46.04,first addition... I will take you to the next
174,00:10:53.58,00:10:53.58,"room. >> At the reward, my main focus"
175,00:10:56.21,00:10:56.21,was finding the clue to the hidden immunity idol.
176,00:10:58.12,00:10:58.12,"Can I see this for a second? Oh, my God!"
177,00:11:00.92,00:11:00.92,"Because Parvati played two last time, there has to be one in"
178,00:11:03.83,00:11:03.83,"play this time. So the whole time, I was"
179,00:11:07.17,00:11:07.17,"thinking, ""Oh, my God, where could this clue be?"""
180,00:11:09.67,00:11:09.67,"Like, I am not leaving here without it."
181,00:11:12.08,00:11:12.08,I have to get it. (dramatic music playing)
182,00:11:21.71,00:11:21.71,"Sitting on the bed, watching Treasure Island, I didn't enjoy"
183,00:11:25.00,00:11:25.00,"any of it. I was too busy thinking, ""Where"
184,00:11:27.46,00:11:27.46,"could this clue be? It's got to be in this room."""
185,00:11:31.83,00:11:31.83,">> Popcorn's good, huh? >> Yeah, it's really good."
186,00:11:44.46,00:11:44.46,Wow. I found the clue in the bowl of
187,00:11:48.88,00:11:48.88,popcorn. I am freaking out.
188,00:11:51.92,00:11:51.92,"This is, like, so much power right now."
