,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> PROBST: Previously on
2,00:00:03.38,00:00:03.38,Survivor: In the highlands of Brazil...
3,00:00:06.83,00:00:06.83,">> Pow! (grunting) >> PROBST: ...two tough tribes,"
4,00:00:10.08,00:00:10.08,"Jalapao and Timbira, battled it out."
5,00:00:14.92,00:00:14.92,The winning tribe at each reward challenge got to send
6,00:00:18.46,00:00:18.46,someone from the losing tribe to Exile Island.
7,00:00:23.12,00:00:23.12,">> PROBST: But in a new twist... Brendan, choose one member of"
8,00:00:26.08,00:00:26.08,the winning tribe to join you at Exile Island.
9,00:00:32.12,00:00:32.12,>> PROBST: This gave the Exiles an opportunity to form a
10,00:00:35.12,00:00:35.12,cross-tribal alliance. >> We got another clue.
11,00:00:38.21,00:00:38.21,>> We got another clue! (laughing)
12,00:00:39.58,00:00:39.58,">> Perfect! >> PROBST: Which they did,"
13,00:00:41.92,00:00:41.92,sharing clues to immunity idols hidden at each of their camps.
14,00:00:48.92,00:00:48.92,>> PROBST: They made plans to strengthen their alliance by
15,00:00:51.04,00:00:51.04,"bringing in Brendan's tribemate, Sierra, and Taj's tribemate,"
16,00:00:55.00,00:00:55.00,Stephen.  >> Do you want to be a part of 
17,00:00:57.17,00:00:57.17,the biggest upset on Survivor history?
18,00:00:59.04,00:00:59.04,">> Yes, I do. >> Okay."
19,00:01:00.75,00:01:00.75,">> PROBST: But Brendan never had a chance to inform Sierra,"
20,00:01:05.12,00:01:05.12,leaving Taj to do it the next time at Exile Island.
21,00:01:08.50,00:01:08.50,">> Once we get to the merge, we'll have a four-way alliance"
22,00:01:10.83,00:01:10.83,that no one knows about and can't break up.
23,00:01:12.92,00:01:12.92,>> Awesome. >> PROBST: Taj zeroed in on the
24,00:01:16.75,00:01:16.75,whereabouts of the hidden immunity idol at Jalapao.
25,00:01:20.12,00:01:20.12,>> It's back at my home camp at tree mail.
26,00:01:22.17,00:01:22.17,>> PROBST: But she didn't have a chance to look for it.
27,00:01:26.54,00:01:26.54,However... >> Yes!
28,00:01:29.17,00:01:29.17,>> PROBST: Brendan made the discovery at Timbira.
29,00:01:32.67,00:01:32.67,At the last immunity challenge...
30,00:01:34.29,00:01:34.29,">> Oh, my God! >> PROBST: Timbira does win"
31,00:01:36.17,00:01:36.17,immunity! Timbira evened things up when
32,00:01:40.83,00:01:40.83,they forced Jalapao to lose another member.
33,00:01:43.71,00:01:43.71,"Sandy, the tribe has spoken. With the tribes dead even at"
34,00:01:48.08,00:01:48.08,"six apiece, it's anyone's game. 12 are left."
35,00:01:54.25,00:01:54.25,Who will be voted out tonight? (Taj moaning)
36,00:02:01.50,00:02:01.50,>> Just... (grunting)
37,00:02:03.17,00:02:03.17,"Yes, right there! Yes, yes!"
38,00:02:05.75,00:02:05.75,"Itchy, ooh! Ahh, yes!"
39,00:02:11.17,00:02:11.17,"Oh, my God. You're doing it, baby."
40,00:02:13.71,00:02:13.71,You are doing it. We got rid of Sandy last night.
41,00:02:17.04,00:02:17.04,"I only wrote Joe's name down on the paper at, uh, Tribal Council"
42,00:02:21.08,00:02:21.08,because I didn't want to put Sandy's name down.
43,00:02:23.25,00:02:23.25,I need to get some more water. I'm out of water.
44,00:02:25.92,00:02:25.92,">> I'll go with you. >> Yeah, we can go fill up the"
45,00:02:28.08,00:02:28.08,"bottles together. >> Right now, everything with"
46,00:02:31.67,00:02:31.67,"Brendan, Sierra, and Stephen is in place."
47,00:02:34.12,00:02:34.12,We have the Exile Island alliance intact.
48,00:02:39.21,00:02:39.21,Our main focus right now is to find the idol.
49,00:02:42.08,00:02:42.08,We're just set with the four people in place.
50,00:02:44.12,00:02:44.12,"Now, all we need is the extra ammunition and then it's on."
51,00:02:58.67,00:02:58.67,Something has to be... Something must be something.
52,00:03:03.08,00:03:03.08,"'Cause it says, ""Why the sad frown?"""
53,00:03:06.17,00:03:06.17,">> That's what it is: ""Why the sad frown?"""
54,00:03:08.08,00:03:08.08,">> That was the last clue. ""You get your mail from it"
55,00:03:10.79,00:03:10.79,"every day,"" and, uh, something ""round, and you'll ask it why"
56,00:03:15.46,00:03:15.46,"the sad frown."" >> I swear to you... Oh, my God!"
57,00:03:20.33,00:03:20.33,">> Oh, my God! I found the immunity idol,"
58,00:03:24.00,00:03:24.00,and I felt a very huge sense of relief because everything is
59,00:03:27.17,00:03:27.17,complete now. We have the foursome in place.
60,00:03:29.92,00:03:29.92,We have both the idols in place. All we have to do now is make
61,00:03:32.79,00:03:32.79,it to the merge with everybody intact.
62,00:03:35.04,00:03:35.04,"""If you intend to use the idol, you must reveal it or"
63,00:03:36.67,00:03:36.67,"give it away to someone else... the votes have been cast... """
64,00:03:39.38,00:03:39.38,All right. I just love it when a perfect
65,00:03:42.42,00:03:42.42,plan comes together. It's so much fun!
