,begin,end,subtitles_text
1,00:00:00.12,00:00:00.12,
2,00:00:01.67,00:00:01.67,">> Jeff: PREVIOUSLY ON ""SURVIVOR"": BY DAY 10,"
3,00:00:05.75,00:00:05.75,"THE TWO BIG DOGS, RUSSELL HANTZ AND"
4,00:00:07.83,00:00:07.83,"BOSTON ROB, WERE RUNNING IN"
5,00:00:09.38,00:00:09.38,OPPOSITE DIRECTIONS.
6,00:00:12.17,00:00:12.17,ROB FOUND A HIDDEN IMMUNITY IDOL.
7,00:00:14.00,00:00:14.00,">> DING, DING."
8,00:00:15.25,00:00:15.25,THIS IS THE REAL DEAL.
9,00:00:16.50,00:00:16.50,THIS IS NOT A PHONY BALONEY.
10,00:00:18.25,00:00:18.25,>> Jeff: AND EVEN THOUGH THEY
11,00:00:19.08,00:00:19.08,HAD LOST THREE OUT OF FOUR
12,00:00:20.38,00:00:20.38,"CHALLENGES, HE HELD BLIND"
13,00:00:22.04,00:00:22.04,ALIEGENCE OVER EVERYONE ON THE
14,00:00:23.50,00:00:23.50,OMETEPE TRIBE EXCEPT FOR
15,00:00:25.21,00:00:25.21,KRISTINA AND PHILLIP.
16,00:00:26.29,00:00:26.29,>> I NEED TO GET RID OF HIM NOW.
17,00:00:27.58,00:00:27.58,"GOOD-BYE, ROB."
18,00:00:30.67,00:00:30.67,>> Jeff: RUSSELL COULD ONLY
19,00:00:32.50,00:00:32.50,MUSTER LOYALTY FROM TWO ON HIS
20,00:00:34.25,00:00:34.25,"TRIBE, KRISTA AND STEPHANIE."
21,00:00:37.29,00:00:37.29,AND HE COULDN'T EVEN COME CLOSE
22,00:00:38.33,00:00:38.33,TO FINDING AN IDOL.
23,00:00:39.96,00:00:39.96,>> WHERE IS THE IDOL?
24,00:00:41.33,00:00:41.33,>> Jeff: THE REST OF THE
25,00:00:42.54,00:00:42.54,ZAPATERA TRIBE WAS SO DOWN ON
26,00:00:44.08,00:00:44.08,"RUSSELL, THEY AGREED TO THROW A"
27,00:00:45.58,00:00:45.58,CHALLENGE SO THEY COULD SEND HIM
28,00:00:47.29,00:00:47.29,"TO REDEMPTION ISLAND, WHERE HE"
29,00:00:49.12,00:00:49.12,FACED MATT IN A DUEL.
30,00:00:51.75,00:00:51.75,MATT STAYS ALIVE!
31,00:00:54.08,00:00:54.08,"MATT NOT ONLY DEFEATED RUSSELL,"
32,00:00:55.67,00:00:55.67,HE REDUCED HIM TO TEARS.
33,00:00:59.29,00:00:59.29,"SUDDENLY, RUSSELL WAS OUT FOR GOOD."
34,00:01:02.12,00:01:02.12,>> THIS IS MY LAST TIME PLAYING THIS GAME.
35,00:01:04.67,00:01:04.67,>> Jeff: AT THE LAST TRIBAL
36,00:01:05.75,00:01:05.75,"COUNCIL-- KRISTINA, BOTH TIMES"
37,00:01:07.08,00:01:07.08,THAT YOU GUYS HAVE BEEN HERE TO
38,00:01:08.50,00:01:08.50,"TRIBAL COUNCIL, YOU'VE BEEN ON THE HOT SEAT?"
39,00:01:10.00,00:01:10.00,ROB'S POSITION JUST KEPT GETTING
40,00:01:11.33,00:01:11.33,BETTER WHEN HE GOT HIS TRIBE TO
41,00:01:13.17,00:01:13.17,VOTE OUT HIS BIGGEST OPPOSITION.
42,00:01:15.12,00:01:15.12,"KRISTINA, THE TRIBE HAS SPOKEN."
43,00:01:17.83,00:01:17.83,NOW KRISTINA HEADS TO REDEMPTION
44,00:01:19.08,00:01:19.08,ISLAND WHERE HE WILL FACE MATT
45,00:01:21.00,00:01:21.00,IN A DUEL TO SEE WHO WILL STAY ALIVE.
46,00:01:23.96,00:01:23.96,"GRAB YOUR TORCHES, HEAD BACK TO CAMP."
47,00:01:40.62,00:01:40.62,">> THIS IS WICKED, MAN."
48,00:01:43.42,00:01:43.42,>> IS THE BLANKET DRY?
49,00:01:44.50,00:01:44.50,">> YEAH, IT WAS RIGHT AT THE TIP."
50,00:01:46.29,00:01:46.29,"WITHOUT THE TARP, THAT WOULD HAVE BEEN WET."
51,00:01:48.12,00:01:48.12,>> TAKE AS MUCH WET CLOTHES AS YOU CAN OFF.
52,00:01:51.29,00:01:51.29,">> THANK YOU, TARP."
53,00:01:55.54,00:01:55.54,">> TONIGHT, KRISTINA WENT HOME"
54,00:01:57.50,00:01:57.50,"AFTER A 4-3 VOTE, THREE FOR ME,"
55,00:01:59.38,00:01:59.38,FOUR FOR HER.
56,00:02:01.17,00:02:01.17,NOT TOO SURPRISING. I SUSPECTED IT.
57,00:02:03.25,00:02:03.25,THERE WAS A VERY CLOSE ALLIANCE
58,00:02:04.62,00:02:04.62,WITH ROB AND SEVERAL OTHERS IN THE GROUP.
59,00:02:06.96,00:02:06.96,THEY'VE BEEN RUNNING THE SHOW FROM THE GET-GO.
60,00:02:09.29,00:02:09.29,AND I'M KIND OF LIKE THE ODD MAN
61,00:02:10.67,00:02:10.67,"OUT AROUND HERE, EVEN THOUGH I"
62,00:02:12.58,00:02:12.58,THINK I BRING A LOT TO THIS
63,00:02:14.04,00:02:14.04,"TRIBE, AND SOON A COUPLE OF"
64,00:02:15.58,00:02:15.58,PEOPLE ARE GOING TO VATO WAKE UP
65,00:02:17.00,00:02:17.00,AND REALIZE THAT.
66,00:02:18.46,00:02:18.46,>> READY FOR BED?
67,00:02:20.25,00:02:20.25,>> CAN WE MOVE DOWN A LITTLE BIT THAT WAY?
68,00:02:22.21,00:02:22.21,YOU AND I ARE GOING TO BE REALLY GOOD BUDDIES TONIGHT.
69,00:02:25.12,00:02:25.12,>> YOU GOT YOUR UNDERWEAR ON?
70,00:02:26.25,00:02:26.25,">> I HAVE MY UNDERWEAR ON, BUT"
71,00:02:27.42,00:02:27.42,"THAT DOESN'T STOP ME, BROTHER."
72,00:02:38.04,00:02:38.04,>> PHILLIP LAST NIGHT STUCK HIS
73,00:02:39.75,00:02:39.75,"LEG IN MY BACK, LIKE HIS KNEE,"
74,00:02:42.25,00:02:42.25,INTO MY BACK.
75,00:02:44.71,00:02:44.71,JUST TO BE AN ASS LAST NIGHT.
76,00:02:46.92,00:02:46.92,>> DO YOU THINK HE'S A LITTLE
77,00:02:48.00,00:02:48.00,UPSET ABOUT TRIBAL COUNCIL?
78,00:02:49.25,00:02:49.25,>> I DON'T KNOW.
79,00:02:50.58,00:02:50.58,TRIBAL COUNCIL IS ALWAYS A
80,00:02:51.62,00:02:51.62,MISERABLE NIGHT ALL AROUND.
81,00:02:53.88,00:02:53.88,"ON TOP OF IT, PHILLIP IS BUGGING"
82,00:02:55.21,00:02:55.21,"EVERYONE, INCLUDING MYSELF."
83,00:02:58.17,00:02:58.17,"HE'S COMPLETELY OFF HIS ROCKER,"
84,00:03:00.25,00:03:00.25,WALKING AROUND IN THOSE PINK
85,00:03:01.54,00:03:01.54,PANTIES.
86,00:03:03.29,00:03:03.29,NOBODY TRUSTS HIM.
87,00:03:05.12,00:03:05.12,>> IT'S SERIOUSLY HURTING MY EYES.
88,00:03:07.21,00:03:07.21,>> AS LONG AS PHILLIP IS
89,00:03:08.38,00:03:08.38,AGGRAVATING EVERYBODY SO MUCH IT
90,00:03:10.21,00:03:10.21,"TAKES ALL OF THE HEAT OFF OF ME,"
91,00:03:12.75,00:03:12.75,"SO IN A WAY, MAYBE HE NEEDS TO STAY."
92,00:03:42.88,00:03:42.88,>> DAY 12-- THE SPIRITS OF THE
93,00:03:44.67,00:03:44.67,"TRIBE ARE HIGH, YOU KNOW, AS"
94,00:03:46.79,00:03:46.79,LONG AS WE KEEP EXCELLING IN THE CHALLENGES.
95,00:03:50.79,00:03:50.79,EVERYTHING IS KIND OF COMING ALONG AS PLANNED.
96,00:03:53.08,00:03:53.08,>> YOU GOT A FISH!
97,00:03:54.29,00:03:54.29,>> THANK YOU.
98,00:03:57.75,00:03:57.75,">> OUR SIX IS ROCK-SOLID,"
99,00:03:59.38,00:03:59.38,AND MY VISION WOULD BE TO TRY TO
100,00:04:01.29,00:04:01.29,REACH OUT TO THOSE TWO GIRLS.
101,00:04:03.25,00:04:03.25,THERE'S ALWAYS HOPE TO BRING
102,00:04:04.71,00:04:04.71,KRISTA AND STEPHANIE IN.
103,00:04:05.83,00:04:05.83,>> THE FISH IS OUT THERE.
104,00:04:07.17,00:04:07.17,>> GO FOR IT.
105,00:04:08.25,00:04:08.25,>> IF WE CAN SHOW THEM THAT
106,00:04:09.54,00:04:09.54,WE'RE A SOLID FAMILY AND THERE'S
107,00:04:11.08,00:04:11.08,NO BACKSTABBING AND IT'S A SAFE
108,00:04:12.58,00:04:12.58,PLACE TO BE--
109,00:04:14.29,00:04:14.29,">> OH, MY GOD, THAT'S THE"
110,00:04:15.25,00:04:15.25,BEST-TASTING ONE.
111,00:04:16.33,00:04:16.33,I'M NOT KIDDING YOU.
112,00:04:18.17,00:04:18.17,>> I WOULD THINK THAT THEY WOULD
113,00:04:19.29,00:04:19.29,WANT TO HANG TIGHT WITH US GOING
114,00:04:20.71,00:04:20.71,INTO A MERGE.
115,00:04:23.25,00:04:23.25,>> GOT SOME TREE MAIL.
116,00:04:25.08,00:04:25.08,THE READING OF THE SCROLL.
117,00:04:28.67,00:04:28.67,"""ANOTHER DUEL IS HAPPENING AT"
118,00:04:30.04,00:04:30.04,THE ARENA.
119,00:04:32.12,00:04:32.12,"OF COURSE, YOU KNOW THE SCORE."
120,00:04:33.75,00:04:33.75,IT DOESN'T MATTER HOW YOU CHOOSE THEM.
121,00:04:36.25,00:04:36.25,"IT'S TIME TO SEND TWO MORE."""
122,00:04:39.25,00:04:39.25,SO WHO HASN'T BEEN?
123,00:04:41.04,00:04:41.04,"YOU TWO, ME, AND JULIE."
124,00:04:43.25,00:04:43.25,>> WHO'S IT GOING TO BE?
125,00:04:45.17,00:04:45.17,>> WHOEVER PICKS ONE AND FOUR?
126,00:04:47.62,00:04:47.62,>> ONE AND FOUR OR TWO AND THREE.
127,00:04:49.21,00:04:49.21,DON'T MATTER.
128,00:04:50.38,00:04:50.38,>> SO ONE AND FOUR.
129,00:04:53.21,00:04:53.21,">> GO AHEAD, YOU TWO."
130,00:04:56.17,00:04:56.17,>> ONE.
