,begin,end,subtitles_text
0,00:00:00.00,00:00:00.00,
1,00:00:01.33,00:00:01.33,Jeff: PREVIOUSLY ON
2,00:00:04.07,00:00:04.07,"""SURVIVOR."""
3,00:00:04.33,00:00:04.33,"GO, GO, GO!"
4,00:00:07.70,00:00:07.70,Jeff: THIS SEASON'S BATTLE
5,00:00:08.60,00:00:08.60,OF THE SEXES HASN'T BEEN A
6,00:00:10.00,00:00:10.00,BATTLE AT ALL.
7,00:00:11.07,00:00:11.07,THE MEN'S TRIBE HAS WON EVERY
8,00:00:14.83,00:00:14.83,CHALLENGE.
9,00:00:15.77,00:00:15.77,é( CHEERS )
10,00:00:18.17,00:00:18.17,WITH CONFIDENCE AT AN ALL-TIME
11,00:00:20.33,00:00:20.33,"HIGH, MATT AND HIS ALLIANCE OF"
12,00:00:21.60,00:00:21.60,MUSCLE THOUGHT THEY WERE RUNNING
13,00:00:22.43,00:00:22.43,THE SHOW.
14,00:00:22.77,00:00:22.77,IT'S THE DOMINANT ALLIANCE
15,00:00:26.03,00:00:26.03,CLEARLY.
16,00:00:26.67,00:00:26.67,Jeff: BUT THE REST OF THE
17,00:00:27.87,00:00:27.87,TRIBE HAD PLANS OF THEIR OWN.
18,00:00:31.83,00:00:31.83,"COLTON, LEIF, TARZAN, JONAS AND"
19,00:00:35.67,00:00:35.67,TROIZAN FORMED AN UNLIKELY
20,00:00:37.50,00:00:37.50,ALLIANCE.
21,00:00:41.00,00:00:41.00,"AT THE LAST IMMUNITY CHALLENGE,"
22,00:00:42.73,00:00:42.73,THE WOMEN'S BIGGEST OBSTACLE WAS
23,00:00:47.20,00:00:47.20,CAT AND WITH THAT CAT JUMPED IN
24,00:00:48.73,00:00:48.73,"FOR NO REASON, COMPLETELY"
25,00:00:50.00,00:00:50.00,FALLING APART.
26,00:00:50.53,00:00:50.53,AND THE MEN WON THEIR THIRD
27,00:00:52.37,00:00:52.37,CHALLENGE IN A ROW.
28,00:00:53.57,00:00:53.57,MEN WIN IMMUNITY!
29,00:00:57.17,00:00:57.17,"BACK AT CAMP, CAT ONLY MADE"
30,00:00:59.43,00:00:59.43,MATTERS WORSE BY WEARING HER
31,00:01:00.60,00:01:00.60,EMOTIONS ON HER SLEEVE.
32,00:01:02.00,00:01:02.00,IT WAS SO HARD--
33,00:01:03.33,00:01:03.33,DON'T OVERTHINK IT.
34,00:01:04.87,00:01:04.87,CAT IS VERY YOUNG AND
35,00:01:06.70,00:01:06.70,EMOTIONAL AND THAT'S A
36,00:01:07.83,00:01:07.83,LIABILITY.
37,00:01:10.37,00:01:10.37,Jeff: AT TRIBAL COUNCIL IT
38,00:01:11.67,00:01:11.67,WAS CLEAR THAT CAT'S ALLIANCE
39,00:01:13.23,00:01:13.23,COULD DO WITHOUT HER.
40,00:01:15.70,00:01:15.70,CHELSEA IF YOU COULD START OVER
41,00:01:17.17,00:01:17.17,DO YOU THINK YOU GUYS WOULD FORM
42,00:01:19.43,00:01:19.43,DIFFERENT ALLIANCEs?
43,00:01:20.03,00:01:20.03,"YEAH, IT WOULD PROBABLY BE"
44,00:01:22.40,00:01:22.40,DIFFERENT.
45,00:01:22.67,00:01:22.67,Jeff: IN THE END CAT WAS
46,00:01:24.37,00:01:24.37,"SAVED WHEN THEY VOTED OUT NINA,"
47,00:01:25.87,00:01:25.87,"THE OLDEST MEMBER OF THE TRIBE,"
48,00:01:27.40,00:01:27.40,BELIEVED TO BE A LIABILITY IN
49,00:01:28.77,00:01:28.77,CHALLENGES.
50,00:01:29.00,00:01:29.00,TIME FOR YOU TO GO.
51,00:01:29.70,00:01:29.70,"WELL, WE ARE ONLY FIVE DAYS IN,"
52,00:01:31.70,00:01:31.70,AND YOU'VE YET TO WIN A
53,00:01:33.43,00:01:33.43,CHALLENGE.
54,00:01:33.83,00:01:33.83,YOU'VE GOT TO GET IT TOGETHER.
55,00:01:36.50,00:01:36.50,16 ARE LEFT.
56,00:01:37.73,00:01:37.73,WHO WILL BE VOTED OUT TONIGHT?
57,00:01:45.93,00:01:45.93,"KITTY-KAT, GIVE ME A HUG."
58,00:01:49.37,00:01:49.37,DON'T TRY AT TRIBAL COUNCIL.
59,00:01:51.33,00:01:51.33,DIDN'T MEAN TO.
60,00:01:52.23,00:01:52.23,I DIDN'T.
61,00:01:52.77,00:01:52.77,I SUCKED IT UP.
62,00:01:54.77,00:01:54.77,ALL EYES ARE ON KAT RIGHT
63,00:01:55.70,00:01:55.70,NOW.
64,00:01:56.57,00:01:56.57,WE'RE JUST STARTING TO LOOK AT
65,00:01:57.27,00:01:57.27,"THE WEAKER PLAYERS, EVEN THEY'RE"
