,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.03,00:00:01.03,Jeff: PREVIOUSLY ON
3,00:00:01.70,00:00:01.70,"""SURVIVOR"": DROP YOUR BUFFS"
4,00:00:03.57,00:00:03.57,BECAUSE WE ARE SWITCHING TRIBES.
5,00:00:05.23,00:00:05.23,"OH, MY GOD."
6,00:00:06.67,00:00:06.67,"Jeff: IN A SURPRISE SWITCH,"
7,00:00:08.70,00:00:08.70,MEN VERSUS WOMEN WAS NO MORE IF
8,00:00:11.37,00:00:11.37,"YOU ARE BLUE, YOU ARE A SALANI"
9,00:00:13.73,00:00:13.73,MEMBER.
10,00:00:14.10,00:00:14.10,IF ARE YOU ORANGE. YOU ARE A
11,00:00:18.67,00:00:18.67,MANONO MEMBER.
12,00:00:21.00,00:00:21.00,THE BATTLE BETWEEN THE MIGHTY
13,00:00:23.03,00:00:23.03,AND SCRAWNY WAS UNDER WAY.
14,00:00:24.30,00:00:24.30,COME ON!
15,00:00:25.37,00:00:25.37,"Jeff: OH, MONICA TAKES A"
16,00:00:27.70,00:00:27.70,HARD FALL!
17,00:00:28.80,00:00:28.80,THIS COULD DO IT FOR SALANI.
18,00:00:31.27,00:00:31.27,SALANI WINS REWARD!
19,00:00:33.73,00:00:33.73,AFTER LOSING THE AWARD
20,00:00:37.97,00:00:37.97,"CHALLENGE, THE NEW MANONO TRIBE"
21,00:00:40.90,00:00:40.90,WAS BANISHED TO A NEW BEACH
22,00:00:42.90,00:00:42.90,WHERE THEY STRUGGLED.
23,00:00:44.33,00:00:44.33,I KNOT ON A TRIBE OF PEOPLE
24,00:00:47.60,00:00:47.60,WHO SUCK.
25,00:00:50.30,00:00:50.30,"Jeff: CHELSEA, JAY,"
26,00:00:52.83,00:00:52.83,"TROYZAHN, AND KIM QUIETLY FORMED"
27,00:00:54.53,00:00:54.53,A MAJORITY ALLIANCE.
28,00:00:59.03,00:00:59.03,BUT KIM WASN'T DONE YET.
29,00:01:02.33,00:01:02.33,SHE FOUND A HIDDEN IMMUNITY IDOL
30,00:01:04.77,00:01:04.77,"THAT SHE TOLD CHELSEA ABOUT,"
31,00:01:06.30,00:01:06.30,CEMENTING THEIR RELATIONSHIP.
32,00:01:09.27,00:01:09.27,I JUST CAN'T GET OVER HOW THIS
33,00:01:11.47,00:01:11.47,COULD NOT HAVE GONE ANY BETTER
34,00:01:12.80,00:01:12.80,FOR ME.
35,00:01:13.73,00:01:13.73,Jeff: GO!
36,00:01:15.63,00:01:15.63,WHEN THE MANONO TRIBE LOST A
37,00:01:18.07,00:01:18.07,BRIEWFTAL IMMUNITY CHALLENGE--
38,00:01:21.13,00:01:21.13,SALANI WINS IMMUNITY!
39,00:01:23.60,00:01:23.60,"COLTON WENT TO WORK, TARGETING"
40,00:01:26.13,00:01:26.13,MONICA HIS BIGGEST THREAT.
41,00:01:27.13,00:01:27.13,WE'RE VOTING OUT MONICA.
42,00:01:29.13,00:01:29.13,MONICA HAS TO GO NEXT.
43,00:01:29.93,00:01:29.93,TODAY YOU WILL SEE THE BEST
44,00:01:32.93,00:01:32.93,BLINDSIDE EVER PLAYED.
45,00:01:34.10,00:01:34.10,MONICA'S GOING HOME TONIGHT.
46,00:01:35.40,00:01:35.40,ALL HAIL TO THE QUEEN.
47,00:01:39.13,00:01:39.13,"Jeff: AND AT TRIBE,"
48,00:01:40.63,00:01:40.63,"EVERYONE VOTED FOR MONICA,"
49,00:01:42.77,00:01:42.77,EXCEPT FOR CHRISTINA AND SHE
50,00:01:45.23,00:01:45.23,QUICKLY REALIZED SHE WAS OUT OF
51,00:01:47.17,00:01:47.17,THE LOOP.
52,00:01:48.70,00:01:48.70,"MONICA, THE TRIBE HAS SPOKEN."
53,00:01:52.00,00:01:52.00,GRAB YOUR TORCHES.
54,00:01:53.10,00:01:53.10,HEAD BACK TO CAMP.
55,00:01:54.13,00:01:54.13,"WITH HER ONLY ALLY GONE, CAN"
56,00:01:56.27,00:01:56.27,CHRISTINA HOLD ON?
57,00:01:57.37,00:01:57.37,13 ARE LEFT.
58,00:01:58.70,00:01:58.70,WHO WILL BE VOTED OUT TONIGHT.
59,00:02:03.97,00:02:03.97,I'M FREEZING TO DEATH.
60,00:02:06.93,00:02:06.93,"I'M SORRY, BUT THAT WAS THE"
61,00:02:09.03,00:02:09.03,FUNNIEST TRIBAL COUNCIL I'VE
62,00:02:09.97,00:02:09.97,EVER BEEN TO.
63,00:02:11.90,00:02:11.90,( LAUGHS )
