,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> Jeff: PREVIOUSLY ON
2,00:00:02.03,00:00:02.03,"""SURVIVOR"". >> LAURA, THE TRIBE HAS SPOKEN."
3,00:00:02.97,00:00:02.97,"AFTER LAURA M. WAS VOTED OUT, NO COUPLES WERE LEFT AND THE GAME"
4,00:00:06.30,00:00:06.30,WAS ON. >> THE FOUR OF US.
5,00:00:14.70,00:00:14.70,>> Jeff: CALEB AND HAYDEN SAW A CHANCE TO BLIND SIDE THEIR
6,00:00:18.10,00:00:18.10,BIGGEST THREAT. >> TYSON'S GOT A HELL OF A
7,00:00:21.03,00:00:21.03,RESUME TO PREACH TO THE JURY WHEN WE GET THERE.
8,00:00:23.50,00:00:23.50,>> Jeff: AFTER CIERA REVEALED THEIR PLAN --
9,00:00:25.37,00:00:25.37,">> HE SAID ""WE WANT TYSON GONE."" >> Jeff: TYSON WAS READY TO"
10,00:00:29.60,00:00:29.60,FIGHT FIRE WITH FIRE. >> I NEED CALEB AND HAYDEN OUT.
11,00:00:32.83,00:00:32.83,">> Jeff: NICING TRIBAL COUNCIL, CALEB AND HAYDEN FEARED"
12,00:00:36.03,00:00:36.03,THEIR PLAN WAS FALLING APART. >> CIERA SAID YOU GUYS WANTED ME
13,00:00:39.67,00:00:39.67,GO. >> BECAUSE WE THOUGHT YOU WERE
14,00:00:41.43,00:00:41.43,TRYING TO GET US. >> Jeff: SO THEY THROUGH CIERA
15,00:00:44.27,00:00:44.27,UNDER THE BUS. >> IT'S GOT TO BE CIERA.
16,00:00:46.30,00:00:46.30,">> ON THE SAME PAGE. >> Jeff: AT TRIBAL COUNCIL,"
17,00:00:49.73,00:00:49.73,TYSON INSURED HIS SAFETY BY PLAYING HIS IDOL.
18,00:00:52.57,00:00:52.57,ANY VOTES CAST FOR TYSON WILL NOT COUNT.
19,00:00:55.47,00:00:55.47,IN THE END HE DIDN'T NEED IT WHEN CALEB WAS SENT TO
20,00:00:58.57,00:00:58.57,"REDEMPTION ISLAND. CALEB, THE TRIBE HAS SPOKEN."
21,00:01:03.53,00:01:03.53,SIX ARE LEFT. WHO WILL BE VOTED OUT TONIGHT?
22,00:01:12.67,00:01:12.67,">> WELL, THAT WAS FUN. >> WE'RE ALL HERE FOR DAY 30."
23,00:01:15.93,00:01:15.93,>> PIT OF SNAKES. I'M SO EXCITED.
24,00:01:19.23,00:01:19.23,>> GOOD MOVE. NOBODY SAW IT COMING.
25,00:01:21.37,00:01:21.37,">> SORRY, DUDE. >> THAT'S A GREAT MOVE, MAN."
26,00:01:24.90,00:01:24.90,TRIBAL COUNCIL BLEW UP IN OUR FACE BUT WE WERE EXPECTING TO
27,00:01:27.57,00:01:27.57,"BLIND SIDE CIERA BUT GOSH! IT WAS JUST -- I MEAN, GOOD MOVE"
28,00:01:31.50,00:01:31.50,TO THEM. KAT WOULD SAY TOUCHE AND I'M
29,00:01:38.70,00:01:38.70,THINKING THESE SONS OF -- GUNS. (LAUGHS)
30,00:01:41.00,00:01:41.00,I HOPE EVERYBODY HERE LIKES SECOND PLACE.
31,00:01:44.67,00:01:44.67,SECOND PLACE. BECAUSE IF TYSON GOES TO THE END
32,00:01:47.33,00:01:47.33,HE'S WINNING BECAUSE HE IS PLAYING A HELL OF A GAME.
33,00:01:50.07,00:01:50.07,PURE POETRY. YOU ARE PLAYING THE BEST GAME.
34,00:01:53.70,00:01:53.70,"NOBODY CAN TOUCH YOU SO FAR. >> HEY, HEY, HEY!"
35,00:01:57.60,00:01:57.60,"OH, NO! TYSON CAN'T DO NOTHING IF IT"
36,00:02:01.00,00:02:01.00,WASN'T FOR ME! TYSON WOULDN'T BE WHERE HE'S AT!
37,00:02:04.37,00:02:04.37,">> COME ON, LET THIS GUY TALK! >> HE'S NOT PLAYING THIS GAME!"
