,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.97,00:00:01.97,">> Jeff: PREVIOUSLY ON ""SURVIVOR""... JOE, SHIRIN AND"
3,00:00:05.80,00:00:05.80,JENN WERE STUCK ON THE BOTTOM.
4,00:00:08.50,00:00:08.50,>> WHATEVER.
5,00:00:09.80,00:00:09.80,>> Jeff: AGAINST THE MAJORITY ALLIANCE OF SEVEN.
6,00:00:12.93,00:00:12.93,>> THE ONLY WAY I'M GOING TO GET TO THE END IS BY TAKING BIG
7,00:00:18.07,00:00:18.07,RISKS.
8,00:00:18.30,00:00:18.30,>> Jeff: BUT SHIRIN HAD A PLAN THE SHAKE THINGS UP.
9,00:00:20.67,00:00:20.67,SHE WARNED MIKE ABOUT A SECRET ALLIANZ WITHIN THE SEVEN.
10,00:00:23.27,00:00:23.27,">> CAROLYN'S GOT WILL IN HER POCKET, RODNY AND TYLER IS WITH"
11,00:00:26.43,00:00:26.43,THEM.
12,00:00:26.67,00:00:26.67,>> SHIRIN'S SMART ENOUGH TO REALIZE THERE'S A GROUP WITHIN
13,00:00:29.57,00:00:29.57,OUR GROUP.
14,00:00:30.70,00:00:30.70,I SEE IT.
15,00:00:32.30,00:00:32.30,">> Jeff: AT TRIBAL COUNCIL, IT CAME DOWN TO TWO NO COLLARS, JOE"
16,00:00:37.07,00:00:37.07,VERSUS JENN.
17,00:00:38.33,00:00:38.33,"NINTH PERSON VOTED OUT AND THE SECOND MEMBER OF OUR JURY, JOE."
18,00:00:44.07,00:00:44.07,"IN THE END THEY TOOK OUT JOE, THE BIGGEST THREAT IN"
19,00:00:46.93,00:00:46.93,CHALLENGES.
20,00:00:47.33,00:00:47.33,"JOE, THE TRIBE HAS SPOKEN."
21,00:00:49.40,00:00:49.40,NINE ARE LEFT.
22,00:00:50.30,00:00:50.30,WHO WILL BE VOTED OUT TONIGHT?
23,00:01:04.57,00:01:04.57,>> I'VE GOT A REALLY SOLID PLAN.
24,00:01:07.17,00:01:07.17,"TELL ME WHAT YOU THINK ABOUT THIS: WE GET MIKE OUT RIGHT NOW,"
