,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.07,00:00:01.07,JEFF PROBST:  Previously on Survivor...
3,00:00:03.33,00:00:03.33,Shii Ann's eating habits didn't
4,00:00:05.27,00:00:05.27, sit well  with her Sook Jai tribe mates.
5,00:00:07.37,00:00:07.37, ROBB:  She's
6,00:00:08.37,00:00:08.37,repulsive.
7,00:00:09.07,00:00:09.07,"SHII ANN: Culturally, it's not  an American thing to eat necks"
8,00:00:12.57,00:00:12.57," and hearts and gizzards.  In Taiwan,"
9,00:00:14.50,00:00:14.50,"it's considered a great, you know, snack."
10,00:00:16.93,00:00:16.93,Yech!
11,00:00:18.13,00:00:18.13,"PROBST: At Chuay Gahn,  Brian and Ted made a pact."
12,00:00:20.97,00:00:20.97,One of the things we... we've got to kind of do is
13,00:00:22.90,00:00:22.90,have each other's back.
14,00:00:24.43,00:00:24.43," He's confirmed that, yes,  he is totally committed"
15,00:00:26.60,00:00:26.60,to me all the way to the end.
16,00:00:27.80,00:00:27.80,-It's done. -It's done.
17,00:00:29.90,00:00:29.90,PROBST: Chuay Gahn experienced  a setback when
18,00:00:32.27,00:00:32.27, their fishing net and boat  floated away into the night.
19,00:00:35.43,00:00:35.43,-The boat's gone. -What?!
20,00:00:36.57,00:00:36.57, What do you mean
21,00:00:37.57,00:00:37.57,we lost the boat?! (groans)
22,00:00:39.67,00:00:39.67,"CLAY: If we don't find  that boat, just for,"
23,00:00:41.30,00:00:41.30," to make it easier  to go get water,"
24,00:00:42.80,00:00:42.80, I don't know what  we're gonna do.
25,00:00:47.87,00:00:47.87,PROBST: Chuay Gahn sucked it  up at the fish challenge
26,00:00:50.67,00:00:50.67, and won immunity.
27,00:00:51.80,00:00:51.80,-Chuay Gahn wins immunity! -(cheering)
28,00:00:55.10,00:00:55.10,"PROBST: Sook Jai went  to Tribal Council,"
29,00:00:57.03,00:00:57.03," and although Shii Ann  received two votes,"
30,00:00:59.50,00:00:59.50, Stephanie was voted  out of the tribe.
31,00:01:01.80,00:01:01.80,The tribe has spoken.
32,00:01:03.93,00:01:03.93, 11 are left.
33,00:01:05.93,00:01:05.93, Who will be the next to go?
34,00:02:30.87,00:02:30.87,"PENNY: I think in this game, you have to take it day by day."
35,00:02:34.43,00:02:34.43," Trust is something that  does shift, especially as"
36,00:02:37.90,00:02:37.90," you do get further  in the game, because"
37,00:02:40.20,00:02:40.20,we're all here for a million dollars.
38,00:02:42.00,00:02:42.00,ERIN: Time to separate reality from the game out here.
39,00:02:46.13,00:02:46.13,"ROBB: Yeah, it is. I'm having a little trouble with it."
40,00:02:48.63,00:02:48.63,'Cause I don't want to... I don't want to base my opinions
41,00:02:50.80,00:02:50.80,"of people about how they play this, and I know I'm going to."
42,00:02:53.83,00:02:53.83,"PENNY:  This morning when I got up,"
43,00:02:56.73,00:02:56.73," Robb said, ""Penny,  let me ask you a question."""
44,00:03:00.07,00:03:00.07,"He said, ""Were you ever planning on voting me out last night?"""
45,00:03:02.50,00:03:02.50,"And I said, ""Absolutely not, 100% never was I going"
46,00:03:05.73,00:03:05.73,"to write your name down last night."""
47,00:03:07.53,00:03:07.53," And he said, ""Well, you know,  that's kind of funny because"
48,00:03:10.60,00:03:10.60,"Ken said that you were going to vote for me or for Stephanie."""
49,00:03:14.93,00:03:14.93,"I don't know how much truth is being said, you know."
50,00:03:18.50,00:03:18.50,There's no reason to lie to me.
51,00:03:20.70,00:03:20.70,I don't like backstabbing bull ...
52,00:03:23.67,00:03:23.67,PENNY: So I think Robb  got very upset this morning
53,00:03:26.23,00:03:26.23, thinking that maybe Ken
54,00:03:28.30,00:03:28.30,is playing two different sides.
55,00:03:30.03,00:03:30.03,"ROBB: Now I don't trust anybody,"
56,00:03:32.03,00:03:32.03,and Penny is telling me one thing.
57,00:03:33.90,00:03:33.90,"So I'm not playing any games here, bro,"
58,00:03:35.97,00:03:35.97,"and I told you I've been straight up with you,"
59,00:03:38.80,00:03:38.80,so obviously... I don't know.
60,00:03:40.80,00:03:40.80,"I don't know when you guys were talking, or I don't even..."
61,00:03:43.70,00:03:43.70,"I don't even care. To be honest with you, I don't care."
62,00:03:46.37,00:03:46.37, I was questioning Ken's trust  and Ken's loyalty.
63,00:03:48.87,00:03:48.87," I didn't know if he was trying  to mix everything up, and"
64,00:03:51.23,00:03:51.23, I didn't know  what he was trying to achieve.
65,00:03:52.93,00:03:52.93,"So, I confronted him on it."
66,00:03:55.40,00:03:55.40,"You know what's bothering me? Straight up, I think"
67,00:03:57.00,00:03:57.00,you're playing a harder game than anyone here.
68,00:03:58.43,00:03:58.43,"-Oh, really? -Yeah, I do."
69,00:03:59.63,00:03:59.63,"Okay, so now, yesterday going in there,"
70,00:04:01.00,00:04:01.00,who did everybody else tell you to vote for?
71,00:04:03.07,00:04:03.07,"-Shii Ann. -Oh, okay."
72,00:04:04.80,00:04:04.80,-Who did everybody vote for? -Steph.
73,00:04:07.00,00:04:07.00,"Okay, who did I tell you I was voting for?"
74,00:04:09.23,00:04:09.23,Steph. Who did I vote for? Steph.
75,00:04:10.97,00:04:10.97,And now you got a problem with me
76,00:04:12.77,00:04:12.77,because I was honest with you?
77,00:04:14.13,00:04:14.13,"Yeah, I don't want to ... hear it, okay?"
78,00:04:16.13,00:04:16.13, I have no idea what  started that. I didn't know
79,00:04:18.60,00:04:18.60, for the first five minutes  that it was even
80,00:04:20.60,00:04:20.60, directed towards me.
81,00:04:21.73,00:04:21.73,And once I realized
82,00:04:22.73,00:04:22.73,"it was directed towards me, I thought he was kidding."
83,00:04:24.50,00:04:24.50,"What you just got finished doing is saying,"
84,00:04:26.30,00:04:26.30,"""You were the only one that was honest with me yesterday."
85,00:04:28.57,00:04:28.57,"You're playing a harder game than everybody."""
86,00:04:30.07,00:04:30.07,"Well, you know what?"
87,00:04:31.30,00:04:31.30,Don't ask me. That pisses me off.
88,00:04:32.83,00:04:32.83,"I wasn't ... like that. I don't ... act like that, dude."
89,00:04:34.83,00:04:34.83,All right? I'm not a little ... punk.
90,00:04:36.03,00:04:36.03,KEN: That's what you were acting like last night.
91,00:04:37.30,00:04:37.30,Today I don't know... even know
92,00:04:38.30,00:04:38.30,what the hell you're talking about.
93,00:04:39.33,00:04:39.33,"-I... -Hey, give me a straight answer."
94,00:04:41.17,00:04:41.17,"On the first vote, it was between me and Jed, right?"
95,00:04:43.63,00:04:43.63,KEN: You're damn straight it was.
96,00:04:45.00,00:04:45.00,-You're damn ... right it was. -Really?
97,00:04:47.60,00:04:47.60,-According to who? -According to everybody.
98,00:04:49.07,00:04:49.07,They couldn't st... You were annoying the ... out of
99,00:04:51.13,00:04:51.13,"everybody, because you wouldn't shut up,"
100,00:04:52.43,00:04:52.43,you kept on running your mouth.
101,00:04:53.70,00:04:53.70,I think I already told you this. But you know what?
102,00:04:55.37,00:04:55.37,"I'm probably lying, right?"
103,00:04:56.57,00:04:56.57,"You told me if you heard anything,"
104,00:04:57.80,00:04:57.80,"you were going to say it to me, and you didn't tell me."
105,00:05:00.63,00:05:00.63,That was a week and a half ago. I don't know what the hell
106,00:05:02.20,00:05:02.20,you're bringing that up now for.
107,00:05:03.57,00:05:03.57,"Bro, because trust is instilled early, and if it's..."
108,00:05:06.50,00:05:06.50,"... up early, then it's ... up forever."
109,00:05:08.37,00:05:08.37,I-I just think you got some set of balls
110,00:05:11.20,00:05:11.20,to approach me with this.
111,00:05:13.03,00:05:13.03,"I'm the only person that's been straight with you, and you just"
112,00:05:15.27,00:05:15.27,bit the ... hand that's been trying to feed you. I-I...
113,00:05:17.20,00:05:17.20,You obviously heard something about me before the first
114,00:05:18.73,00:05:18.73,Tribal Council that we had to go to. You didn't say a word to me
115,00:05:20.93,00:05:20.93,"-about it. -Okay, you should have addressed it back then."
116,00:05:22.37,00:05:22.37,-Don't wait a... -That was the whole basis of my argument.
117,00:05:24.10,00:05:24.10,"-Okay, well... -It's me thinking that you're not being truthful."
