,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.07,00:00:01.07,JEFF PROBST:   Previously on Survivor...
3,00:00:03.53,00:00:03.53, Clay gave Jake  a piece of his mind.
4,00:00:05.13,00:00:05.13,I didn't like that statement
5,00:00:06.87,00:00:06.87,worth a ... up at that council meeting.
6,00:00:08.53,00:00:08.53,"I'll put my production up, basically, against anybody's."
7,00:00:11.37,00:00:11.37, And that offended Clay.
8,00:00:13.13,00:00:13.13,PROBST: The tribe was  surprised to find
9,00:00:14.70,00:00:14.70, their loved  ones at the reward challenge.
10,00:00:17.90,00:00:17.90, But even more surprised  when the family members
11,00:00:20.27,00:00:20.27, had to compete  against each other.
12,00:00:22.13,00:00:22.13,There's that juice.
13,00:00:23.27,00:00:23.27, It was Helen's husband Jim  who stomached the victory
14,00:00:27.63,00:00:27.63, and became an honorary tribe  member for a day.
15,00:00:30.20,00:00:30.20," With Jim as a confidant,"
16,00:00:32.60,00:00:32.60, Helen had a chance  to talk about strategy.
17,00:00:35.33,00:00:35.33,Brian'll play fair; Clay won't.
18,00:00:37.87,00:00:37.87,Clay's a selfish son of a gun.
19,00:00:39.27,00:00:39.27,"PROBST:  At the immunity challenge,"
20,00:00:41.00,00:00:41.00, the tribe was  surprised again.
21,00:00:42.73,00:00:42.73,-No! -(shouting)
22,00:00:45.43,00:00:45.43,"PROBST: This time, castaways  and family members"
23,00:00:47.27,00:00:47.27," competed together,"
24,00:00:48.73,00:00:48.73, and brotherly teamwork  paid off for Ted.
25,00:00:51.37,00:00:51.37,-Big Ted! -(shouting)
26,00:00:53.57,00:00:53.57," Before Tribal Council,  Helen approached Brian"
27,00:00:55.77,00:00:55.77, with her concerns about Clay.
28,00:00:58.40,00:00:58.40,Do you feel that he has
29,00:00:59.83,00:00:59.83,earned a number one or two spot?
30,00:01:03.03,00:01:03.03,"PROBST: At Tribal Council,  despite a campaign"
31,00:01:05.40,00:01:05.40," to get rid of Clay,"
32,00:01:06.63,00:01:06.63, Jake was voted out  of the tribe.
33,00:01:08.73,00:01:08.73,The tribe has spoken.
34,00:01:11.27,00:01:11.27, The five former members  of Chuay Gahn
35,00:01:13.57,00:01:13.57, are all that remain.
36,00:01:15.20,00:01:15.20," Tonight, one of them will go."
37,00:03:03.40,00:03:03.40,JAN: 34 days.
38,00:03:05.10,00:03:05.10,Five to go.
39,00:03:07.13,00:03:07.13,HELEN: We haven't been  to Tribal Council
40,00:03:09.67,00:03:09.67, to vote off a Chuay Gahn  member since day 12.
41,00:03:13.20,00:03:13.20,"Chuay Gahn, who started out as the joke team of Survivor,"
42,00:03:17.13,00:03:17.13," as the losers,  as the old people,"
43,00:03:19.80,00:03:19.80," as the ones  that, you know what,"
44,00:03:21.17,00:03:21.17," ""You band of misfits,"
45,00:03:22.53,00:03:22.53," you can't  do anything right."""
46,00:03:25.33,00:03:25.33,But we never lost focus and we never gave up.
47,00:03:27.43,00:03:27.43,TED: The core of Chuay Gahn is right here.
48,00:03:30.60,00:03:30.60,CLAY: Yep.
49,00:03:31.80,00:03:31.80,"If it wasn't for us,"
50,00:03:34.50,00:03:34.50,we would have been extinct.
51,00:03:36.00,00:03:36.00,"HELEN: And now, definitely,  the game is on."
52,00:03:39.37,00:03:39.37," Jake left,  now it's Chuay Gahn,"
53,00:03:41.57,00:03:41.57, now we have to vote  each other out.
54,00:03:43.27,00:03:43.27," The game is on,"
55,00:03:44.37,00:03:44.37,full speed ahead.
56,00:03:45.73,00:03:45.73,(whistling tune)
57,00:03:48.27,00:03:48.27,BRIAN:  What skills come into play
58,00:03:50.10,00:03:50.10, at this part of the game?
59,00:03:51.70,00:03:51.70,Skating skills. Who's the best skater?
60,00:03:54.40,00:03:54.40,Ice skater.
61,00:03:55.57,00:03:55.57," Who's got  the longest skates on,"
62,00:03:57.37,00:03:57.37," who's the best at cutting  corners, going around circles?"
63,00:04:01.50,00:04:01.50,Because usually on skating you got to be ice cold.
64,00:04:03.90,00:04:03.90," You can't lose your cool,  you got to be like ice."
65,00:04:06.53,00:04:06.53," You're going to have  friendships,"
66,00:04:07.77,00:04:07.77, you got to cut off  those friendships.
67,00:04:09.43,00:04:09.43," You got to keep  stringing people along,"
68,00:04:10.80,00:04:10.80, and-- bam!--  throw them a nice slider.
69,00:04:12.60,00:04:12.60,Mr. Freeze is in the house.
70,00:04:15.10,00:04:15.10,"Even though it's about 110 out here, I've got my skates on."
71,00:04:19.67,00:04:19.67,CLAY: Got us some mail.
72,00:04:22.83,00:04:22.83,"Oh, hey, a mirror."
73,00:04:26.47,00:04:26.47,Holy crap.
74,00:04:28.30,00:04:28.30,Can you believe this?
75,00:04:31.23,00:04:31.23,Look at this.
76,00:04:32.83,00:04:32.83,I'm a nothing.
77,00:04:34.27,00:04:34.27,Hey! Treemail!
78,00:04:37.73,00:04:37.73,-Oh! -TED: Read it.
79,00:04:39.33,00:04:39.33,"Oh, y'all got to come see this. I can't read this."
80,00:04:42.17,00:04:42.17,We got a mirror.
81,00:04:43.43,00:04:43.43,Don't look at it too much. We don't want it to crack.
82,00:04:46.47,00:04:46.47,Y'all not going to believe the wrinkles in my face.
83,00:04:49.47,00:04:49.47, I could not believe
84,00:04:51.17,00:04:51.17,how I looked.
85,00:04:52.60,00:04:52.60,"I mean, it looks like I'm... I'm 60."
86,00:04:55.43,00:04:55.43,"I'll tell you all one damn thing,"
87,00:04:57.43,00:04:57.43,I-I got a lot more wrinkles I got now
88,00:04:59.80,00:04:59.80,"-than I had when I came. -HELEN: Oh, my God."
89,00:05:01.93,00:05:01.93,-TED: Get out of here. -BRIAN: That's just funny.
90,00:05:03.80,00:05:03.80,CLAY: We got to go get our mirror and bring it...
91,00:05:05.17,00:05:05.17,"-Wait, here comes Brian. -""Behold the magic mirror,"
92,00:05:07.63,00:05:07.63,"""you've never looked so great."
93,00:05:09.57,00:05:09.57,"""This is no illusion, you've really lost some weight."
94,00:05:13.03,00:05:13.03,"""Compare yourself to these photos"
95,00:05:15.03,00:05:15.03,"""taken just before the game."
96,00:05:16.70,00:05:16.70,"You may return to regular size, but you'll never be the same."""
97,00:05:20.43,00:05:20.43,Ohh...
98,00:05:21.43,00:05:21.43,"Oh, God."
99,00:05:23.03,00:05:23.03,(all shouting)
100,00:05:25.03,00:05:25.03,Chubby face.
101,00:05:26.30,00:05:26.30,Hold on a second now. Hold on a second now.
102,00:05:28.83,00:05:28.83,Oh!
103,00:05:30.47,00:05:30.47,JAN: When I first saw my own  picture I started laughing
104,00:05:33.37,00:05:33.37,'cause I was full where I had these little cheekbone...
105,00:05:37.03,00:05:37.03,"these little chubby cheeks there,"
106,00:05:38.30,00:05:38.30, and I had some bosoms.
107,00:05:40.57,00:05:40.57, That was kind of funny.
108,00:05:41.97,00:05:41.97, And now I look kind of like
109,00:05:43.27,00:05:43.27,a stick figure.
110,00:05:45.07,00:05:45.07,"-Look at Clay... -CLAY: I am hot, y'all!"
111,00:05:48.17,00:05:48.17,-Big teeth. -You handsome thing.
112,00:05:50.30,00:05:50.30,"-TED: Damn! -Look at your face, how thin."
113,00:05:52.50,00:05:52.50,Wow.
114,00:05:53.53,00:05:53.53,-310 pounds. -You look chubby here!
115,00:05:55.97,00:05:55.97,"-That's the worst picture. -I like this, boy."
116,00:05:57.67,00:05:57.67,That's where you are.
117,00:05:59.33,00:05:59.33,Yeah.
118,00:06:01.87,00:06:01.87,This is a lineman.
119,00:06:03.57,00:06:03.57,-I told you your whole face changed. -This is like a...
120,00:06:05.47,00:06:05.47,"a tight end, wide receiver."
121,00:06:06.83,00:06:06.83,"Yeah, I told you your whole face..."
122,00:06:08.30,00:06:08.30,Look at how little your neck is.
123,00:06:09.90,00:06:09.90,Look how big it is there.
124,00:06:11.17,00:06:11.17,"TED: Actually seeing myself  in the mirror,"
125,00:06:12.70,00:06:12.70, I didn't know  who the heck I was.
126,00:06:14.60,00:06:14.60,"I mean, I looked at myself before,"
