,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.07,00:00:01.07,JEFF PROBST: Previously  on Survivor... Brian won
3,00:00:04.37,00:00:04.37, the reward challenge and chose  to take Clay with him
4,00:00:07.37,00:00:07.37," o the mainland,  for an elephant trek."
5,00:00:09.07,00:00:09.07,"BRIAN: We're more than halfway   through the game, and this is"
6,00:00:11.33,00:00:11.33," an excellent time for us  to just clear our heads,"
7,00:00:12.90,00:00:12.90,get away from everyone.
8,00:00:14.80,00:00:14.80,"TED: I kind of knew there was  a bond between Clay and Brian,"
9,00:00:18.10,00:00:18.10,but the fact that he did select Clay kind of just told me
10,00:00:20.43,00:00:20.43,that that bond is closer than what I thought it was.
11,00:00:22.47,00:00:22.47,"PROBST:  Back at camp,"
12,00:00:24.10,00:00:24.10, Jake was trying hard  to stay in the game.
13,00:00:27.17,00:00:27.17, He tried to convince Helen  to turn on Brian or Clay.
14,00:00:30.47,00:00:30.47,"JAKE: Course, if she  got rid of Brian and Clay,"
15,00:00:32.73,00:00:32.73,I think I'd be back in the hunt.
16,00:00:34.47,00:00:34.47,PROBST: Penny was also fighting to stay on the island.
17,00:00:37.47,00:00:37.47, She severed her ties  with former ally Jake
18,00:00:40.30,00:00:40.30, when she helped eliminate him  from the immunity challenge.
19,00:00:42.40,00:00:42.40,PENNY: I was trying to send  a message to Chuay Gahn that
20,00:00:46.53,00:00:46.53,Jake and I don't really have an alliance anymore.
21,00:00:49.10,00:00:49.10,"PROBST: At Tribal Council,  Jake spoke out in desperation."
22,00:00:52.83,00:00:52.83,"At last Tribal Council,"
23,00:00:54.27,00:00:54.27,I heard from this tribe that they vote people off
24,00:00:57.33,00:00:57.33,based on how a person really performs.
25,00:00:59.83,00:00:59.83,"I think my performance stands up to everybody's on the tribe,"
26,00:01:02.63,00:01:02.63,and I'll be kind of curious tonight if that still holds up.
27,00:01:06.87,00:01:06.87,"PROBST: When the votes came in,  Penny took the fall."
28,00:01:09.40,00:01:09.40,"Penny, the tribe has spoken."
29,00:01:12.67,00:01:12.67, Six are left.
30,00:01:14.03,00:01:14.03," Tonight, one more will go."
31,00:02:30.03,00:02:30.03,"JAN:  During Tribal Council,"
32,00:02:32.40,00:02:32.40," Jake said, ""I feel like  I'm one of the hardest workers"
33,00:02:34.90,00:02:34.90," ""out here; a lot harder worker"
34,00:02:36.90,00:02:36.90," than some of the others  in the tribe."""
35,00:02:39.40,00:02:39.40,And Clay doesn't really simmer with things like that real well.
36,00:02:43.67,00:02:43.67,How'd you like that statement
37,00:02:45.07,00:02:45.07,up there at that Council meeting?
38,00:02:46.30,00:02:46.30,But we know where number day three lays.
39,00:02:50.10,00:02:50.10,"JACK: What they said  last Tribal Council was,"
40,00:02:52.93,00:02:52.93,anybody that did not produce was the one who was going.
