,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, LAST WEEK ON
2,00:00:04.87,00:00:04.87,"""SURVIVOR"": WE ARE MERGED. AFTER THE TRIBES MERGE, THE"
3,00:00:07.37,00:00:07.37,RETURNING PLAYERS AND LOVED ONES WERE FINALLY REUNITED.
4,00:00:09.73,00:00:09.73,">> THIS IS WHERE ""SURVIVOR"" REALLY BECOME ""SURVIVOR."""
5,00:00:14.30,00:00:14.30,">> Jeff: BACK AT CAMP, TYSON FOUND THE HIDDEN IMMUNITY IDOL."
6,00:00:17.20,00:00:17.20,>> I'M DEFINITELY NOT SHARING THIS WITH ANYBODY ELSE.
7,00:00:20.50,00:00:20.50,">> Jeff: AND TWO PAIRS OF LOVED ONE, ARAS AND VYTAS, AND"
8,00:00:26.23,00:00:26.23,TINA AND KATIE THOUGHT THEY WERE SITTING PERFECT.
9,00:00:29.30,00:00:29.30,>>. BUT THAT WAS FAR FROM THE TRUTH.
10,00:00:31.67,00:00:31.67,>> YOU'RE WITH US. WOO TAKE ARAS OUT FIRST.
11,00:00:35.10,00:00:35.10,">> Jeff: EXPAT TRIBAL COUNCIL, ARAS WAS THE VICTIM OF A VIRS"
12,00:00:42.03,00:00:42.03,"BLINDSIDE. >> ARAS, YOU NEED TO BRING ME"
13,00:00:44.37,00:00:44.37,"YOUR TORCH. >> WELL PLAYED, GUYS, WELL"
14,00:00:47.60,00:00:47.60,"PLAYED. >> Jeff: ARAS, THE TRIBE HAS"
15,00:00:49.40,00:00:49.40,SPOKEN. 10 ARE LEFT.
16,00:00:50.30,00:00:50.30,"WHO WILL BE VOTED OUT TONIGHT? >> WELL, YOU GUYS, THAT WAS A"
17,00:01:02.23,00:01:02.23,"GREAT MOVE. AS A FAN OF THE SHOCK, ARAS DID"
18,00:01:05.50,00:01:05.50,"NOT SEE THAT COMING, MAN, NEITHER DID I."
19,00:01:08.47,00:01:08.47,SO CONGRATULATIONS. THAT WAS AWESOME.
20,00:01:10.07,00:01:10.07,"IT SUCKS TO SEE MY BRO GO, THOUGH, I WILL SAY THAT."
21,00:01:13.80,00:01:13.80,">> I LOVED ARAS, TOO, WE ALL DID."
22,00:01:15.87,00:01:15.87,">> HEY, HEY, IT'S THE GAME, MAN. >> ARAS MYSELF AND TINA AND"
23,00:01:20.40,00:01:20.40,KATIE GOT COMPLETELY BLINDSIDED. VENGEANCE IS GOING TO BE MINE AT
24,00:01:24.23,00:01:24.23,"SOME POINT. KNIVES OUT, BRO."
25,00:01:26.77,00:01:26.77,LET'S GET IT ON AND I WILL SEE HOW BAD I CAN GET YOU.
26,00:01:29.60,00:01:29.60,">> WELL, I CAN'T KEEP MY MOUTH SHUT."
27,00:01:32.57,00:01:32.57,SO I'VE GOTTA SAY SOMETHING. BRAVO TO YOU.
28,00:01:35.57,00:01:35.57,"THAT WAS A GREAT MOVE. MONICA AND TYSON, YOU WON THE"
29,00:01:41.87,00:01:41.87,BATTLE. BUT YOU DIDN'T WIN THE WAR.
30,00:01:43.80,00:01:43.80,BECAUSE YOU'VE GOT FIVE JURY VOTES THAT YOU'LL NEVER GET FOR
31,00:01:48.80,00:01:48.80,FLIPPING. AND--
32,00:01:49.53,00:01:49.53,>> TINA? >> WHAT?
33,00:01:51.43,00:01:51.43,">> YOU, KATIE, AND VETEAS PUSHED US OUT."
34,00:01:54.87,00:01:54.87,">> I DIDN'T PUSH ANYBODY OUT. >> WELL, THAT WAS ARAS' PLAN."
35,00:01:58.60,00:01:58.60,>> I DON'T KNOW THAT THAT WAS HIS PLAN.
36,00:02:00.53,00:02:00.53,"BUT THE THING IS, THAT YOU ALL WERE NEVER IN THE ALLIANCE."
37,00:02:03.60,00:02:03.60,>> THAT'S NOT TRUE. I HAD AN ALLIANCE WITH ARAS.
38,00:02:06.17,00:02:06.17,>> HAD AN ALLIANCE WITH ARASA WELL.
39,00:02:08.63,00:02:08.63,">> WE ALL DID, TINA. >> EVERY PERSON?"
40,00:02:12.07,00:02:12.07,"EVERYBODY? >> YES, FIVE."
41,00:02:12.93,00:02:12.93,">> THAT'S THE CRAZIEST PART, TINA--"
42,00:02:15.13,00:02:15.13,">> LOOK, WE ALL FELT LIKE WE WERE HIS TOP THREE."
43,00:02:17.63,00:02:17.63,"THERE WAS ONE PERSON THAT WAS FLIPPING ON EVERYBODY, AND HE'S"
44,00:02:20.30,00:02:20.30,OUT OF THE GAME RIGHT NOW. >> UNDERSTAND THAT.
45,00:02:21.77,00:02:21.77,>> AND YOU NEED TO UNDERSTAND THAT.
