,begin,end,subtitles_text
0,00:00:00.00,00:00:00.00,">> JEFF PROBST: Previously, on"
1,00:00:02.73,00:00:02.73,Survivor:After Colby was ousted by Lex's
2,00:00:04.93,00:00:04.93,"surprise plan, Jerri celebrated.(Jerri laughs)"
3,00:00:08.47,00:00:08.47,"And Ethan, who was told Jerriwas the target, felt betrayed."
4,00:00:12.83,00:00:12.83,">> I made an assumption,thought everything was going"
5,00:00:15.00,00:00:15.00,"smoothly and, boom.>> PROBST: At the reward"
6,00:00:18.87,00:00:18.87,"challenge, Chapera rolled theirway to victory..."
7,00:00:22.07,00:00:22.07,>> Oh!>> PROBST: Amber wins the award
8,00:00:25.03,00:00:25.03,for Chapera!...winning them the right to
9,00:00:27.80,00:00:27.80,"loot Mogo Mogo's rice, grill andfishing spear."
10,00:00:31.73,00:00:31.73,>> I've been waiting 20days to not have to poke fish
11,00:00:35.07,00:00:35.07,"with a stick.>> PROBST: Late that night, Rob"
12,00:00:39.03,00:00:39.03,"and Amber finally connected.>> I love that he, you know,"
13,00:00:42.63,00:00:42.63,"keeps me warm at night, and hemakes me feel safe out here."
14,00:00:47.23,00:00:47.23,">> PROBST: The followingmorning, Rupert realized he"
15,00:00:50.53,00:00:50.53,wasn't the sole provider.>> I'm just glad he
16,00:00:53.37,00:00:53.37,caught a fish.>> Boston style.
17,00:00:57.83,00:00:57.83,>> Boston Rob.He's kind of an arrogant pain in
18,00:01:00.43,00:01:00.43,the ass.>> PROBST: At the immunity
19,00:01:02.90,00:01:02.90,"challenge, Jerri took a gambleand put Mogo Mogo's fate in her"
20,00:01:06.23,00:01:06.23,own hands...Wide to the right.
21,00:01:08.80,00:01:08.80,Chapera wins immunity....and lost.
22,00:01:11.30,00:01:11.30,"Back at camp, Jerri was relievedwhen Lex told her that Ethan was"
23,00:01:15.27,00:01:15.27,the target.>> I'm just glad it's not me.
24,00:01:18.20,00:01:18.20,>> PROBST: And to avoidblindsiding his friend from
25,00:01:20.60,00:01:20.60,"Africa, Lex told Ethan he wasnext to go."
26,00:01:24.03,00:01:24.03,>> It has nothing to dowith friendship.
27,00:01:26.00,00:01:26.00,This is... this is business.>> PROBST: Ethan scrambled to
28,00:01:28.83,00:01:28.83,stay.>> Jerri's going to get
29,00:01:30.97,00:01:30.97,further than you and Shii Ann.>> No.
