,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.54,00:00:02.54,"Survivor:ROBST: Previously on Drop your buffs, we are"
3,00:00:04.17,00:00:04.17,switching tribes. The fans and favorites were
4,00:00:07.12,00:00:07.12,"mixed, putting an even number of fans and favorites on both"
5,00:00:10.12,00:00:10.12,"sides. >> Oh, don't look so pissed off."
6,00:00:13.08,00:00:13.08,">> JEFF: After the switch, it became obvious how much the fans"
7,00:00:16.12,00:00:16.12,suffered. >> I'm amazed they're still
8,00:00:18.67,00:00:18.67,"alive, poor things. They should be dead."
9,00:00:20.92,00:00:20.92,>> JEFF: And how much the favorites thrived.
10,00:00:23.00,00:00:23.00,>> Those guys are tough as nails.
11,00:00:25.21,00:00:25.21,>> JEFF: The new Airai gelled immediately...
12,00:00:27.38,00:00:27.38,Airai wins! ...and went on a winning streak.
13,00:00:29.92,00:00:29.92,But they lost Jonathan due it an injury.
14,00:00:31.96,00:00:31.96,>> I couldn't have done anything else.
15,00:00:33.71,00:00:33.71,They did everything they could do.
16,00:00:41.46,00:00:41.46,">> JEFF: On Exile Island, Ozzy found the hidden immunity idol"
17,00:00:45.17,00:00:45.17,"and replaced it with a fake one as a decoy, which was discovered"
18,00:00:49.75,00:00:49.75,by Jason. >> I guess this is the hidden
19,00:00:55.29,00:00:55.29,"immunity idol. >> Help me, help me, somebody."
20,00:00:57.71,00:00:57.71,">> JEFF: Cirie is losing it. >> Help me, help me!"
21,00:00:59.71,00:00:59.71,>> JEFF: Airai has it! When the new Malakal lost their
22,00:01:02.04,00:01:02.04,"third challenge in a row, Chet volunteered to be voted out."
23,00:01:06.00,00:01:06.00,And at tribal council Erik received two throwaway votes...
24,00:01:10.08,00:01:10.08,>> I vowed never to vote for Chet.
25,00:01:12.17,00:01:12.17,>> JEFF: ...and Chet got the rest...
26,00:01:14.00,00:01:14.00,Sixth person voted out of Survivor: Fans Versus
27,00:01:15.79,00:01:15.79,"Favorites, Chet. ...leaving two fans, Tracy and"
28,00:01:18.12,00:01:18.12,"Erik, on Ozzy's tribe. 13 are left."
29,00:01:21.00,00:01:21.00,Who will be voted out tonight? >> A lot of crab.
30,00:01:32.21,00:01:32.21,>> Wow. >> I think we should have the
31,00:01:39.83,00:01:39.83,damn thing cut open right now. It's only laying two eggs
32,00:01:41.92,00:01:41.92,"anyway. >> Well, let's kill them right"
33,00:01:44.04,00:01:44.04,"now, all three of them. Oh, the chicken issue."
34,00:01:46.42,00:01:46.42,"Come on, girls. I think Tracy started it for"
35,00:01:49.04,00:01:49.04,some reason. I'm going to blame it on Tracy.
36,00:01:51.12,00:01:51.12,We've got three chickens that lay three eggs almost every
37,00:01:53.62,00:01:53.62,"single day. Hey, it's a renewable resource."
38,00:01:56.38,00:01:56.38,You want to take out a renewable resource?
39,00:01:58.71,00:01:58.71,"That makes no sense. >> Like, you're not going to"
40,00:02:01.17,00:02:01.17,kill them as soon as some more people get off so you can have
41,00:02:03.62,00:02:03.62,more meat for yourself? >> No.
42,00:02:06.92,00:02:06.92,No. Not going to happen.
43,00:02:09.25,00:02:09.25,>> Yeah. >> It doesn't matter.
44,00:02:10.96,00:02:10.96,It doesn't matter the way this game works.
45,00:02:12.58,00:02:12.58,">> It's three weeks, three chickens."
46,00:02:14.38,00:02:14.38,>> Tracy is breeding a lot of insecurity around camp.
47,00:02:17.12,00:02:17.12,"Of course, she's trying to play the game."
48,00:02:19.21,00:02:19.21,"She's trying to scramble to save her own ass, but we don't need"
49,00:02:21.25,00:02:21.25,that. Look at this-- crabs.
50,00:02:25.00,00:02:25.00,We've got massive crabs. There's plenty of other food.
51,00:02:27.92,00:02:27.92,"We just have to, like, get it. >> Ozzy is in control of this"
52,00:02:31.21,00:02:31.21,tribe. He's like the kingpin.
53,00:02:33.33,00:02:33.33,He tells you what you can and can't do.
54,00:02:35.46,00:02:35.46,He tells you when you're going to eat.
55,00:02:37.33,00:02:37.33,He cooks the food and then we have to wait until Ozzy says eat
56,00:02:39.25,00:02:39.25,it. It's crazy.
57,00:02:40.92,00:02:40.92,"I mean, it's just crazy. Ozzy is going to win this thing"
58,00:02:42.83,00:02:42.83,if we don't get him out of this game.
59,00:02:46.21,00:02:46.21, Captioning sponsored by  CBS PARAMOUNT NETWORK
60,00:02:47.92,00:02:47.92, TELEVISION ( theme song playing )
61,00:03:51.21,00:03:51.21,>> We're definitely on a rain streak.
62,00:03:56.71,00:03:56.71,"I just want to get clean. Oh, yeah."
63,00:04:01.42,00:04:01.42,Another day in the lap of luxury.
64,00:04:05.33,00:04:05.33,"How do we do it, ladies? >> They complain about the rain."
65,00:04:11.17,00:04:11.17,But they didn't get wet because we were in the cave.
66,00:04:14.17,00:04:14.17,"I mean, you could be like it was before-- outside, under a bush,"
67,00:04:17.54,00:04:17.54,getting pummeled by this rain. >> I bet nothing can capture the
68,00:04:21.54,00:04:21.54,true essence of the stench and this funk.
69,00:04:26.17,00:04:26.17,>> And how filthy we are right now.
70,00:04:29.29,00:04:29.29,>> Deal with the funk. It couldn't have smelled any
71,00:04:31.17,00:04:31.17,better than what they were in before.
72,00:04:32.58,00:04:32.58,Just relax. We're not going to be here
73,00:04:34.04,00:04:34.04,forever. This is a game called
74,00:04:35.79,00:04:35.79,called Survivor. >> I don't even see where
75,00:04:38.17,00:04:38.17,there's... >> A sign of hope?
