,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.10,00:00:01.10,PROBST:   Previously on Survivor...
3,00:00:02.63,00:00:02.63, Sook Jai remained  a tribe divided.
4,00:00:04.50,00:00:04.50,Stephanie and Jed have not worked on the hut very much.
5,00:00:07.80,00:00:07.80,"PROBST: At Chuay Gahn,  Jan and Helen got lost while"
6,00:00:10.23,00:00:10.23, the guys had all the fun.
7,00:00:11.50,00:00:11.50,"-Oh, baby! -Go!   -At the reward challenge,"
8,00:00:15.40,00:00:15.40, Sook Jai won  a large fishing net...
9,00:00:16.37,00:00:16.37,Sook Jai wins!
10,00:00:17.73,00:00:17.73,"-(team whooping) -We're eatin' fish, guys!"
11,00:00:19.67,00:00:19.67,PROBST: ...despite losing  for the second time
12,00:00:22.27,00:00:22.27, and Tanya's ongoing illness...
13,00:00:23.47,00:00:23.47,"No, I will throw up."
14,00:00:24.87,00:00:24.87,PROBST: ...Chuay Gahn tried  to keep hope alive.
15,00:00:27.03,00:00:27.03,"We're gonna get 'em, that's all I can say."
16,00:00:28.97,00:00:28.97,"PROBST:   At the immunity challenge,"
17,00:00:30.20,00:00:30.20, they almost pulled it off.
18,00:00:31.73,00:00:31.73,"Come on, come on, come on."
19,00:00:32.83,00:00:32.83," It was a tight race  until the end,"
20,00:00:34.60,00:00:34.60, when Sook Jai claimed  another victory...
21,00:00:36.23,00:00:36.23,Yeah!
22,00:00:37.57,00:00:37.57, ...sending Chuay Gahn back  to Tribal Council
23,00:00:39.87,00:00:39.87, where Tanya's illness finally  caught up with her.
24,00:00:42.60,00:00:42.60,The tribe has spoken.
25,00:00:46.43,00:00:46.43, 14 are left.
26,00:00:48.43,00:00:48.43, Who will be the next to go?
27,00:02:08.00,00:02:08.00,CLAY: We've had two  immunity challenges;
28,00:02:10.07,00:02:10.07," we've lost that and a war  challenge, we've lost that."
29,00:02:11.70,00:02:11.70,"But, yes, our tribe's a family,  there's no doubt about it."
30,00:02:14.80,00:02:14.80, And we're happy.
31,00:02:16.10,00:02:16.10, We understood each other's  personalities.
32,00:02:18.40,00:02:18.40, We liked each other's  personalities.
33,00:02:20.43,00:02:20.43,It was a-a immediate bond.
34,00:02:22.47,00:02:22.47,Everybody...
35,00:02:23.70,00:02:23.70,"The personalities didn't clash, they clicked."
36,00:02:26.83,00:02:26.83,Are those your real color eyes there?
37,00:02:28.70,00:02:28.70,"-Mm-hmm. -Oh, okay."
38,00:02:29.67,00:02:29.67,-They just brown. -Cool.
39,00:02:31.10,00:02:31.10, GHANDIA: I was happy that Ted  was on my same team.
40,00:02:35.03,00:02:35.03,This is the longest I have ever been away from my husband.
41,00:02:39.23,00:02:39.23," He's my best friend,  my homeboy, everything to me."
42,00:02:42.47,00:02:42.47," And Ted brings that home  to me, you know?"
43,00:02:46.83,00:02:46.83," It's kind of like my husband's  here with me chilling,"
44,00:02:49.80,00:02:49.80, and that really  made me feel good.
45,00:02:52.13,00:02:52.13,And he's so good to hug. (laughs)
46,00:02:55.03,00:02:55.03," He's just, he's just cool."
47,00:03:36.53,00:03:36.53,ROBB: This has  definitely got to be
48,00:03:38.10,00:03:38.10," the weakest  I've ever felt in my life,"
49,00:03:39.57,00:03:39.57, the most fatigued and most  drained I've ever felt.
50,00:03:42.80,00:03:42.80,None of us have the energy to do anything.
51,00:03:47.50,00:03:47.50,"My feet, they're just blistered all to heck, peeling off."
52,00:03:52.17,00:03:52.17,WOMAN: That is the biggest blister I've ever seen.
53,00:03:54.93,00:03:54.93," SHII ANN:  We're horrible campers,"
54,00:03:56.30,00:03:56.30, we're terrible outdoorsmen.
55,00:03:59.37,00:03:59.37,We are starving!
56,00:04:01.80,00:04:01.80,We're starving.
57,00:04:03.03,00:04:03.03,"Look at me, I'm, like, Ally McBeal size."
58,00:04:08.30,00:04:08.30,"So far, we haven't been very successful"
59,00:04:11.20,00:04:11.20,getting fish in the net.
