,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF: Previously on Survivor:
2,00:00:03.20,00:00:03.20,Kucha and Ogakor merged into one tribe at equal numbers with five
3,00:00:06.80,00:00:06.80,"members each, calling themselves Barramundi."
4,00:00:09.17,00:00:09.17,The tribe set up camp on a new beach and started from scratch.
5,00:00:12.97,00:00:12.97,"( cheering ) In a test of endurance, the"
6,00:00:16.20,00:00:16.20,first individual immunity challenge lasted over ten hours.
7,00:00:19.93,00:00:19.93,"Tina stepped down to give the more vulnerable Keith immunity,"
8,00:00:23.57,00:00:23.57,so that the ex-Ogakor tribe could take the advantage at
9,00:00:25.90,00:00:25.90,"Tribal Council. So, we're ruling this a deadlock"
10,00:00:28.43,00:00:28.43,vote. Colby and Jeff were deadlocked
11,00:00:32.07,00:00:32.07,"into tie, so Jeff's votes at previously Tribal Councils"
12,00:00:35.17,00:00:35.17,"tipped the scales, and Jeff was voted out of the tribe."
13,00:00:38.27,00:00:38.27,Nine survivors remain. Who will be voted out tonight?
14,00:01:55.57,00:01:55.57,">> RODGER: It's a late-sleeping bunch, isn't it?"
15,00:01:56.90,00:01:56.90,>> ALICIA: Yeah. >> RODGER: A lot different
16,00:01:59.10,00:01:59.10,than... than us. >> ALICIA: I know.
17,00:02:01.10,00:02:01.10,>> RODGER: Mike would've been up three hours ago.
18,00:02:02.83,00:02:02.83,">> ALICIA: I know. >> RODGER: Every time I do that,"
19,00:02:05.90,00:02:05.90,I think about old Mike. >> ALICIA: No kidding.
20,00:02:07.67,00:02:07.67,">> RODGER: And, you know, every time from now on, when we're..."
21,00:02:09.67,00:02:09.67,"when we're around the fire, we will think of it."
22,00:02:11.17,00:02:11.17,>> ALICIA: Yep. >> RODGER: After the last Tribal
23,00:02:23.17,00:02:23.17,"Council, I just felt like we had been outwitted by Ogakor."
24,00:02:27.23,00:02:27.23,Kucha's tribe could be picked off very easily.
25,00:02:31.13,00:02:31.13,They're in a good position to do that.
26,00:02:33.20,00:02:33.20,"We could be an extinct tribe, no longer on the face of the earth."
27,00:02:38.17,00:02:38.17,"To me, it's, uh, one-on-one and every man for himself from here"
28,00:02:40.77,00:02:40.77,"on out. See, I can catch 'em."
29,00:02:53.40,00:02:53.40,I am in it to win just like anybody else.
30,00:02:56.33,00:02:56.33,I'm going to give it my best shot.
31,00:02:58.03,00:02:58.03,My game plan right now to try to assure my survival is try to
32,00:03:02.47,00:03:02.47,"keep catching fish. Ooh, yes."
33,00:03:06.60,00:03:06.60,"If they're going to vote somebody off, it's going to"
34,00:03:08.87,00:03:08.87,probably not be the person that is supplying 'em with the food.
35,00:03:14.63,00:03:14.63,I think that is my greatest asset at this time.
36,00:03:22.13,00:03:22.13,"I love this fishing hole. Whoo! >> NICK: Wow, look at that"
37,00:03:36.87,00:03:36.87,crocodile. Do not want to go in that water
38,00:03:41.53,00:03:41.53,again. >> ALICIA: This game has
39,00:03:46.07,00:03:46.07,definitely changed. There's no doubt about it.
40,00:03:49.50,00:03:49.50,It's a whole new game. New people. New set of rules.
41,00:03:54.33,00:03:54.33,">> NICK: You keep on catching fish, you'll definitely be the"
42,00:03:56.27,00:03:56.27,last of Kutcha to go. ( laughing )
43,00:03:58.93,00:03:58.93,>> ALICIA: Ogakor knows they're in a good position now to be the
44,00:04:00.93,00:04:00.93,"last five, but they also have to know that four members on this"
45,00:04:05.33,00:04:05.33,"jury now are going to be Kucha members, and these people decide"
46,00:04:11.30,00:04:11.30,who's going to be the winner. They better start stepping up
47,00:04:15.00,00:04:15.00,and being real nice to us. >> KEITH: I feel like I'm on a
48,00:04:34.07,00:04:34.07,fishing trip with you. It's like I'm with... you're my
49,00:04:36.60,00:04:36.60,older brother and taking me fishing.
50,00:04:39.13,00:04:39.13,">> RODGER: Everybody is-is real nice to everybody else, but then"
51,00:04:42.70,00:04:42.70,"you can still see groups getting off and talking, and you know"
52,00:04:46.23,00:04:46.23,what they're talking about. You know the million dollars for
53,00:04:49.27,00:04:49.27,being the final survivor is on everybody's mind.
54,00:04:51.90,00:04:51.90,>> AMBER: We're exactly where we want to be.
55,00:04:54.13,00:04:54.13,">> COLBY: As a team, Ogakor, we outplayed 'em."
56,00:04:56.67,00:04:56.67,">> AMBER: It's just, like, I feel, like, some pressure has"
57,00:04:59.07,00:04:59.07,been lifted off my shoulders. >> COLBY: I agree.
58,00:05:00.33,00:05:00.33,I... I'm sleeping so much better now after getting past the merge
59,00:05:03.37,00:05:03.37,and the final... the final vote to see who-who grabs the
60,00:05:07.80,00:05:07.80,majority. >> AMBER: I know.
61,00:05:09.67,00:05:09.67,>> COLBY: And we won. >> AMBER: Geez!
62,00:05:16.70,00:05:16.70,">> KEITH: Yeah, I think Ogakor was definitely a team that"
63,00:05:19.37,00:05:19.37,stayed out of vision knowing that we needed to whittle down
64,00:05:23.47,00:05:23.47,the Kucha people. Kucha knows what we're doing.
65,00:05:27.90,00:05:27.90,"They are really good, nice people, which does make it"
66,00:05:30.47,00:05:30.47,harder as the days go on. And the closer you become to an
67,00:05:33.03,00:05:33.03,"individual, you start questioning, ""Geez, you know, I"
68,00:05:37.63,00:05:37.63,"like this person better than somebody I know on my own team."""
69,00:05:42.77,00:05:42.77,">> RODGER: Well, if I had to guess, I'd say somebody in your"
70,00:05:44.93,00:05:44.93,all's group is going to be a millionaire.
71,00:05:49.90,00:05:49.90,">> KEITH: Well, you know, help yourself out, my friend."
72,00:05:53.07,00:05:53.07,It just seems natural that certain individuals gravitate to
73,00:05:55.73,00:05:55.73,"each other, and Tina and I have made the decision that we want"
74,00:05:59.63,00:05:59.63,to be with people we like right at the very end.
75,00:06:03.67,00:06:03.67,>> ELISABETH: You know Rodger has my heart. I love him.
76,00:06:06.87,00:06:06.87,>> TINA: He's a good one. >> ELISABETH: I love him.
77,00:06:09.17,00:06:09.17,"See, I knew you guys would hit it off, too."
78,00:06:10.33,00:06:10.33,>> TINA: I like him. You go into a merger thinking
79,00:06:13.73,00:06:13.73,"that you're very much aligned with a team, but then, as time"
80,00:06:18.07,00:06:18.07,"goes by, you might find out that there's people that are more"
81,00:06:21.37,00:06:21.37,"deserving, you know? I want this to be on an"
82,00:06:25.47,00:06:25.47,"individual basis, and I want the good guys to win."
83,00:06:34.77,00:06:34.77,>> JERRI: Today has been just so... weird.
84,00:06:37.40,00:06:37.40,"I feel, like, a lot of distance between myself and everybody"
85,00:06:40.87,00:06:40.87,else right now. We do have the advantage now.
86,00:06:43.40,00:06:43.40,"We're five... Kucha's... to Kucha's four, but that's not"
87,00:06:47.67,00:06:47.67,relaxing me at all. It's the paranoia again setting
88,00:06:49.90,00:06:49.90,in. We're in a situation where Tina
89,00:06:53.80,00:06:53.80,and Keith could team up with the Kucha people.
90,00:06:57.37,00:06:57.37,You cannot be complacent. Your back will be stabbed faster
91,00:06:59.60,00:06:59.60,than you can spit. ( clattering )
92,00:07:03.33,00:07:03.33,Ooh! >> TINA: Ever since the
93,00:07:22.73,00:07:22.73,"beginning, the cooking of the rice has been a problem."
94,00:07:26.07,00:07:26.07,"It was a problem at Ogakor, and the same problem came with us to"
95,00:07:29.50,00:07:29.50,"Barramundi. Basically, what it is is the"
96,00:07:34.07,00:07:34.07,rice has to be cooked to Jerri's specifications.
97,00:07:36.93,00:07:36.93,It has to be stirred a certain number of times.
98,00:07:38.73,00:07:38.73,"The lid has to stay on. It has to be... perfect, you"
99,00:07:43.07,00:07:43.07,"know, or... you-you catch it. >> What kind of spices we"
100,00:07:47.53,00:07:47.53,"have tonight, ladies? >> ELISABETH: A little parmesan"
101,00:07:50.53,00:07:50.53,pizza mix. >> ALICIA: The lemon pepper is
102,00:07:52.73,00:07:52.73,not great on the rice. >> AMBER: It's not?
103,00:07:54.50,00:07:54.50,>> ALICIA: No. Not great.
104,00:07:57.30,00:07:57.30,">> ELISABETH: Alicia and I were on the side of the fire, and"
105,00:07:59.70,00:07:59.70,Jerri and Amber were sitting on a log just watching every move
106,00:08:02.17,00:08:02.17,we made. Every time I would... I would
107,00:08:05.77,00:08:05.77,"take a lid off, I could see them, you know, tensing up,"
108,00:08:08.57,00:08:08.57,"like, you know, ""Why is she taking the lid off?"
109,00:08:11.53,00:08:11.53,"Why is she stirring now?"" >> AMBER: Be careful."
110,00:08:20.97,00:08:20.97,>> TINA: They're not going to go.
111,00:08:22.13,00:08:22.13,They're not going to go. >> AMBER: If you guys have a
112,00:08:24.00,00:08:24.00,"knife, a knife might be easier to stir."
113,00:08:25.20,00:08:25.20,">> ELISABETH: Well, don't even worry about it."
114,00:08:26.67,00:08:26.67,>> TINA: She actually got it. >> AMBER: You got it?
115,00:08:28.33,00:08:28.33,>> ELISABETH: Alicia and I were getting more tense trying to
116,00:08:29.47,00:08:29.47,"make it. You know, we were testing the"
117,00:08:31.20,00:08:31.20,rice. We always test to it make sure
118,00:08:33.33,00:08:33.33,"it's done, and Jerri's over on her log."
119,00:08:36.67,00:08:36.67,"""It's mushy,"" she says. >> JERRI: Mashed potatoes."
120,00:08:40.30,00:08:40.30,>> ELISABETH: I know you don't like mushy... but it's mushy.
121,00:08:44.03,00:08:44.03,>> ALICIA: I'll stir it until it's done.
122,00:08:46.17,00:08:46.17,>> JERRI: I guess it doesn't really matter.
123,00:08:48.10,00:08:48.10,"It's such crappy rice, anyway. >> ELISABETH: I felt as if I"
124,00:08:50.60,00:08:50.60,"were under a magnifying glass, and I do not need to be meant to"
125,00:08:54.23,00:08:54.23,"feel that way at all. Like, don't tell me what I'm"
126,00:08:56.67,00:08:56.67,supposed to be doing when I'm making you dinner. Don't.
127,00:08:59.77,00:08:59.77,">> TINA: Whenever you have a whole bunch, it's really hard to"
128,00:09:02.13,00:09:02.13,"make it, I think. Poor little old Elisabeth was"
129,00:09:05.57,00:09:05.57,"sitting there trying to cook the rice, and Jerri made some"
130,00:09:07.40,00:09:07.40,"comments about it. It hurt Elisabeth's feelings,"
131,00:09:10.27,00:09:10.27,"because here she is, trying to help the tribe, and then to not"
132,00:09:13.63,00:09:13.63,be appreciated for it and to be judged-- that's very hurtful.
133,00:09:18.27,00:09:18.27,And I think that right there probably was enough for
134,00:09:21.37,00:09:21.37,"Elisabeth to say, ""You know what?"
135,00:09:23.17,00:09:23.17,"You'll get my vote."" I try to stay away from cooking,"
