,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.50,00:00:01.50,">> Jeff: PREVIOUSLY ON ""SURVIVOR""..."
3,00:00:04.53,00:00:04.53,>> A GREAT JOB THAT YOU ALL FLIPPED ON.
4,00:00:05.40,00:00:05.40,">> WHO DID I FLIP ON, YOU WHACK JOB?"
5,00:00:08.67,00:00:08.67,>> Jeff: THE GAME SEEMED SIMPLE: IT WAS EVERYONE VERSUS
6,00:00:12.50,00:00:12.50,MIKE.
7,00:00:12.70,00:00:12.70,>> THE ONLY REASON MIKE IS STILL HERE IS HE WON IMMUNITY.
8,00:00:16.87,00:00:16.87,"THE NEXT IMMUNITY HE LOSES, SMELL YOU LATER."
9,00:00:19.77,00:00:19.77,>> Jeff: BELOW THE SURFACE THERE WAS SO MUCH MORE.
10,00:00:22.40,00:00:22.40,DAN WON AN ADVANTAGE IN THE GAME.
11,00:00:23.40,00:00:23.40,>> YOU BOUGHT YOURSELF AN EXTRA VOTE.
12,00:00:26.03,00:00:26.03,>> HE'S GOT THE IDOL.
13,00:00:28.03,00:00:28.03,>> Jeff: AND BETH CAROLYN AND MIKE HAVE HIDDEN IMMUNITY IDOLS.
14,00:00:34.23,00:00:34.23,>> I'M SAFE WITH MY HIDDEN IMMUNITY IDOL.
15,00:00:37.57,00:00:37.57,">> Jeff: MEANWHILE, BIRTHDAY BOY RODNEY STARTED TO"
16,00:00:40.63,00:00:40.63,SELF-DESTRUCT.
17,00:00:40.97,00:00:40.97,>> I'M REALLY PISSED ON MAMA C.
18,00:00:43.47,00:00:43.47,THEY'RE A BUNCH OF SCUMBAGS THAT NEGLECTED ME ON MY BIRTHDAY.
19,00:00:49.63,00:00:49.63,THEY ABOUT IT GOING TO THE END.
20,00:00:50.87,00:00:50.87,>> Jeff: CAROLINE CONSIDERED TEAMING UP WITH MIKE.
21,00:00:53.20,00:00:53.20,>> HE HAS A LOT OF POWER.
22,00:00:55.63,00:00:55.63,MAYBE IT'S TIME TO THINK ABOUT TEAMING UP WITH HIM.
23,00:00:57.57,00:00:57.57,>> Jeff: CAROLYN WON THE SECOND IMMUNITY CHALLENGE IN A
24,00:01:02.13,00:01:02.13,ROW.
25,00:01:02.30,00:01:02.30,>> I'M SO EXCITED.
26,00:01:03.83,00:01:03.83,>> Jeff: AT TRIBAL COUNCIL -- IF ANYBODY HAS A HIDDEN IMMUNITY
27,00:01:08.17,00:01:08.17,"IDOL AND YOU WANT THE PLAY IT, NOW WOULD BE THE TIME TO DO SO."
28,00:01:12.50,00:01:12.50,"MIKE PLAYED HIS IDOL, FORCING THE MAJORITY ALLIANCE OF SIX TO"
29,00:01:16.53,00:01:16.53,FINALLY TURN ON EACH OTHER.
30,00:01:18.13,00:01:18.13,"12th PERSON VOTED OUT AND FIFTH MEMBER OF OUR JURY, TYLER."
31,00:01:21.20,00:01:21.20,IN THE END THEY VOTED OUT TYLER.
32,00:01:23.03,00:01:23.03,THE TRIBE HAS SPOKEN.
33,00:01:24.27,00:01:24.27,NOW MIKE IS LEFT WITHOUT ANY PROTECTION.
34,00:01:26.50,00:01:26.50,SIX ARE LEFT.
35,00:01:27.43,00:01:27.43,WHO WILL BE VOTED OUT TONIGHT?
36,00:01:44.47,00:01:44.47,">> CONGRATULATIONS, GUYS."
37,00:01:46.13,00:01:46.13,>> WE ARE NOW WITH THE ORIGINAL NUMBERS THAT WE ALL STARTED
38,00:01:51.27,00:01:51.27,WITH.
39,00:01:51.73,00:01:51.73,>> TRIBAL TONIGHT WAS A WHOLE LOT OF FUN FOR ME BECAUSE I
40,00:01:55.50,00:01:55.50,FINALLY GOT THE BRECK APART THE SIX.
41,00:01:58.60,00:01:58.60,"FOUR VOTES, HEY."
42,00:02:00.87,00:02:00.87,"THEY, GUYS."
43,00:02:01.60,00:02:01.60,"BECAUSE I PLAYED MY IDOL TONIGHT, I COULD BE VULNERABLE,"
44,00:02:04.60,00:02:04.60,"SO TO SECURE MY SPOT, I EITHER NEED THE FIND ANOTHER IDOL, OR I"
45,00:02:08.83,00:02:08.83,NEED TO WIN IMMUNITY THE REST OF THE TIME OUT.
46,00:02:16.70,00:02:16.70,"COME ON, BABY."
47,00:02:17.90,00:02:17.90,WHAT'S YOUR PROBLEM?
48,00:02:20.17,00:02:20.17,>> YOU WANT ME TO GET IN THERE?
49,00:02:22.23,00:02:22.23,LY.
50,00:02:22.57,00:02:22.57,>> EVERYBODY WANTS MIKE GONE.
