,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.67,00:00:02.67,"Survivor: >> Oh, wow!"
3,00:00:05.42,00:00:05.42,">> PROBST: At Zhan Hu, Dave's tribe mates urged him to stop"
4,00:00:07.88,00:00:07.88,working and save his strength for the challenges.
5,00:00:10.75,00:00:10.75,>> I just want you to conserve your energy because I do not
6,00:00:12.96,00:00:12.96,want to lose another challenge. >> Peih-gee.
7,00:00:15.00,00:00:15.00,(makes kissing sound) >> PROBST: Sherea and Jaime
8,00:00:18.92,00:00:18.92,taking on Amanda. Amanda is in the water.
9,00:00:21.00,00:00:21.00,"After losing four challenges in a row, Sherea finally led the"
10,00:00:24.00,00:00:24.00,Zhan Hu tribe to victory... Zhan Hu wins their first
11,00:00:28.12,00:00:28.12,challenge! ... giving them the right to
12,00:00:30.75,00:00:30.75,kidnap a member of the other tribe.
13,00:00:33.00,00:00:33.00,Who are you going to steal? >> Leslie.
14,00:00:35.12,00:00:35.12,">> PROBST: Leslie. At Zhan Hu, Leslie bonded with"
15,00:00:39.92,00:00:39.92,her fellow Christians. >> I'm misunderstood over in
16,00:00:42.92,00:00:42.92,my tribe. My faith is everything.
17,00:00:45.12,00:00:45.12,>> PROBST: And she gave Jaime a clue to the hidden immunity
18,00:00:47.54,00:00:47.54,"idol. At Fei Long, poker player"
19,00:00:52.08,00:00:52.08,Jean-Robert continued to bluff his tribe mates by acting
20,00:00:55.12,00:00:55.12,"weak and tired. >> Later on, when I am"
21,00:00:58.12,00:00:58.12,"contributing, people are noticing, ""Hey, this guy is"
22,00:01:00.79,00:01:00.79,"doing beyond his normal capability."""
23,00:01:03.79,00:01:03.79,">> PROBST: Go. At the immunity challenge, Fei"
24,00:01:06.21,00:01:06.21,Long was frustrated because Courtney was too weak to hack
25,00:01:10.12,00:01:10.12,it. >> How are they doing this?
26,00:01:12.17,00:01:12.17,">> PROBST: And Sherea was the hero again, pulling Zhan Hu to"
27,00:01:14.88,00:01:14.88,their second straight victory. Zhan Hu wins immunity!
28,00:01:19.08,00:01:19.08,"With Fei Long facing their first tribal council, Courtney"
29,00:01:22.25,00:01:22.25,attempted to save herself by targeting Jean-Robert.
30,00:01:25.33,00:01:25.33,">> I think if he goes and I stay, then it will be different."
31,00:01:30.08,00:01:30.08,">> It's a very friendly tribe. Three of them are Christian,"
