,begin,end,subtitles_text
0,00:00:00.00,00:00:00.00,
1,00:00:01.07,00:00:01.07,JEFF PROBST: Previously on Survivor:
2,00:00:03.13,00:00:03.13,These gold buffsare for your new tribe.
3,00:00:04.77,00:00:04.77, The game changed once again
4,00:00:06.97,00:00:06.97, when the two tribes finally merged.
5,00:00:10.07,00:00:10.07,"CLAY: Now is when the game is gonna start,"
6,00:00:11.70,00:00:11.70,'cause I'm gonna tell you what.
7,00:00:13.13,00:00:13.13,"Hell, I'm here to wina million dollars."
8,00:00:14.97,00:00:14.97,PROBST: Ted made himself vulnerable when he went off
9,00:00:17.67,00:00:17.67, for some alone time.
10,00:00:19.77,00:00:19.77,Probably just neededto get away.
11,00:00:20.93,00:00:20.93,CLAY: His attitude
12,00:00:22.80,00:00:22.80,-is getting pretty old.-JAKE: From Clay I got a sense
13,00:00:24.90,00:00:24.90, that they're all really tired of Ted; that's probably
14,00:00:27.97,00:00:27.97,who they'd vote offif they had to vote today.
15,00:00:31.93,00:00:31.93,PROBST: The first individual immunity challenge came down
16,00:00:34.93,00:00:34.93, to a race between Clay and Ken.
17,00:00:38.70,00:00:38.70," Clay won,"
18,00:00:40.53,00:00:40.53, ensuring that only he was safe from the vote.
19,00:00:42.97,00:00:42.97,"CLAY:...look sexy, baby."
20,00:00:44.13,00:00:44.13,I know I look sexy!
21,00:00:46.13,00:00:46.13,"PROBST: At Tribal Council,"
22,00:00:47.40,00:00:47.40, the former Sook Jais hung all their hopes
23,00:00:49.83,00:00:49.83, on Clay's earlier comments and voted for Ted.
24,00:00:53.13,00:00:53.13,That's three votes-- Ted.
25,00:00:54.77,00:00:54.77, But the five ex-Chuay Gahn targeted Ken.
26,00:00:57.00,00:00:57.00,Last vote-- Ken.
27,00:01:01.40,00:01:01.40,The tribe has spoken.
28,00:01:03.57,00:01:03.57, Seven are left.
29,00:01:05.63,00:01:05.63, Who will be voted out tonight?
30,00:02:37.20,00:02:37.20,"TED: It was interestingyesterday, with Tribal Council."
31,00:02:41.23,00:02:41.23,"I didn't expectto get any votes,"
32,00:02:42.43,00:02:42.43,but I got three votes yesterday.
33,00:02:44.87,00:02:44.87," So I immediately know where those three votes came from,"
34,00:02:47.73,00:02:47.73," and they came from the members of Sook Jai,"
35,00:02:50.53,00:02:50.53, and I'm still trying to piece together as to
36,00:02:52.87,00:02:52.87,the exact reason why.
37,00:02:54.50,00:02:54.50,We didn't knowwho to vote for yesterday.
38,00:02:58.47,00:02:58.47,TED: You guys did a great jobin coordinating your vote.
39,00:03:01.77,00:03:01.77,"Well, each one of us asked yourgroup who we should vote for..."
40,00:03:06.07,00:03:06.07,-Mm-hmm.-...and they said Ken or Ted.
41,00:03:10.67,00:03:10.67,Who told you guys thatyou should vote for Ken or Ted?
42,00:03:14.03,00:03:14.03,I'd rather not say.
43,00:03:15.67,00:03:15.67,Oh.
44,00:03:16.70,00:03:16.70,I guess we should have each just
45,00:03:18.23,00:03:18.23,"voted our heartand not messed with that, but"
46,00:03:21.07,00:03:21.07,"that was our first vote withyour tribe last night, you know,"
47,00:03:23.80,00:03:23.80,"so we were just tryingto feel out what we should do,"
48,00:03:26.73,00:03:26.73,'cause we didn't have a cluewho to vote for.
49,00:03:28.80,00:03:28.80,(mouthing)
50,00:03:30.23,00:03:30.23,Sorry things didn't work outthe way you guys wanted it
51,00:03:32.83,00:03:32.83,"to work out,but you did what you did."
52,00:03:39.30,00:03:39.30," Despite what I just heard,"
53,00:03:41.50,00:03:41.50, I personally don't believe anybody told them to do that.
54,00:03:43.57,00:03:43.57, I think the members
55,00:03:45.50,00:03:45.50,"of Sook Jaiare either intimidated by me,"
56,00:03:48.70,00:03:48.70,"feel that I'm a threat,or they just don't like me."
57,00:03:53.07,00:03:53.07,"Yeah, don't worry, Jake."
58,00:03:54.23,00:03:54.23,We'll keep it in between us.
59,00:03:55.67,00:03:55.67,Okay.
60,00:03:57.13,00:03:57.13,TED: Jake was sitting here lying
61,00:03:58.93,00:03:58.93, in front of me just as much as I was lying to him.
62,00:04:02.57,00:04:02.57," It's just the way the game is played,"
63,00:04:04.77,00:04:04.77,and I have no problemswith that.
64,00:04:08.40,00:04:08.40, Jake the snake.
65,00:04:10.40,00:04:10.40,Mm-mm-mm.
66,00:04:12.50,00:04:12.50,"He was, like, ""Yeah, you know,members of Chuay Gahn told us"
67,00:04:14.37,00:04:14.37,"to vote Ken or Ted."""
68,00:04:15.37,00:04:15.37,"""Oh, yeah? Get out of here."
69,00:04:16.37,00:04:16.37,"Who... who told you guys?"""
70,00:04:17.77,00:04:17.77,"And he was like, ""Well, you knowthere's three members."""
71,00:04:20.50,00:04:20.50,"I was like, ""Who?"""
72,00:04:21.80,00:04:21.80,"He said, ""Well, you know,I'd rather not say."""
73,00:04:23.23,00:04:23.23,"And I was like, ""Whatever."""
74,00:04:24.90,00:04:24.90,He's nuts.
75,00:04:26.40,00:04:26.40,"""No one told youto do that,"" you know?"
76,00:04:28.57,00:04:28.57,CLAY: Tribal Council was pretty interesting.
77,00:04:30.40,00:04:30.40, Kind of scared old Ted.
78,00:04:32.20,00:04:32.20,He got a reawakening last night
79,00:04:33.33,00:04:33.33,when he saw his name pop upon those cards.
80,00:04:34.83,00:04:34.83,He didn't like it at all.
81,00:04:36.13,00:04:36.13,The girls didn't tell...any which way to go.
82,00:04:38.00,00:04:38.00,We didn't tell anybody elsewhich way to go.
83,00:04:39.43,00:04:39.43,"You guys,don't even worry about it."
84,00:04:40.80,00:04:40.80,"-Yeah, I know. -When he wastelling me that bull junk,"
85,00:04:43.13,00:04:43.13,"I was like, ""Whatever."""
86,00:04:44.63,00:04:44.63,"CLAY: If Ted goes to believin' Jake, it'll be"
87,00:04:46.37,00:04:46.37,a cold day in hell.It's not going to happen.
88,00:04:48.10,00:04:48.10, Ted doesn't know we instigated
89,00:04:49.50,00:04:49.50," those three votes for him, and he won't."
90,00:04:50.87,00:04:50.87, We've been too true to Ted.
91,00:04:52.33,00:04:52.33," The whole tribe has been too true to Ted,"
92,00:04:54.23,00:04:54.23,so why should he distrust us?
93,00:04:56.13,00:04:56.13,"BRIAN: What's he thinking,just coming over here,"
94,00:04:57.43,00:04:57.43,start playingboth sides of the fence?
95,00:04:58.77,00:04:58.77,-I don't know.-That's a bad business decision.
96,00:05:01.50,00:05:01.50," Right now, Jake is playing both sides of the fence."
97,00:05:04.47,00:05:04.47, He's playing me a little bit.
98,00:05:05.70,00:05:05.70,He's playing Clay a little bit.
99,00:05:06.83,00:05:06.83, He's voting against Ted
100,00:05:08.17,00:05:08.17," and then trying to suck up to him in the morning,"
101,00:05:09.80,00:05:09.80, which is a little surprising
102,00:05:11.53,00:05:11.53," for a man of his age and his stature,"
103,00:05:13.00,00:05:13.00, but I think he's a little insecure out here.
104,00:05:14.83,00:05:14.83,"The air, the heat,the whole jungle experience"
105,00:05:17.73,00:05:17.73,"might be getting to him,but it's getting"
106,00:05:19.37,00:05:19.37, to all of us a little bit; it's getting a little bit
107,00:05:21.27,00:05:21.27, tougher every day. Food is getting scarcer.
108,00:05:22.93,00:05:22.93," We're just trying to, trying to maintain,"
109,00:05:24.53,00:05:24.53, and those that lose their cool--
110,00:05:25.97,00:05:25.97," they're the onesthat might have a problem here,"
111,00:05:28.57,00:05:28.57,sooner than later.
112,00:05:29.97,00:05:29.97,"Any luck, Jake?"
113,00:05:31.33,00:05:31.33,JAKE:I found a few.
114,00:05:33.30,00:05:33.30,"Kind of rough out there, huh?"
115,00:05:35.43,00:05:35.43,"Yeah, it was."
116,00:05:36.60,00:05:36.60,I'll have to go again herein a little bit.
117,00:05:37.93,00:05:37.93,"BRIAN: Yeah, waiting forthe tide abit, that'll help."
118,00:05:39.53,00:05:39.53,"CLAY: We haven't been able to catch a crab in ten days,"
119,00:05:41.20,00:05:41.20,'cause the tideis not goin' down.
120,00:05:44.47,00:05:44.47,It has been up for ten daysand it is driving us crazy.
121,00:05:47.80,00:05:47.80,"Look at how deep it is, andwe're right here by the inlet."
122,00:05:49.47,00:05:49.47,"I know-- I tell you,I've never seen water like this."
123,00:05:51.73,00:05:51.73,"HELEN: It's, like, part ofthe starvation thing out here."
124,00:05:54.37,00:05:54.37,"If they keep the tide high tillwe go home, we can't eat."
125,00:05:56.77,00:05:56.77,JAN:The only thing left to eat is--
126,00:05:58.53,00:05:58.53,you know what-- the snails.
127,00:06:00.73,00:06:00.73,"No, nope,not resorting to that, sorry."
128,00:06:02.80,00:06:02.80,"CLAY: As far as food, that's it."
129,00:06:04.47,00:06:04.47," The chickens are all gone, so now we're eating chicken feed"
130,00:06:06.83,00:06:06.83, that came with the chickens
131,00:06:08.03,00:06:08.03," to feed them, to take care of them,"
132,00:06:10.27,00:06:10.27, but it sure would be nice to have something stocked up
133,00:06:12.67,00:06:12.67, or else win one of those big huge meals
134,00:06:14.17,00:06:14.17, where you go sit down
135,00:06:15.33,00:06:15.33,and just-- get-get full.
136,00:06:17.23,00:06:17.23,You know whatthat'd do to my energy?
137,00:06:18.87,00:06:18.87,"Wow, I'd climb oneof these cliffs today."
138,00:06:29.17,00:06:29.17,"PROBST:Hello, guys."
139,00:06:31.13,00:06:31.13,Welcome to another hot dayin paradise.
140,00:06:34.70,00:06:34.70,Today's reward challenge isa four-stage obstacle course.
141,00:06:39.17,00:06:39.17,Each stage is designedto eliminate players.
142,00:06:41.70,00:06:41.70,First stage is calledBlown Bridge;
143,00:06:43.00,00:06:43.00,you're going to run it in pairs.
144,00:06:44.43,00:06:44.43,"When I say go,you'll select a partner,"
145,00:06:47.07,00:06:47.07,"but since there are sevenof you, one person will be"
146,00:06:49.90,00:06:49.90,eliminated right off the bat.
147,00:06:52.13,00:06:52.13,The rest of you will maneuveracross the tops of six towers
148,00:06:55.33,00:06:55.33,"along your color-coded course,using two planks"
149,00:06:57.60,00:06:57.60,to bridge the gaps.
150,00:06:59.47,00:06:59.47,"If you fall off,"
151,00:07:00.70,00:07:00.70,you gotta go backto the beginning and start over.
152,00:07:03.00,00:07:03.00,The first two pairs to make it
153,00:07:04.33,00:07:04.33,all the way acrossmove on to the next round.
154,00:07:06.57,00:07:06.57,Second stage is a belly crawl.
155,00:07:08.77,00:07:08.77,You'll crawlunderneath the bamboo cover.
156,00:07:10.67,00:07:10.67,First three peopleto the end move on.
157,00:07:13.87,00:07:13.87,"For the third stage,up and over a wall."
158,00:07:16.77,00:07:16.77,You must use the aid of anothertribe member to get you over.
159,00:07:20.50,00:07:20.50,First two over move on.
160,00:07:22.13,00:07:22.13,"For the last leg,"
161,00:07:23.40,00:07:23.40,the remaining two will racealong a bamboo pole.
162,00:07:26.30,00:07:26.30,First one to the platform wins.
163,00:07:29.40,00:07:29.40,Want to knowwhat you're playing for?
164,00:07:30.50,00:07:30.50,"-Yes, sir. -Yes, sir.-For the winner,"
165,00:07:31.73,00:07:31.73,"tomorrow morning,a boat will arrive at your camp,"
166,00:07:34.40,00:07:34.40,take you to a helipad.
167,00:07:35.93,00:07:35.93,You'll fly to the mainland.
168,00:07:37.30,00:07:37.30,You'll be treated toa once-in-a-lifetime experience:
169,00:07:39.87,00:07:39.87,"an elephant trekthrough the countryside,"
170,00:07:42.07,00:07:42.07,"and when you're finished,"
171,00:07:43.13,00:07:43.13,you'll havea beautiful Thai lunch.
172,00:07:45.70,00:07:45.70,"-(applause)-Best part of all,"
173,00:07:47.87,00:07:47.87,"won't cost you a thing,'cause Visa,"
174,00:07:50.03,00:07:50.03,"baby, is picking it up."
175,00:07:52.57,00:07:52.57,"Take your spots on the start,wait for my go."
176,00:07:57.23,00:07:57.23,Survivors ready!
177,00:07:59.13,00:07:59.13,Select your partner.
178,00:08:02.93,00:08:02.93,Go!
179,00:08:05.63,00:08:05.63,"Jake, you didn't get a partner."
180,00:08:07.37,00:08:07.37,"You're out, have a seat."
181,00:08:09.37,00:08:09.37,Only the first two pairsmake it to the next round.
182,00:08:17.00,00:08:17.00,Grab that other board.We got to have it.
183,00:08:18.40,00:08:18.40,"Kick it here, let me have it."
184,00:08:19.47,00:08:19.47,Pull it over here.
185,00:08:23.30,00:08:23.30,Okay.
186,00:08:30.63,00:08:30.63,"Right there, right there,right there, you're fine."
187,00:08:32.43,00:08:32.43,"Now be careful, be careful."
188,00:08:33.83,00:08:33.83,CLAY:Come on.
189,00:08:35.50,00:08:35.50,"BRIAN:Hold on, hold on."
190,00:08:36.50,00:08:36.50,"Come on, Daddy."
191,00:08:37.50,00:08:37.50,Hold it.
192,00:08:39.93,00:08:39.93,Hold it steady.
193,00:08:41.53,00:08:41.53,Pick it up.
194,00:08:42.67,00:08:42.67,-Pick up the board.-Pick up the board?
195,00:08:43.93,00:08:43.93,"Come on, use this one, come on."
196,00:08:45.50,00:08:45.50,PROBST: Clay and Brianhave made it across.
197,00:08:47.27,00:08:47.27,We're looking for one more pair.
198,00:08:53.47,00:08:53.47,All right.
199,00:08:54.57,00:08:54.57,Go across.
200,00:08:55.67,00:08:55.67,"PROBST: No, no, no, no, no,got to use"
201,00:08:57.30,00:08:57.30,the boards to get across.
202,00:08:58.37,00:08:58.37,Think.
203,00:08:59.83,00:08:59.83,Jan and Helen are very close.
204,00:09:01.57,00:09:01.57,"Okay, Helen, gotta move."
205,00:09:04.47,00:09:04.47,Oh... Oh!
206,00:09:08.43,00:09:08.43,-You all right? -PROBST: Guysgotta go back to the start.
207,00:09:09.80,00:09:09.80,-Back to the start.-Come on.
208,00:09:11.70,00:09:11.70,"Back to the start,Helen, hustle up."
209,00:09:13.33,00:09:13.33,It's a new race.
210,00:09:14.47,00:09:14.47,"Let's go, guys, don't quit now."
211,00:09:16.80,00:09:16.80,Make surethose boards are secure.
212,00:09:20.33,00:09:20.33,There's a way this will workand a way you'll get hurt.
213,00:09:23.90,00:09:23.90,Is it nice and sturdy?
214,00:09:26.47,00:09:26.47,-Okay.-PROBST: Penny's over.
215,00:09:28.07,00:09:28.07,"You're still in this race,guys, but you need to move."
216,00:09:30.57,00:09:30.57,"Nice and firm, right?"
217,00:09:31.93,00:09:31.93,PENNY:I got it.
218,00:09:34.27,00:09:34.27,PROBST:Jump down
219,00:09:35.27,00:09:35.27,and you're in.
220,00:09:38.53,00:09:38.53,"Penny and Ted,Brian and Clay, move on."
221,00:09:40.70,00:09:40.70,"Jan and Helen, nice effort."
222,00:09:42.27,00:09:42.27,Have a seaton the benches over here.
223,00:09:44.97,00:09:44.97,"For the next leg, you'll becompeting as individuals."
224,00:09:48.43,00:09:48.43,The first threeunder the belly crawl
225,00:09:50.33,00:09:50.33,and in the finish squaremove on to the next round.
226,00:09:52.90,00:09:52.90,-Survivors ready.-Yeah.
227,00:09:54.07,00:09:54.07,Go!
228,00:10:04.27,00:10:04.27,Looking for three.
229,00:10:05.17,00:10:05.17,Gotta be in the square.
230,00:10:07.37,00:10:07.37,"Clay, Ted, Brian, moving on!"
231,00:10:10.27,00:10:10.27,"Penny, have a seat on the log."
232,00:10:12.53,00:10:12.53,"For the third leg of this race,"
233,00:10:15.07,00:10:15.07,it is both physicaland political.
234,00:10:17.47,00:10:17.47,"The physical part is,we're looking"
235,00:10:19.17,00:10:19.17,for the first twoto get up and over the wall.
