,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.50,00:00:01.50,Jeff: PREVIOUSLY ON
3,00:00:01.90,00:00:01.90,"""SURVIVOR."""
4,00:00:03.23,00:00:03.23,WE ARE SWITCHING TRIBES.
5,00:00:04.17,00:00:04.17,"OH, MY GOD!"
6,00:00:05.77,00:00:05.77,Jeff: AFTER AN UNEXPECTED
7,00:00:07.50,00:00:07.50,"SWITCH, AN EVEN BATTLE BETWEEN"
8,00:00:08.57,00:00:08.57,MEN AND WOMEN TURNED INTO A
9,00:00:10.27,00:00:10.27,LOPSIDED AFFAIR.
10,00:00:10.83,00:00:10.83,IT'S LIKE GREEK GODS VERSUS
11,00:00:14.33,00:00:14.33,PEASANTS.
12,00:00:14.63,00:00:14.63,Jeff: SALANI DREW ALL THE
13,00:00:15.93,00:00:15.93,STRENGTH LEAVING MANONO AS THE
14,00:00:17.63,00:00:17.63,CLEAR UNDERDOGS.
15,00:00:18.33,00:00:18.33,I GOT ON A TRIBE WITH PEOPLE
16,00:00:20.87,00:00:20.87,WHO SUCK!
17,00:00:22.03,00:00:22.03,Jeff: SALANI WINS REWARD!
18,00:00:25.53,00:00:25.53,(CHEERS AND APPLAUSE)
19,00:00:26.87,00:00:26.87,SALANI WINS IMMUNITY!
20,00:00:28.93,00:00:28.93,THE NEW SALANI WERE SEVEN STRONG
21,00:00:30.27,00:00:30.27,AND THEY DOMINATED EVERY
22,00:00:33.77,00:00:33.77,CHALLENGE.
23,00:00:34.13,00:00:34.13,SALANI WINS ICE CREAM REWARD!
24,00:00:36.37,00:00:36.37,WE'RE KICKING THEIR ASS.
25,00:00:38.23,00:00:38.23,"I MEAN, BOTTOM LINE."
26,00:00:41.57,00:00:41.57,"AT MANONO, LOSING WAS TAKING"
27,00:00:43.17,00:00:43.17,A TOLL ON THE TRIBE BUT FOR
28,00:00:44.67,00:00:44.67,COLTON IT WAS BUSINESS AS USUAL.
29,00:00:46.63,00:00:46.63,YOU CAN QUIT OR YOU CAN JUMP
30,00:00:47.67,00:00:47.67,"IN THAT FIRE, WHICH EVER IS MORE"
31,00:00:49.20,00:00:49.20,CONVENIENT FOR YOU.
32,00:00:50.53,00:00:50.53,I'M RUNNING THIS ENTIRE SHOW
