,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.33,00:00:02.33,"Survivor: At the reward challenge, the tribes faced the"
3,00:00:05.73,00:00:05.73,first big twist of the game. The losing tribe will not return
4,00:00:08.80,00:00:08.80,back to your beach. The tribe members will be
5,00:00:11.97,00:00:11.97,absorbed by the two remaining tribes.
6,00:00:14.37,00:00:14.37,>> Wow. >> PROBST: The tribes battled to
7,00:00:17.13,00:00:17.13,"keep themselves together, but it was Mogo Mogo who cruised to an"
8,00:00:20.07,00:00:20.07,easy first place finish. Mogo Mogo wins reward.
9,00:00:23.47,00:00:23.47,Giving them first pick from the losing Saboga tribe.
10,00:00:28.63,00:00:28.63,"In a strategic move, Mogo Mogo picked Ethan and brought Jerri"
11,00:00:32.40,00:00:32.40,along for the ride. >> The biggest reward was
12,00:00:36.07,00:00:36.07,dismantling Saboga. >> PROBST: And Chapera chose
13,00:00:38.33,00:00:38.33,Rupert and Jenna. >> Welcome aboard.
14,00:00:40.80,00:00:40.80,">> PROBST: At Chapera, Rupert and Jenna were happy to have a"
15,00:00:43.30,00:00:43.30,new home. >> Our camp was Hobo Junction.
16,00:00:46.33,00:00:46.33,Theirs is the Taj Mahal. >> PROBST: Things got physical
17,00:00:50.87,00:00:50.87,when the two tribes battled for immunity.
18,00:00:53.77,00:00:53.77,">> Come on, Sue, you got it. >> Sue, get up there."
19,00:00:56.20,00:00:56.20,">> I want this one. Come on, baby."
20,00:00:58.23,00:00:58.23,>> PROBST: And Sue had a close encounter with Richard.
21,00:01:01.23,00:01:01.23,"Guys, come on. As Boston Rob led the new"
22,00:01:04.43,00:01:04.43,"Chapera tribe to victory. Before Tribal Council, the"
23,00:01:08.23,00:01:08.23,scramble was on when Colby suddenly changed the plan to
24,00:01:11.00,00:01:11.00,vote out Ethan. >> Richard's the one we've
25,00:01:13.50,00:01:13.50,we've got to get rid of. He's a cancer in this tribe.
26,00:01:16.43,00:01:16.43,">> PROBST: When Richard found out, he teamed up with the girls"
27,00:01:19.50,00:01:19.50,to foil Colby's plan. >> How dare you approach
28,00:01:21.30,00:01:21.30,somebody to get rid of me? You must go bye-bye now.
29,00:01:25.13,00:01:25.13,>> PROBST: And Kathy found herself caught in the middle.
30,00:01:28.10,00:01:28.10,">> Give me ten minutes. >> PROBST: At Tribal Council,"
31,00:01:31.87,00:01:31.87,"Colby spoke out. >> You cannot coast, although"
32,00:01:34.67,00:01:34.67,a lot of people are doing it. >> PROBST: And proved he was a
33,00:01:38.33,00:01:38.33,power to be reckoned with when his plan succeeded.
34,00:01:41.07,00:01:41.07,"The fifth person voted out of Survivor: All-Stars, Rich."
35,00:01:44.97,00:01:44.97,>> I've been bamboozled. >> PROBST: The first Survivor
36,00:01:48.20,00:01:48.20,"winner, Richard Hatch, was voted out."
37,00:01:50.43,00:01:50.43,">> Food, food... >> PROBST: 15 are left."
38,00:01:52.87,00:01:52.87,Who will be voted out tonight? Captioning sponsored by
39,00:01:57.80,00:01:57.80,CBS PARAMOUNT NETWORK TELEVISION
40,00:03:28.77,00:03:28.77,>> Last night was the biggest scramble at the last
41,00:03:34.17,00:03:34.17,minute as Richard Hatch was scurrying about trying to save
42,00:03:37.83,00:03:37.83,his own butt. Right as we were leaving for
43,00:03:43.70,00:03:43.70,"Tribal Council, we grabbed our torches and I looked at Kathy"
44,00:03:47.20,00:03:47.20,"and I said, ""Who are we voting for?"""
45,00:03:50.50,00:03:50.50,"And she said ""Hatch."" >> I have some"
46,00:03:57.23,00:03:57.23,"questions for you Kath. >> Yes, darling."
47,00:03:59.47,00:03:59.47,>> What happened last night? >> Yeah.
48,00:04:02.40,00:04:02.40,>> The decision last night at Tribal for me was I
49,00:04:04.23,00:04:04.23,could have swung Shii Ann and Jerri to vote for Colby.
50,00:04:07.60,00:04:07.60,"Instead, I decided to stay with what Colby wanted, which was to"
51,00:04:10.67,00:04:10.67,vote Richard Hatch off. >> He's the Richard Hatch
52,00:04:22.03,00:04:22.03,now of the group. >> Don't give me that
53,00:04:24.30,00:04:24.30,"loyalty ..., Colby. I tried to put together my gut"
54,00:04:27.23,00:04:27.23,instincts about what it was going to be like to come back to
55,00:04:30.27,00:04:30.27,"the tribe, having made that big decision to"
56,00:04:32.83,00:04:32.83,oust Colby without consulting with Lex.
57,00:04:36.60,00:04:36.60,I just think the repercussion would put a schism between
58,00:04:39.93,00:04:39.93,"myself and Lex, and Lex would feel totally betrayed."
59,00:04:43.50,00:04:43.50,"And I know Lex. He then would never trust me, so"
60,00:04:46.60,00:04:46.60,"in the 11th hour, I decided to vote for Richard Hatch."
61,00:04:49.97,00:04:49.97,I saved Colby's ass. I made it look like we saved
62,00:04:52.63,00:04:52.63,him. >> You're so powerful right now.
63,00:04:56.63,00:04:56.63,Kathy's the biggest power player of all.
64,00:04:59.03,00:04:59.03,She's got all of us wrapped around her fingers.
65,00:05:01.37,00:05:01.37,"And if nobody's noticing that, she's one darn good player."
66,00:05:21.70,00:05:21.70,>> That's where you put the strap in?
67,00:05:23.87,00:05:23.87,">> Uh-huh. See, and it's such a good spear"
68,00:05:26.20,00:05:26.20,"it's already drawn blood on me, so I know it's going to draw"
69,00:05:28.27,00:05:28.27,blood on fish. >> That's good.
70,00:05:30.17,00:05:30.17,">> Hell, yeah. I love that."
71,00:05:32.50,00:05:32.50,">> To be honest with you, it put pressure on me when"
72,00:05:35.57,00:05:35.57,"Rupert and Jenna come because it threw another cog in the game,"
73,00:05:40.37,00:05:40.37,"but I really like old Rupert. He's kind of like me, he's easy-"
74,00:05:43.40,00:05:43.40,"going, nothing don't bother him. And I know it may cost me down"
75,00:05:47.30,00:05:47.30,"the road because, you know, he could easily take my place."
76,00:05:50.30,00:05:50.30,"I wonder if down here in this little cove right here, it'll be"
77,00:05:53.80,00:05:53.80,shallower. >> The role of provider
78,00:05:56.83,00:05:56.83,is wide open here. I like the fact that none of
79,00:06:00.93,00:06:00.93,them could fish. >> Rupert?
80,00:06:04.40,00:06:04.40,>> Yeah? >> You want them both?
81,00:06:06.23,00:06:06.23,">> Ah, good. A few of them would eat the"
82,00:06:09.70,00:06:09.70,"snails, that attach to the sides of the rock, but I want to be"
83,00:06:13.07,00:06:13.07,"the guy that brings, you know, a couple of dozen oysters and a"
84,00:06:16.00,00:06:16.00,couple fish in every day. >> You want help picking
85,00:06:18.80,00:06:18.80,"those up? >> No. I'm doing all right, man."
86,00:06:22.23,00:06:22.23,We're never going to take them all anyway.
87,00:06:24.93,00:06:24.93,You always got to leave some back so the other guys know
88,00:06:27.80,00:06:27.80,where to come. >> Sue is playing her own game.
89,00:06:31.70,00:06:31.70,>> ( humming tune ) >> She wants to be that
90,00:06:34.47,00:06:34.47,"provider, but the only meat that she's providing right now are"
91,00:06:37.63,00:06:37.63,"those cone snails, which I think most of the people eat."
92,00:06:41.67,00:06:41.67,">> First, nobody likes these damn things."
93,00:06:44.57,00:06:44.57,Now everybody likes them. It sort of pisses me off because
94,00:06:47.37,00:06:47.37,"I'm not eating the rice. Oh, recollect."
95,00:07:18.03,00:07:18.03,>> I want to catch some fish. Grizzly Adams out there trying
96,00:07:22.97,00:07:22.97,to pretend like he's a big man. He brought home two little fish
97,00:07:26.53,00:07:26.53,the whole time he's been here. Rupert's catching fish-- I'm
98,00:07:29.50,00:07:29.50,happy. He can continue to feed me until
99,00:07:33.27,00:07:33.27,"it's time for him to go, and that time will be determined by"
100,00:07:37.13,00:07:37.13,me. So he'd better catch a lot of
101,00:07:39.73,00:07:39.73,"fish, keep my belly full. >> My strategy of"
102,00:08:02.33,00:08:02.33,"flying under the radar was pointed out by Colby last night,"
103,00:08:05.47,00:08:05.47,"which by the way, was not the smartest move on his part, to"
104,00:08:08.53,00:08:08.53,"say, ""Well, those who are flying under the radar are not going to"
105,00:08:11.87,00:08:11.87,"get by me."" I felt like that was a direct"
106,00:08:14.50,00:08:14.50,"attack at me. >> Shii Ann, you've said"
