,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:03.04,00:00:03.04,Survivor: Hiki finally sparked a flame.
3,00:00:07.79,00:00:07.79,">> Guys, it's lit! ( laughter )"
4,00:00:12.04,00:00:12.04,>> We got fire! >> PROBST: On Raro...
5,00:00:15.29,00:00:15.29,">> Hey Adam, this is quite a bit of work."
6,00:00:17.71,00:00:17.71,>> PROBST: ...priorities were questioned.
7,00:00:19.12,00:00:19.12,>> Do you two want to a raised platform?
8,00:00:20.25,00:00:20.25,">> I thought it sounded nice. >> I know you do, but we have to"
9,00:00:23.17,00:00:23.17,"decide things as a group. >> PROBST: At Aitu, Billy"
10,00:00:27.67,00:00:27.67,"wasn't pulling his weight... >> If we lose Billy, we come"
11,00:00:31.62,00:00:31.62,back stronger than ever. >> PROBST: ...so Ozzy suggested
12,00:00:34.50,00:00:34.50,a bold plan to throw the challenge and oust Billy.
13,00:00:37.92,00:00:37.92,>> Billy's just dead weight. So we might as well cut our
14,00:00:40.42,00:00:40.42,losses now and get on with the game.
15,00:00:42.79,00:00:42.79,">> PROBST: J.P. was on board, but Cristina the cop was"
16,00:00:44.62,00:00:44.62,"skeptical. >> I'm thinking, you know, this"
17,00:00:46.62,00:00:46.62,doesn't seem right. I don't know if I can trust
18,00:00:48.62,00:00:48.62,Oscar any more. >> PROBST: But at the
19,00:00:50.42,00:00:50.42,"challenge... Puka's on the course, Raro's on"
20,00:00:52.38,00:00:52.38,"the course, Hiki's on the course."
21,00:00:54.25,00:00:54.25,...Ozzy's plan went into action.
22,00:00:56.54,00:00:56.54,Aitu completely unconcerned about this challenge.
23,00:00:59.04,00:00:59.04,"Puka, Raro, Hiki, all safe from tribal council."
24,00:01:04.96,00:01:04.96,Aitu came in dead last and chose Yul from the Puka tribe to
25,00:01:08.46,00:01:08.46,"go to Exile Island. >> Yul, boat's waiting for you"
26,00:01:11.50,00:01:11.50,now. >> PROBST: Before the tribes
27,00:01:13.75,00:01:13.75,"parted, Billy thought he and Candice made a connection."
28,00:01:20.42,00:01:20.42,"On Exile Island, Yul deciphered the clues and found the hidden"
29,00:01:23.67,00:01:23.67,"immunity idol. >> Oh, mama."
30,00:01:26.50,00:01:26.50,I found the immunity idol. If there's an opportunity
31,00:01:28.67,00:01:28.67,"where it can change the game, I'd use it."
32,00:01:31.21,00:01:31.21,">> PROBST: At Aitu's tribal council, Billy revealed a"
33,00:01:34.42,00:01:34.42,"secret. >> I fell in love in this game,"
34,00:01:37.04,00:01:37.04,love at first sight. Her name is Candice.
35,00:01:39.38,00:01:39.38,And in between... ( laughter )
36,00:01:42.12,00:01:42.12,>> PROBST: Candice from Raro tribe?
37,00:01:44.08,00:01:44.08,">> Yeah, after the last challenge, we sort of mouthed"
38,00:01:46.71,00:01:46.71,"the words ""I love you"" to one another, and so that was my"
39,00:01:48.54,00:01:48.54,prize. My prize was her.
40,00:01:50.50,00:01:50.50,">> PROBST: In the end, Billy's tribemates cut him loose."
41,00:01:52.96,00:01:52.96,"Billy, the tribe has spoken. 18 are left."
42,00:01:58.25,00:01:58.25,Who will be voted out tonight? ( tribal-style singing )
