,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:11.13,00:00:11.13,JEFF PROBST: We are making our way upriver along the Rio Negro
3,00:00:13.83,00:00:13.83," in northern Brazil,  where the temperature is"
4,00:00:16.10,00:00:16.10, a scorching 103 degrees  and these 16 Americans
5,00:00:19.43,00:00:19.43, are set to begin  the adventure of a lifetime.
6,00:00:22.47,00:00:22.47,They're about to be abandoned in the middle of the largest
7,00:00:25.10,00:00:25.10,and most magnificent tropical rainforest in the world:
8,00:00:28.43,00:00:28.43,the Amazon.
9,00:00:29.60,00:00:29.60," Spanning two and a half  million miles,"
10,00:00:32.30,00:00:32.30, the Amazon is responsible  for 15% of the world's oxygen
11,00:00:36.50,00:00:36.50, and is the world's largest  freshwater source.
12,00:00:39.00,00:00:39.00," For much of the season, the Amazon is a flooded forest,"
13,00:00:42.27,00:00:42.27, a land covered by  up to 60 feet of water.
14,00:00:45.20,00:00:45.20," But as the dry season emerges,  the river subsides,"
15,00:00:48.33,00:00:48.33, revealing the dangers  that lurk beneath:
16,00:00:51.20,00:00:51.20," caiman crocodiles,  schools of piranha,"
17,00:00:54.13,00:00:54.13, and the world's most  feared snake: the anaconda.
18,00:00:58.43,00:00:58.43,(thunder rumbling)
19,00:01:00.60,00:01:00.60," Soon, torrential thunderstorms  will arrive,"
20,00:01:03.40,00:01:03.40, rocking this jungle
21,00:01:04.73,00:01:04.73, and submerging the forest  once again.
22,00:01:06.87,00:01:06.87,This will be their home for the next 39 days.
23,00:01:13.77,00:01:13.77, It is the ultimate challenge.
24,00:01:16.00,00:01:16.00," 16 strangers, all from  different walks of life,"
25,00:01:19.00,00:01:19.00," left to fend for themselves,  utilizing the resources"
26,00:01:21.77,00:01:21.77, of the land and their own  survival skills;
27,00:01:24.90,00:01:24.90,forced to work together to create a new society
28,00:01:27.90,00:01:27.90, while battling the elements  and each other.
29,00:01:31.17,00:01:31.17,"They must learn to adapt, or they'll be voted from the tribe."
30,00:01:33.70,00:01:33.70," In the end,  only one will remain"
31,00:01:35.97,00:01:35.97, to claim  the million-dollar prize.
32,00:01:43.60,00:01:43.60,"39 days, 16 people, one Survivor."
33,00:02:56.00,00:02:56.00,"PROBST:  Okay, guys."
34,00:02:57.60,00:02:57.60, Traveled a long way upriver.
35,00:02:58.73,00:02:58.73, Now it's time to find out
36,00:03:00.40,00:03:00.40, who your tribemates  are going to be.
37,00:03:04.50,00:03:04.50,"As I call out your name,"
38,00:03:05.83,00:03:05.83,want you to climb down the rope ladder
39,00:03:07.37,00:03:07.37,and get in the yellow boat.
40,00:03:08.70,00:03:08.70,Jeanne.
41,00:03:18.00,00:03:18.00,Heidi.
42,00:03:22.33,00:03:22.33,Joanna.
43,00:03:28.67,00:03:28.67,Jenna.
44,00:03:34.37,00:03:34.37,Christy.
45,00:03:41.93,00:03:41.93,"HEIDI: When Jeff called  the fifth girl, I knew it,"
46,00:03:44.40,00:03:44.40,"like, instantly."
47,00:03:45.50,00:03:45.50, This is an all-woman tribe.
48,00:03:46.73,00:03:46.73,Whoo!
49,00:03:47.80,00:03:47.80,"-(excited chatter) -Come on, Shawna."
50,00:03:49.87,00:03:49.87,Deena.
51,00:03:53.80,00:03:53.80,Janet.
52,00:03:57.70,00:03:57.70,Shawna.
53,00:04:00.10,00:04:00.10,"Once you guys are on board, you can introduce yourselves,"
54,00:04:02.90,00:04:02.90,celebrate your fellow members.
55,00:04:04.93,00:04:04.93,"(laughter, excited chatter)"
56,00:04:06.90,00:04:06.90,Woo-hoo!
57,00:04:08.13,00:04:08.13,DEENA: I was absolutely  just overjoyed
58,00:04:10.30,00:04:10.30, that it was  an all-female tribe.
59,00:04:12.27,00:04:12.27, It's an all-chick thing.
60,00:04:14.07,00:04:14.07,We can let our hair down.
61,00:04:15.53,00:04:15.53,We can pee in front of each other.
62,00:04:17.37,00:04:17.37," I'm on an equal playing field,"
63,00:04:19.53,00:04:19.53, because I have seven other  people of the same sex.
64,00:04:22.27,00:04:22.27,"Men, as I call out your name, climb down the rope ladder,"
65,00:04:25.70,00:04:25.70,get in the blue boat.
66,00:04:27.13,00:04:27.13,Roger.
67,00:04:29.10,00:04:29.10,ROGER: It's gonna be the men  against the women.
68,00:04:31.10,00:04:31.10, But they don't have  the strength.
69,00:04:32.90,00:04:32.90,They may have the will.
70,00:04:34.63,00:04:34.63,"But, you know-- and this is a forbidden place."
71,00:04:36.80,00:04:36.80, It's pathetic.
72,00:04:37.90,00:04:37.90,PROBST: Alex.
73,00:04:41.57,00:04:41.57,Rob.
74,00:04:42.90,00:04:42.90,Butch.
75,00:04:47.30,00:04:47.30,Daniel.
76,00:04:51.77,00:04:51.77,Dave.
77,00:04:54.57,00:04:54.57,Ryan.
78,00:04:55.47,00:04:55.47,"(laughter, excited chatter)"
79,00:04:58.00,00:04:58.00,"Matthew, finish it out."
80,00:05:03.47,00:05:03.47,Dave.
81,00:05:04.70,00:05:04.70,DANIEL: All the guys  were really pumped up.
82,00:05:06.20,00:05:06.20, There is no way that women are  going to beat us in anything--
83,00:05:09.97,00:05:09.97,"physical, mentally or whatever."
84,00:05:12.63,00:05:12.63, We're never going to go  to Tribal Council.
85,00:05:14.97,00:05:14.97,Tribal Council? We ain't going to Tribal Council.
86,00:05:17.03,00:05:17.03,JENNA:  They're so freakin' cocky.
87,00:05:19.20,00:05:19.20,"They're, like, ""Oh, we're never"
88,00:05:20.60,00:05:20.60,"going to go to Tribal Council."""
89,00:05:22.30,00:05:22.30,"And, ugh, it's just so annoying."
90,00:05:24.67,00:05:24.67,"I just want to beat them to just kind of, like, shut them up."
91,00:05:28.07,00:05:28.07,"PROBST: All right, guys."
92,00:05:30.20,00:05:30.20,Just want to tell you guys a quick story about how the Amazon
93,00:05:33.97,00:05:33.97,got its name.
94,00:05:35.17,00:05:35.17,"This place was discovered in 1541, Spanish explorer."
95,00:05:38.60,00:05:38.60,"While he's making his way through here, he encounters"
96,00:05:41.23,00:05:41.23,"a tribe of very fierce, very courageous female warriors."
97,00:05:45.37,00:05:45.37,"-(women cheer, chuckle) -Women only."
98,00:05:47.60,00:05:47.60,This was the first notion that women could survive
99,00:05:50.07,00:05:50.07,just fine on their own.
100,00:05:51.57,00:05:51.57,So he named the Amazon after these female warriors.
101,00:05:55.83,00:05:55.83,"That is where the term ""Amazon women"" comes from."
102,00:05:58.97,00:05:58.97,"So, it is only fitting that for the first time,"
103,00:06:01.77,00:06:01.77,"while we're here in the Amazon,"
104,00:06:02.93,00:06:02.93,we have a tribe of women versus a tribe of men.
