,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.17,00:00:01.17,JEFF PROBST:  Previously on Survivor...
3,00:00:02.57,00:00:02.57," With Joanna gone, Deena  was the sole leader of Jaburu."
4,00:00:06.10,00:00:06.10,DEENA:  I am...
5,00:00:07.40,00:00:07.40,"alpha female, top dog."
6,00:00:09.87,00:00:09.87,PROBST:  While a depressed Shawna
7,00:00:11.23,00:00:11.23, still felt trapped  by her alliance.
8,00:00:13.67,00:00:13.67,"I'm just... I'm at the lowest of my low,"
9,00:00:15.70,00:00:15.70,and no one is respecting the fact that I am falling apart.
10,00:00:19.33,00:00:19.33,"We're not going to sacrifice ourselves for her sake,"
11,00:00:22.67,00:00:22.67, so she might as well buck up  and play with the rest of us.
12,00:00:25.60,00:00:25.60,PROBST:  Treemail told the tribes
13,00:00:28.03,00:00:28.03, to send their youngest member  on a journey.
14,00:00:30.07,00:00:30.07, So Dave and Jenna  spent the evening together
15,00:00:32.40,00:00:32.40, in the jungle learning  about each other's tribes.
16,00:00:36.27,00:00:36.27,Who would you have go next?
17,00:00:37.40,00:00:37.40,"Uh, probably Jeanne."
18,00:00:38.83,00:00:38.83,"DAVE:  You know, you got to think,"
19,00:00:40.13,00:00:40.13,do you want to be revealing all this?
20,00:00:41.90,00:00:41.90,"PROBST: But in the morning,  a twist in the game"
21,00:00:44.03,00:00:44.03,forced them to pick new tribes.
22,00:00:46.00,00:00:46.00,(laughing)
23,00:00:47.70,00:00:47.70," New tribes were chosen,  and Butch, Roger and Dave"
24,00:00:51.07,00:00:51.07," welcomed Christy,  Heidi and Jeanne."
25,00:00:52.57,00:00:52.57,JEANNE:  I felt awesome.
26,00:00:53.73,00:00:53.73," I mean, it was like"
27,00:00:55.07,00:00:55.07,a celebration of a new tribe.
28,00:00:56.70,00:00:56.70,"PROBST: While at Jaburu,  Shawna and Jenna were excited"
29,00:00:59.60,00:00:59.60," by the arrival of Rob,  Matthew, and Alex."
30,00:01:02.13,00:01:02.13,SHAWNA:  Alex is so fun.
31,00:01:04.40,00:01:04.40,I dig him so much.
32,00:01:06.03,00:01:06.03,PROBST: But Deena was suspicious  of Shawna's turnaround.
33,00:01:09.50,00:01:09.50,DEENA: Shawna may not be  so interested
34,00:01:11.37,00:01:11.37,in the chick thing anymore.
35,00:01:13.00,00:01:13.00,Shawna may be interested in the Alex thing.
36,00:01:15.50,00:01:15.50, I'm hurting.
37,00:01:16.80,00:01:16.80, -Deena went from top  to the bottom. -Go!
38,00:01:19.20,00:01:19.20,PROBST:  Jaburu cruised to victory
39,00:01:21.07,00:01:21.07, at the immunity challenge.
40,00:01:22.77,00:01:22.77,Jaburu wins immunity!
41,00:01:24.77,00:01:24.77," And Heidi became the  swing vote, forced to choose"
42,00:01:28.03,00:01:28.03, between new friendships  and her old tribe mates.
43,00:01:30.83,00:01:30.83,"Like, if you were in my position,"
44,00:01:31.93,00:01:31.93,what do you think you would do?
45,00:01:33.00,00:01:33.00,I'd come... I'd come with us.
46,00:01:35.03,00:01:35.03,"PROBST: At Tribal Council,  Heidi sided with the men,"
47,00:01:38.70,00:01:38.70, and Jeanne was voted  out of the Amazon.
48,00:01:41.03,00:01:41.03,"Jeanne, the tribe has spoken."
49,00:01:44.63,00:01:44.63, 11 are left.
50,00:01:46.53,00:01:46.53, Who will be voted out tonight?
51,00:03:05.53,00:03:05.53,CHRISTY: I was shocked  that Jeannie got voted off.
52,00:03:08.27,00:03:08.27,'Cause I personally think she
53,00:03:09.83,00:03:09.83,was one of the strongest members of the tribe.
54,00:03:12.13,00:03:12.13,"And I was not upset with Heidi,"
55,00:03:15.90,00:03:15.90,but I needed an answer.
56,00:03:17.53,00:03:17.53,"It's very clear, uh, Jeanne brought to this tribe"
57,00:03:22.50,00:03:22.50,"assets that we already have, most of them embodied in Butch."
58,00:03:27.17,00:03:27.17,And you two bring different assets to it:
59,00:03:32.07,00:03:32.07,"your strength, your enthusiasm, your determination."
60,00:03:36.57,00:03:36.57,"DAVE: Christy asked, ""Why  was Jeanne picked over me?"""
61,00:03:41.83,00:03:41.83, And Roger responded  that she had
62,00:03:43.60,00:03:43.60, better qualities  for the team itself.
63,00:03:47.13,00:03:47.13,Which seemed very different
64,00:03:50.00,00:03:50.00, than the reasons that we  had initially talked about.
65,00:03:52.60,00:03:52.60,ROGER: We have to go forward as a new team.
66,00:03:54.93,00:03:54.93,There's no guarantee that there
67,00:03:57.30,00:03:57.30,-is going to be a merger. -HEIDI: Right.
68,00:03:59.50,00:03:59.50,And so we better work our asses off.
69,00:04:01.20,00:04:01.20,We... that's exactly it.
70,00:04:03.43,00:04:03.43,DAVE: And the reasons  why... why I thought
71,00:04:05.37,00:04:05.37, we voted for Jeanne  was because Jeanne
72,00:04:08.00,00:04:08.00,was the next to go from Jaburu.
73,00:04:10.37,00:04:10.37,HEIDI: I just want everybody to know that...
74,00:04:13.03,00:04:13.03,"the reason I did what I did is,"
75,00:04:15.37,00:04:15.37,you don't come into this as three on three.
76,00:04:18.97,00:04:18.97,"And I think that if I would have said,"
77,00:04:22.20,00:04:22.20,"""Let me just go with the girls and pick Butch,"""
78,00:04:24.60,00:04:24.60,we would not be able to sit here
79,00:04:26.43,00:04:26.43,and look at each other still as a team.
80,00:04:28.43,00:04:28.43,"CHRISTY: Sitting there in the Tribal Council,"
81,00:04:29.60,00:04:29.60,"I thought I was the weakest one,"
82,00:04:31.50,00:04:31.50,so I'm... I'm really glad you see something in me.
83,00:04:34.33,00:04:34.33,BUTCH: We're glad to have you. We're...
84,00:04:36.13,00:04:36.13,-we are a team. -Yeah.
85,00:04:37.83,00:04:37.83,It is a new day tomorrow.
86,00:04:39.50,00:04:39.50,-BUTCH: That's it. -DAVE: All right.
87,00:04:41.33,00:04:41.33,-Go to bed. -Okay.
88,00:04:57.17,00:04:57.17,"HEIDI:  This is a start of a new team,"
89,00:04:59.60,00:04:59.60," and I was just, like,  full of anticipation,"
90,00:05:02.37,00:05:02.37, expecting to wake up  the next morning
91,00:05:04.37,00:05:04.37,"and be, like, this team working together as a team."
