,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.07,00:00:01.07,JEFF PROBST:  Previously on Survivor:
3,00:00:02.60,00:00:02.60, Ambassadors from  both tribes were sent
4,00:00:04.37,00:00:04.37, to assess the two camps.
5,00:00:05.73,00:00:05.73,SHII ANN: This is great.
6,00:00:06.87,00:00:06.87,This is much better than our shelter.
7,00:00:08.37,00:00:08.37,"PROBST: Shii Ann and Clay  visited Chuay Gahn,"
8,00:00:11.13,00:00:11.13, while Helen and Ken  visited Sook Jai.
9,00:00:12.53,00:00:12.53,HELEN: Did you guys build this?
10,00:00:14.40,00:00:14.40,"-KEN: Yes, we did. -Wa-ho!"
11,00:00:16.73,00:00:16.73,PROBST: The two tribes will now live together on one beach.
12,00:00:19.60,00:00:19.60,The question is: which beach are you going to live on?
13,00:00:22.13,00:00:22.13,-Looks like we're going to Chuay Gahn. -Chuay Gahn.
14,00:00:23.60,00:00:23.60,"PROBST: Believing  they had merged, Shii Ann made"
15,00:00:25.50,00:00:25.50, a plan with Chuay Gahn.
16,00:00:27.53,00:00:27.53,I'm working a deal.
17,00:00:28.53,00:00:28.53,I'm voting Penny out.
18,00:00:30.07,00:00:30.07,Don't sink everybody else and yourself
19,00:00:32.33,00:00:32.33,because you're pissed off at one person.
20,00:00:33.97,00:00:33.97," If she does turn,"
21,00:00:35.47,00:00:35.47,"the rest of her life, she'll be considered a rat."
22,00:00:37.23,00:00:37.23,"PROBST:  But at the immunity challenge,"
23,00:00:38.30,00:00:38.30, the survivors got  a big surprise
24,00:00:39.63,00:00:39.63, when they learned  the two tribes had not merged.
25,00:00:42.37,00:00:42.37,"What I said to you guys when you left is,"
26,00:00:45.37,00:00:45.37,two tribes will live together on the same beach.
27,00:00:48.77,00:00:48.77,Sook Jai and Chuay Gahn battled  again for tribal immunity.
28,00:00:52.60,00:00:52.60,-(cheering) -Chuay Gahn wins immunity!
29,00:00:54.90,00:00:54.90," Chuay Gahn won, sending  Sook Jai to Tribal Council,"
30,00:00:57.60,00:00:57.60, where Shii Ann found herself  in the hot seat.
31,00:01:00.33,00:01:00.33,I have already found out that some people
32,00:01:02.37,00:01:02.37,weren't being true to our tribe.
33,00:01:03.57,00:01:03.57,PROBST: Shii Ann tried to target Penny.
34,00:01:06.17,00:01:06.17,"SHII ANN: Penny, you're manipulative."
35,00:01:08.47,00:01:08.47,"I know that that's not a pleasant word,"
36,00:01:10.53,00:01:10.53,but it's the way that you've played the game.
37,00:01:12.77,00:01:12.77,"PROBST:  But when the votes came in,"
38,00:01:13.90,00:01:13.90, it was Shii Ann  who was voted out.
39,00:01:16.10,00:01:16.10," With both tribes living  on the same beach,"
40,00:01:19.70,00:01:19.70, what strategies  will come into play
41,00:01:21.80,00:01:21.80,and who will be voted out next?
42,00:02:34.57,00:02:34.57,TED: I'm not going to bed  until I see
43,00:02:36.10,00:02:36.10,who is here.
44,00:02:37.23,00:02:37.23,"BRIAN: No, I got to see what's up."
45,00:02:39.00,00:02:39.00,Because if Shii Ann is gone...
46,00:02:40.27,00:02:40.27,I got to see who's coming back to our house.
47,00:02:43.33,00:02:43.33,-TED: After we spanked them. -BRIAN: Uh-huh.
48,00:02:44.93,00:02:44.93,TED: You know what I'm saying?
49,00:02:46.17,00:02:46.17,-Yep. -And I can't wait for them to answer
50,00:02:48.10,00:02:48.10,the question when I say... I'm gonna ask them; I'm gonna say:
51,00:02:50.83,00:02:50.83,what made you vote off Erin
52,00:02:53.97,00:02:53.97,or what made you vote off Shii Ann or whatever?
53,00:02:56.27,00:02:56.27,Just to see what their reaction will be.
54,00:02:58.97,00:02:58.97,"There is a lot of tension in their camp, though, isn't there?"
55,00:03:00.83,00:03:00.83,"-There is a lot of tension. -Oh, there is, man."
56,00:03:02.63,00:03:02.63,"Like I said, if they vote off"
57,00:03:04.40,00:03:04.40,Su Yi... Sin Jun... they're not thinking.
58,00:03:08.43,00:03:08.43,-Nope. -Because she-she's a lot more damage than Erin would be.
59,00:03:11.53,00:03:11.53,-So I'll be curious... -They're making an emotional decision.
60,00:03:13.27,00:03:13.27,Correct.
61,00:03:14.27,00:03:14.27,Which will be a mistake.
62,00:03:22.43,00:03:22.43,PENNY: Shii Ann  was plotting against me
63,00:03:24.47,00:03:24.47," to the other tribe, and..."
64,00:03:26.80,00:03:26.80,"I thought she had succeeded and I pretty much, you know,"
65,00:03:29.83,00:03:29.83,had already said my good-byes.
66,00:03:31.77,00:03:31.77,The joke is on her as far as I'm concerned.
67,00:03:34.13,00:03:34.13,I'm still here and she's not.
68,00:03:36.13,00:03:36.13, I couldn't have been happier
69,00:03:37.60,00:03:37.60, to hear that it was tribe  against tribe
70,00:03:40.23,00:03:40.23,"because I knew, with Sook Jai, I was still safe."
71,00:03:43.33,00:03:43.33,We're all four and we're all strong and true.
72,00:03:46.23,00:03:46.23,Let's stay together.
73,00:03:47.33,00:03:47.33,Let stay true to one another.
74,00:03:48.83,00:03:48.83,"Remember,"
75,00:03:50.07,00:03:50.07,we'll still be competing against this other team
76,00:03:52.67,00:03:52.67,"in future challenges,"
77,00:03:54.50,00:03:54.50,and just know that I love you all...
78,00:03:55.90,00:03:55.90,(overlapping chatter)
79,00:03:57.13,00:03:57.13,"...and I, and I... and thank you all very much"
80,00:03:59.27,00:03:59.27,for keeping me around.
81,00:04:00.80,00:04:00.80,"KEN:  Well, Penny absolutely feels"
82,00:04:01.97,00:04:01.97,"she needs to do damage control,"
83,00:04:03.17,00:04:03.17," and I would, too,  if I were her."
84,00:04:04.73,00:04:04.73,"She is definitely walking on eggshells,"
85,00:04:06.33,00:04:06.33,"but she has been since the second we got here,"
86,00:04:08.93,00:04:08.93," so she has to, she has  to undo the damage"
87,00:04:11.30,00:04:11.30, that's already been done
88,00:04:12.87,00:04:12.87,and then try to go on from there.
89,00:04:15.50,00:04:15.50,Hey.
90,00:04:16.67,00:04:16.67,"-Oh, hey, guys. -Hey."
91,00:04:18.10,00:04:18.10,"-Honey, we're home. -Hey, y'all, about damn time."
92,00:04:19.33,00:04:19.33,-We're finally back. -My God.
93,00:04:21.63,00:04:21.63,-Is soup on? -Is soup on?
94,00:04:23.73,00:04:23.73,-(overlapping chatter) -I'm so cold.
95,00:04:26.43,00:04:26.43,TED: Got noodles over there.
96,00:04:27.77,00:04:27.77,"Oh, there's noodles?"
97,00:04:30.13,00:04:30.13,"Oh, my God."
98,00:04:31.50,00:04:31.50,"Hey, congratulations, y'all."
99,00:04:33.03,00:04:33.03,Thank you.
100,00:04:34.03,00:04:34.03,"Yeah, you did a good job."
101,00:04:35.73,00:04:35.73,-Who'd we lose? -Shii Ann.
102,00:04:37.60,00:04:37.60,"Shii Ann? Dad gum, like I figured."
103,00:04:40.07,00:04:40.07,(laughter)
104,00:04:41.23,00:04:41.23,TED: What made you guys vote off Shii Ann?
105,00:04:43.20,00:04:43.20,KEN: She kind of threatened us.
106,00:04:44.37,00:04:44.37,Threatened you?
107,00:04:46.60,00:04:46.60,"Well, she, she seems to claim"
108,00:04:48.43,00:04:48.43,that you guys have a deal with her that
109,00:04:50.83,00:04:50.83,"if we got rid of her, you guys were going"
110,00:04:52.40,00:04:52.40,"to pick us off one by one, so..."
111,00:04:55.37,00:04:55.37,"we didn't like to have a threat like that,"
112,00:04:57.13,00:04:57.13,so we voted her the hell out.
113,00:04:58.57,00:04:58.57,She what?!
114,00:04:59.73,00:04:59.73,She said that you guys and her had a deal.
115,00:05:01.23,00:05:01.23,TED:  They were dead-on
116,00:05:02.60,00:05:02.60," with their accusation,  and I knew that they knew."
117,00:05:05.20,00:05:05.20,"I mean, it's, it's true."
118,00:05:07.40,00:05:07.40,"If Shii Ann would've came over,"
119,00:05:09.50,00:05:09.50,we would've voted Penny off.
120,00:05:11.27,00:05:11.27,That's a hell of a strategy.
121,00:05:12.80,00:05:12.80,-It kind of backfired on her. -Yeah.
122,00:05:14.80,00:05:14.80,That was kind of stupid to say.
