,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.67,00:00:01.67,Jeff: PREVIOUSLY ON
3,00:00:01.87,00:00:01.87,"""SURVIVOR"": 16 AMERICANS WERE"
4,00:00:05.83,00:00:05.83,MAROONED ON A REMOTE SOUTH
5,00:00:07.70,00:00:07.70,"PACIFIC ISLAND, EACH WITH A"
6,00:00:08.97,00:00:08.97,STORY TO TELL.
7,00:00:09.57,00:00:09.57,"I AM, BY FAR, THE MOST"
8,00:00:13.23,00:00:13.23,"""SURVIVOR"" SAVVY PLAYER EVER TO"
9,00:00:14.23,00:00:14.23,PLAY THE GAME.
10,00:00:15.00,00:00:15.00,I'VE WON OVER 20 POKER
11,00:00:16.93,00:00:16.93,TOURNAMENTS AND OWN TWO MEDICAL
12,00:00:20.00,00:00:20.00,MARIJUANA DISPENSARIES.
13,00:00:20.67,00:00:20.67,I'M A RETIRED NEW YORK CITY
14,00:00:22.70,00:00:22.70,POLICE DETECTIVE AND I'M OPENLY
15,00:00:24.07,00:00:24.07,GAY.
16,00:00:24.50,00:00:24.50,I'M A LITTLE BIT NERVOUS TO
17,00:00:26.17,00:00:26.17,SEE WHO IT IS.
18,00:00:26.53,00:00:26.53,Jeff: THEY WERE JOINED BY
19,00:00:28.50,00:00:28.50,"TWO FORMER SURVIVORS, COACH,"
20,00:00:33.00,00:00:33.00,"HOWENT TO UPOLO, AND OZZY WHO"
21,00:00:36.00,00:00:36.00,BEHIND TO SAVAII.
22,00:00:38.73,00:00:38.73,NOT EVERYONE WAS THRILLED WITH
23,00:00:40.87,00:00:40.87,THE NEW ARRIVALS.
24,00:00:42.10,00:00:42.10,CHRISTINE EVEN CHALLENGED THEM.
25,00:00:43.33,00:00:43.33,THEY'RE TEMPORARY PLAYERS.
26,00:00:45.20,00:00:45.20,Jeff: OZZY WINS FOR SAVAII!
27,00:00:47.90,00:00:47.90,AFTER OZZY DEFEATED COACH IN A
28,00:00:51.23,00:00:51.23,"HEAD TO HEAD BATTLE, EDNA BECAME"
29,00:00:53.93,00:00:53.93,COACH'S ONLY FRIEND.
30,00:00:55.03,00:00:55.03,"BACK AT CAMP, COACH WENT TO"
31,00:00:56.67,00:00:56.67,WORK.
32,00:00:59.80,00:00:59.80,"HE FORGED A BOND WITH BRANDON,"
33,00:01:01.13,00:01:01.13,"AND SUDDENLY, HE HAD TWO"
34,00:01:03.43,00:01:03.43,FRIENDS.
35,00:01:03.93,00:01:03.93,"STILL IN TROUBLE, HE WORKED HIS"
36,00:01:06.03,00:01:06.03,WAY INTO A CONVERSATION--
37,00:01:08.17,00:01:08.17,I MET A DRAGON SLAYER!
38,00:01:09.00,00:01:09.00,Jeff: ...AND WALK AWAY WITH
39,00:01:10.97,00:01:10.97,"AN ALLIANCE OF FIVE, CONSISTING"
40,00:01:12.27,00:01:12.27,OF ALL FOUR MEN ON HIS TRIBE AND
41,00:01:14.13,00:01:14.13,"ONE WOMAN, SOPHIE."
42,00:01:15.27,00:01:15.27,I THINK I'M CITY PRETTY RIGHT
43,00:01:16.80,00:01:16.80,NOW.
44,00:01:17.17,00:01:17.17,Jeff: HIS WILD CARD WAS
45,00:01:18.83,00:01:18.83,"BRANDON, WHO WAS STRUGGLING WITH"
46,00:01:20.60,00:01:20.60,A DANGEROUS SECRET.
47,00:01:21.70,00:01:21.70,I AM RUSSELL HANTZ'S NEPHEW.
48,00:01:24.73,00:01:24.73,I WILL NEVER TELL THEM MY LAST
49,00:01:27.27,00:01:27.27,NAME.
50,00:01:27.67,00:01:27.67,Jeff: AT OZZY'S TRIBE THERE
51,00:01:31.63,00:01:31.63,WAS NO SECRETS.
52,00:01:32.63,00:01:32.63,I TRY TO BE A PROVIDER.
53,00:01:33.90,00:01:33.90,THAT'S MY REAL PURPOSE IN LIFE.
54,00:01:35.50,00:01:35.50,Jeff: MIKAYLA IS A SCORING
55,00:01:38.80,00:01:38.80,MACHINE!
56,00:01:39.27,00:01:39.27,SEMHAR WAY SHORT.
57,00:01:40.43,00:01:40.43,IN ONE OF THE CLOSEST IMMUNITY
58,00:01:42.50,00:01:42.50,"CHALLENGES ON RECORD-- MIKAYLA,"
59,00:01:44.53,00:01:44.53,THAT MIGHT DO IT!
60,00:01:47.80,00:01:47.80,COACH'S TRIBE SQUEAKED OUT A
61,00:01:50.60,00:01:50.60,WIN?
62,00:01:50.90,00:01:50.90,UPOLO WINS IMMUNITY!
63,00:01:52.00,00:01:52.00,"SORRY, GUYS."
64,00:01:53.17,00:01:53.17,"Jeff: AT TRIBAL COUNCIL,"
65,00:01:54.27,00:01:54.27,"IT CAME DOWN TO THE TWO WEAKEST,"
66,00:01:58.00,00:01:58.00,"SEMHAR AND COCHRAN, BUT COCHRAN"
