,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously ON
2,00:00:02.93,00:00:02.93,on Survivor: >> What the hell was that?
3,00:00:06.23,00:00:06.23,">> PROBST: After Janu shocked her tribe by quitting the game,"
4,00:00:09.20,00:00:09.20,Koror's plan to oust Stephenie was out in the open.
5,00:00:12.10,00:00:12.10,>> STEPHENIE: I don't know who to trust.
6,00:00:14.10,00:00:14.10,I don't know who to talk to. I almost don't want to talk
7,00:00:16.07,00:00:16.07,to anybody. >> PROBST: But Stephenie's
8,00:00:17.33,00:00:17.33,presence in the game put the men on edge.
9,00:00:18.90,00:00:18.90,>> Stephenie progressing in this game means that Koror
10,00:00:21.33,00:00:21.33,falls apart. >> PROBST: Tom was also feeling
11,00:00:23.37,00:00:23.37,vulnerable. >> I'm pleading for my life.
12,00:00:25.87,00:00:25.87,"My strength in the challenges, it's part of what got us to"
13,00:00:29.23,00:00:29.23,this point. >> PROBST: But the women saw
14,00:00:31.60,00:00:31.60,an opportunity and a plan was hatched.
15,00:00:35.53,00:00:35.53,>> I think it's an awesome idea. >> Who would be the first one
16,00:00:37.53,00:00:37.53,you'd want off? >> You want to think I'm
17,00:00:40.53,00:00:40.53,a threat? I'll show you how threatening
18,00:00:42.53,00:00:42.53,I am. >> PROBST: Before the immunity
19,00:00:44.77,00:00:44.77,"challenge, Tom turned to Caryn. >> I think that we do have some"
20,00:00:48.20,00:00:48.20,kind of a sympathetic thing going where we're going to
21,00:00:51.00,00:00:51.00,look out for each other. It was a good move on my part
22,00:00:53.60,00:00:53.60,to be friends with Caryn. >> PROBST: At the immunity
23,00:00:57.07,00:00:57.07,"challenge, the pressure was on. There are five tiles for"
24,00:01:00.57,00:01:00.57,each of you. First person to break all five
25,00:01:03.37,00:01:03.37,of their tiles wins immunity. But Ian was handed victory
26,00:01:06.33,00:01:06.33,when Tom took out his last tile. Ian wins immunity.
27,00:01:11.90,00:01:11.90,">> Thank you, guys. >> PROBST: Back at camp,"
28,00:01:14.90,00:01:14.90,Katie approached Caryn about the women's alliance.
29,00:01:19.20,00:01:19.20,Stick with the women and take out the men?
