,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.12,00:00:02.12,Survivor: 16 Americans began the
3,00:00:03.88,00:00:03.88,adventure of a lifetime in modern Shanghai.
4,00:00:08.42,00:00:08.42,They traveled back in time to a remote section of rural China.
5,00:00:13.25,00:00:13.25,"At a Buddhist welcoming ceremony, Leslie was faced with"
6,00:00:16.21,00:00:16.21,a moral dilemma. >> I'm a believer in Jesus
7,00:00:19.08,00:00:19.08,"Christ, and in the Bible it says ""Thou shall not bow down"
8,00:00:22.17,00:00:22.17,"to any other god."" I just couldn't do it."
9,00:00:27.58,00:00:27.58,">> PROBST: The survivors were split into two tribes, Zhan Hu"
10,00:00:31.12,00:00:31.12,and Fei Long. After a heavy storm pounded the
11,00:00:37.08,00:00:37.08,"Zhan Hu tribe, Ashley, the professional wrestler, was down"
12,00:00:43.71,00:00:43.71,"for the count. >> I want to throw up, but"
13,00:00:46.17,00:00:46.17,there's just nothing in there. >> PROBST: Chicken was
14,00:00:49.17,00:00:49.17,unimpressed with his tribe. >> You think this here's going
15,00:00:51.79,00:00:51.79,"to hold up? >> We have to build something,"
16,00:00:53.54,00:00:53.54,"though, so let's stop being negative."
17,00:00:55.46,00:00:55.46,">> I'm giving my opinion and nobody wants it, so I'm done"
18,00:00:58.50,00:00:58.50,"suggesting. >> PROBST: Meanwhile, back at"
19,00:01:01.25,00:01:01.25,"Fei Long, Todd nominated Aaron as tribe leader."
20,00:01:04.08,00:01:04.08,>> We do need someone who is strong and smart.
21,00:01:06.08,00:01:06.08,">> It feels weird, but I think I can do it."
22,00:01:08.88,00:01:08.88,">> I am very, very smart in trying push the leader role"
23,00:01:12.79,00:01:12.79,more so on to Aaron. >> PROBST: At the first immunity
24,00:01:16.33,00:01:16.33,challenge... Neck and neck going into the
25,00:01:18.42,00:01:18.42,swamp. ...Fei Long came out on top...
26,00:01:21.33,00:01:21.33,Fei Long wins immunity! ...sending Zhan Hu to tribal
27,00:01:26.33,00:01:26.33,"council. Anybody here willing to say, ""I"
28,00:01:31.42,00:01:31.42,"will be the leader of this tribe?"""
29,00:01:33.58,00:01:33.58,"There's your leader. Well, now you got two."
30,00:01:36.12,00:01:36.12,Dave and Peih-gee volunteered to lead their tribe.
31,00:01:38.50,00:01:38.50,">> Yes! >> PROBST: And in the end,"
32,00:01:40.67,00:01:40.67,Ashley was spared. First person voted out of 
33,00:01:43.00,00:01:43.00,Survivor: China-- Chicken. >> Damn!
34,00:01:46.17,00:01:46.17,>> PROBST: 15 are left. Who will be voted out tonight?
35,00:02:04.04,00:02:04.04,>> The fire pit has to be done properly the first time.
36,00:02:07.96,00:02:07.96,We can't have any more oopsies like we did with the shelter.
37,00:02:12.25,00:02:12.25,"The shelter is one thing. Man, once you do a fire pit,"
38,00:02:15.08,00:02:15.08,we just got to do it once and  do it right.
39,00:02:17.58,00:02:17.58,"Last night at tribal council, questions came up about"
40,00:02:19.96,00:02:19.96,"leadership. I raised my hand to say, ""Heck, "
41,00:02:22.21,00:02:22.21,"I'll do it."" I didn't want to be in a"
42,00:02:24.67,00:02:24.67,"leadership role, but instead of resisting things like that,"
43,00:02:27.58,00:02:27.58,"especially with the people in my tribe, I think it's"
44,00:02:30.46,00:02:30.46,actually better to embrace it. I think pull this dead pine tree
45,00:02:33.62,00:02:33.62,"out of the way, plopping the bricks down right here."
46,00:02:37.75,00:02:37.75,>> I just kind of don't want to sit next to the woods.
47,00:02:40.33,00:02:40.33,"We could put where our water collection is, and we'll just"
48,00:02:43.29,00:02:43.29,move. >> Yeah.
49,00:02:45.12,00:02:45.12,I think that will be good. >> Uh-uh.
50,00:02:46.58,00:02:46.58,">> I mean, it will really help with the insects."
51,00:02:48.42,00:02:48.42,>> I want more shelter for the fire.
52,00:02:50.08,00:02:50.08,Putting it right there on the edge?
53,00:02:51.58,00:02:51.58,"No, I don't think that's a great idea at all."
54,00:02:53.71,00:02:53.71,Okay. We're moving forward.
55,00:02:56.12,00:02:56.12,I don't want to start belaboring this kind of stuff
56,00:02:59.88,00:02:59.88,because it sucks a lot of time and energy away from getting
57,00:03:02.88,00:03:02.88,stuff done. >> Dave and I work pretty well
58,00:03:06.88,00:03:06.88,together. We both kind of do it in
59,00:03:09.04,00:03:09.04,"different ways, but if anything, we're not being"
60,00:03:13.75,00:03:13.75,"competitive about, like, who can be, like, leader."
61,00:03:16.96,00:03:16.96,>> I'm just trying to explain the sensibility of why I think
62,00:03:19.04,00:03:19.04,it. If someone can think of
63,00:03:21.17,00:03:21.17,"something different... >> No, no, you had valid"
64,00:03:22.83,00:03:22.83,reasons for putting it over there.
65,00:03:24.33,00:03:24.33,"And you know what? For me, like, if you have"
66,00:03:26.17,00:03:26.17,"definite experience that it will work better over there, I'll"
67,00:03:28.17,00:03:28.17,totally go with it. >> It seems that Dave is kind
68,00:03:30.50,00:03:30.50,"of the leader, the top guy, and Peih-gee is just below him."
69,00:03:35.21,00:03:35.21,She's kind of like the balance of power.
70,00:03:37.79,00:03:37.79,>> I think we've got like a game plan...
71,00:03:39.58,00:03:39.58,>> We do. >> ...set in place.
72,00:03:41.83,00:03:41.83,We can figure out who's going to do what.
73,00:03:45.46,00:03:45.46,"But most important is knowing what the what is, you know."
74,00:03:49.00,00:03:49.00,">> Dave has a lot of good ideas, but if someone questions"
75,00:03:51.71,00:03:51.71,"it or if somebody comes up with their own idea, there is this"
76,00:03:55.17,00:03:55.17,sense that he's probably still going to go with his idea.
77,00:03:59.21,00:03:59.21,>> If we could get our act together and do this fast this
78,00:04:01.58,00:04:01.58,morning and eat before our possible challenge this
79,00:04:04.83,00:04:04.83,"afternoon, we'd be rocking. >> You're wishing really hard,"
80,00:04:08.29,00:04:08.29,"Jaime, I'll tell you that right now."
81,00:04:10.29,00:04:10.29,You're wishing really hard. >> You should wish hard.
82,00:04:14.12,00:04:14.12,">> Okay, fine. >> It could get to the point"
83,00:04:17.50,00:04:17.50,where people start getting fed up and start talking about Dave
84,00:04:20.12,00:04:20.12,and how they don't necessarily think he's a good leader
85,00:04:22.96,00:04:22.96,anymore. >> This is where it begins right
86,00:04:25.12,00:04:25.12,here. (theme song playing)
87,00:04:31.21,00:04:31.21, Captioning sponsored by  CBS PARAMOUNT NETWORK
88,00:04:33.21,00:04:33.21, TELEVISION (snoring)
89,00:06:10.08,00:06:10.08,">> All right, Jean-Robert's snoring goes something like"
90,00:06:12.17,00:06:12.17,this... (imitates Jean-Robert snoring)
91,00:06:17.33,00:06:17.33,"Jean-Robert, we all know he's like the ""D"" student of our"
92,00:06:19.83,00:06:19.83,tribe. He won't do anything.
93,00:06:22.12,00:06:22.12,He gets up and instantly has to lay down because he's so tired.
94,00:06:28.21,00:06:28.21,">> Oh, man, I'm about to pass out."
95,00:06:37.04,00:06:37.04,>> I will stick with you because you know this game.
96,00:06:40.17,00:06:40.17,">> You're my one alliance, too. You have to have one in this"
97,00:06:42.71,00:06:42.71,game. You have to.
98,00:06:44.58,00:06:44.58,Me and Todd made an alliance that we're going to stick it out
99,00:06:47.00,00:06:47.00,"with each other until the end of this because even though Todd, I"
100,00:06:49.21,00:06:49.21,"think, is very devious, I've been watching him really"
101,00:06:52.25,00:06:52.25,"closely and I think we have a good alliance so far, at"
102,00:06:54.92,00:06:54.92,"least until the merge. >> At some point, should we"
103,00:07:05.62,00:07:05.62,"pull him in as number three? >> Oh, yeah."
104,00:07:08.17,00:07:08.17,>> Because we need someone strong to call our shots.
105,00:07:10.88,00:07:10.88,"We make the plans and he speaks them out, which puts the target"
106,00:07:13.88,00:07:13.88,on him instead of us. >> We decided to pull Aaron
107,00:07:17.33,00:07:17.33,"into our group, so if anyone has to take a rap for anything,"
108,00:07:20.46,00:07:20.46,"then it's going to be on Aaron. >> Obviously, this is about"
109,00:07:24.04,00:07:24.04,"power players, right, and who wants to go the furthest."
110,00:07:27.42,00:07:27.42,We need a three. >> Which is us.
111,00:07:29.96,00:07:29.96,>> Which is us. >> I think that would be smart.
112,00:07:32.25,00:07:32.25,">> Like, I will swear to you guys with my whole life."
113,00:07:38.42,00:07:38.42,">> Three? >> I will, too."
114,00:07:40.79,00:07:40.79,>> Okay. >> Because that's how the game
115,00:07:42.54,00:07:42.54,"is played. You know, you have to."
116,00:07:44.50,00:07:44.50,">> The final three. >> At that point, I mean, it's"
117,00:07:47.46,00:07:47.46,"sad to say, it's game on. >> I trust."
118,00:07:49.46,00:07:49.46,">> I trust, too. >> Amanda and I have this game"
119,00:07:52.21,00:07:52.21,in our hands. So we have our alliance.
120,00:07:54.67,00:07:54.67,We have exactly what I wanted to come here to do.
121,00:07:57.83,00:07:57.83,">> You guys want to powwow? So, a lot harder than what we"
122,00:08:02.08,00:08:02.08,"thought, huh? Three sleepless nights, "
123,00:08:04.17,00:08:04.17,everyone's on edge. Everyone's angry.
124,00:08:06.29,00:08:06.29,We have to get into some sort of routine.
125,00:08:08.54,00:08:08.54,>> Why don't we just all rest? Now's a good time to get
126,00:08:12.71,00:08:12.71,"refreshed. >> Jean-Robert, you need to"
127,00:08:15.29,00:08:15.29,"start pulling your weight. This is what I feel, not"
128,00:08:18.62,00:08:18.62,whether I'm right or wrong. You might want to talk about it.
129,00:08:22.67,00:08:22.67,>> I know that I'm not working as much as I'd like to be able
130,00:08:24.92,00:08:24.92,"to work, just because I've slept a little bit less than"
131,00:08:27.42,00:08:27.42,"everybody, I think. >> Jean-Robert needs to step it"
132,00:08:30.29,00:08:30.29,up. What is up with this guy?
133,00:08:32.08,00:08:32.08,"He knows he's on the chopping block, and it's pretty obvious"
134,00:08:34.58,00:08:34.58,"around camp. He's trying to divert it, but"
135,00:08:37.21,00:08:37.21,we're not buying it. >> The wheels are turning here.
136,00:08:40.17,00:08:40.17,"Believe me, I can contribute probably as valuable of stuff"
137,00:08:44.00,00:08:44.00,"with my mind. But, I mean, as soon as we"
138,00:08:46.71,00:08:46.71,"start getting food and water and everything, I think you're"
139,00:08:48.83,00:08:48.83,going to find I'm able to contribute a lot more.
140,00:08:51.29,00:08:51.29,I'm considered one of the bad boys of poker.
141,00:08:53.33,00:08:53.33,And I absolutely am using a similar strategy in this
142,00:08:56.33,00:08:56.33,Survivor game. I wanted to give the perception
143,00:08:59.04,00:08:59.04,"I was a little bit lazy, so later when I am contributing"
144,00:09:02.17,00:09:02.17,"and putting in the work effort, people are noticing, ""Hey, this"
145,00:09:06.12,00:09:06.12,"guy is doing beyond his normal capabilities."""
146,00:09:10.00,00:09:10.00,"I know that I'd like to be able to do a lot more than I am,"
147,00:09:12.04,00:09:12.04,"but, I mean, we've got a great squad."
148,00:09:19.96,00:09:19.96,"Even though it looks like I'm in big trouble right now, it's"
149,00:09:22.33,00:09:22.33,kind of part of the plan. I can only go up from here.
150,00:09:41.96,00:09:41.96,>> Our biggest priority right now are mud bricks.
151,00:09:47.33,00:09:47.33,I have specific goals. We still have some shelter
152,00:09:50.50,00:09:50.50,"stuff to fix, but we have enough shelter."
153,00:09:52.92,00:09:52.92,I think that's all right. The priority now we have flint
154,00:09:56.08,00:09:56.08,is to get a fireplace going. It's a very realistic and
155,00:10:01.96,00:10:01.96,achievable goal today. I want to keep goals achievable.
156,00:10:05.88,00:10:05.88,>> We need seven more. Do you think there's any
157,00:10:17.17,00:10:17.17,possible way to at least start a baby fire?
158,00:10:21.42,00:10:21.42,"If we could get a spark started up, we could put it under"
159,00:10:25.21,00:10:25.21,"something, just keep it alive. >> You know what?"
160,00:10:27.58,00:10:27.58,I would rather get some of it up and then get a fire started.
161,00:10:34.21,00:10:34.21,>> All I asked was to make a little baby fire to make a
162,00:10:37.21,00:10:37.21,"handful of rice for everybody. Instead, we try to build an"
163,00:10:40.25,00:10:40.25,elaborate barbecue pit. I'm not too thrilled about it.
164,00:10:46.12,00:10:46.12,">> Oh, wow, I'm so sorry. I just totally hosed both of"
165,00:10:52.29,00:10:52.29,you. >> That's fine.
166,00:11:14.88,00:11:14.88,">> Ashley. >> Oh, my gosh, what happened?"
167,00:11:18.04,00:11:18.04,>> Dave drops the brick down and splashes her.
168,00:11:21.75,00:11:21.75,>> Obviously he did it on purpose.
169,00:11:24.96,00:11:24.96,"I'd like to go steal the flint, go out there and make me a"
170,00:11:28.12,00:11:28.12,little fire and cook some rice. >> We got the flint last night
171,00:11:34.58,00:11:34.58,"at tribal council, and we haven't even attempted to make a"
172,00:11:37.58,00:11:37.58,fire. And we're starving.
173,00:11:42.04,00:11:42.04,It just seems like we take the longest route possible to make
174,00:11:45.50,00:11:45.50,something happen. I'm losing faith rapidly.
175,00:11:57.21,00:11:57.21,>> Nothing here has wasted energy.
176,00:11:59.88,00:11:59.88,I moved half those stones myself just now.
177,00:12:04.00,00:12:04.00,>> Okay. >> So if you can imagine...
178,00:12:06.12,00:12:06.12,>> So why don't we start the fire...
179,00:12:07.83,00:12:07.83,>> Let me finish. >> ...in the fireplace.
180,00:12:09.83,00:12:09.83,>> Let me finish. Mud bricks yea high.
181,00:12:12.21,00:12:12.21,I'm not stacking mud bricks around a burning fire.
182,00:12:14.29,00:12:14.29,">> Mud bricks or not, you can still try and get the fire"
183,00:12:16.46,00:12:16.46,going before the rain starts falling.
184,00:12:17.54,00:12:17.54,"The rain's going to fall. But you're the leader, and I'm"
185,00:12:19.67,00:12:19.67,going to let you do what you want.
