,begin,end,subtitles_text
1,00:00:00.12,00:00:00.12,
2,00:00:01.38,00:00:01.38,">> Jeff: PREVIOUSLY ON ""SURVIVOR."""
3,00:00:02.62,00:00:02.62,YOUNGER TRIBE WINS IMMUNITY!
4,00:00:05.12,00:00:05.12,YOUNGER TRIBE WINS IMMUNITY AND REWARD!
5,00:00:08.54,00:00:08.54,THE OLDER TRIBE HAD LOST TWO OF THREE CHALLENGES
6,00:00:11.21,00:00:11.21,AND STRUGGLED AT CAMP.
7,00:00:13.17,00:00:13.17,>> THAT WAS GOING TO WORK IF IT DIDN'T HIT MY FOOT.
8,00:00:14.62,00:00:14.62,>> WE HAVE NO FOOD AND NO MEANS OF GETTING IT.
9,00:00:17.75,00:00:17.75,>> Jeff: BUT NONE OF THIS PHASED MARTY
10,00:00:19.33,00:00:19.33,WHO WAS PRACTICALLY GIDDY
11,00:00:20.96,00:00:20.96,ABOUT BEING THE UNDISPUTED TRIBE ZVENGALI.
12,00:00:23.17,00:00:23.17,">> THOSE THAT WANT TO PLAY WITH ME, JUMP ON BOARD."
13,00:00:25.29,00:00:25.29,DO NOT MESS AROUND WITH ME.
14,00:00:26.29,00:00:26.29,"I MEAN, I'M PLAYING THIS GAME FOR REAL."
15,00:00:27.79,00:00:27.79,">> Jeff: AT THE YOUNGER TRIBE, BRENDA WAS THE MASTERMIND."
16,00:00:29.79,00:00:29.79,>> I HAVE PEOPLE ON MY SIDE WITHOUT DOING ANYTHING.
17,00:00:32.08,00:00:32.08,">> Jeff: AND HER ALLY, NAONKA, WAS THE CAMP BULLY."
18,00:00:34.71,00:00:34.71,"NAONKA'S MAIN TARGET WAS KELLY B.,"
19,00:00:37.33,00:00:37.33,THE TRIBE MATE WITH THE ARTIFICIAL LEG.
20,00:00:39.08,00:00:39.08,SHE KNOCKED HER DOWN AND YELLED AT HER.
21,00:00:41.25,00:00:41.25,">> I DON'T LIKE YOU, NEVER HAVE LIKED YOU."
22,00:00:43.08,00:00:43.08,>> NAONKA'S PSYCHO.
23,00:00:44.25,00:00:44.25,KELLY B. NEVER DID ANYTHING TO NAY.
24,00:00:46.29,00:00:46.29,NEVER.
25,00:00:47.67,00:00:47.67,>> STOP!
26,00:00:49.50,00:00:49.50,>> Jeff: OLDER TRIBE IN COMPLETE DISARRAY.
27,00:00:51.92,00:00:51.92,WHEN THE OLDER TRIBE LOST YET ANOTHER CHALLENGE...
28,00:00:54.17,00:00:54.17,YOUNGER TRIBE WINS IMMUNITY AND REWARD!
29,00:00:56.92,00:00:56.92,JIMMY T. NOMINATED HIMSELF TO BE LEADER.
30,00:00:59.83,00:00:59.83,">> I'VE BEEN SUCCESSFUL IN THE PAST,"
31,00:01:01.33,00:01:01.33,AND I CAN BE SUCCESSFUL IN THE FUTURE.
32,00:01:03.21,00:01:03.21,>> HE WANTED TO GET RID OF DAN AND HOLLY AND JANE AGREED.
33,00:01:05.79,00:01:05.79,>> I THINK THE ONLY PERSON THAT MIGHT BE IN DANGER
34,00:01:07.96,00:01:07.96,WOULD BE DANNY.
35,00:01:09.25,00:01:09.25,>> Jeff: BUT JIMMY'S POLITICKING CHALLENGED MARTY'S EGO.
36,00:01:11.54,00:01:11.54,">> I'D LIKE TO TELL MARTY, YOU PREPPY LITTLE BITCH,"
37,00:01:14.08,00:01:14.08,YOU WOULDN'T LAST A MINUTE IN MY WORLD.
38,00:01:15.92,00:01:15.92,">> Jeff: AT TRIBAL COUNCIL,"
39,00:01:17.17,00:01:17.17,MARTY LOBBIED HARD AGAINST JIMMY T.
40,00:01:19.08,00:01:19.08,">> THERE IS ZERO TOLERANCE FOR PARANOIA,"
41,00:01:23.25,00:01:23.25,DELUSIONS OF GRANDEUR.
42,00:01:25.21,00:01:25.21,>> Jeff: AND IT WORKED.
43,00:01:26.54,00:01:26.54,"JIMMY T., THE TRIBE HAS SPOKEN."
44,00:01:28.08,00:01:28.08,NOW HOLLY AND JANE ARE IN DEEP TROUBLE.
45,00:01:31.00,00:01:31.00,16 ARE LEFT.
46,00:01:32.21,00:01:32.21,WHO WILL BE VOTED OUT TONIGHT?
47,00:01:37.67,00:01:37.67,">> MARTY, WHAT DO YOU NEED HELP WITH?"
48,00:01:39.50,00:01:39.50,">> I THINK WE'RE JUST LOADING UP THE FIRE,"
49,00:01:42.17,00:01:42.17,SOME KIND OF SUBSTANTIAL PIECES.
50,00:01:49.67,00:01:49.67,>> I HAD NO IDEA
51,00:01:51.17,00:01:51.17,THAT JIMMY T. WAS GOING TONIGHT AT TRIBAL COUNCIL.
