,begin,end,subtitles_text
1,00:00:00.12,00:00:00.12,
2,00:00:01.08,00:00:01.08,">> Jeff: PREVIOUSLY ON ""SURVIVOR"":"
3,00:00:03.29,00:00:03.29,">> OMETEPE SHALL LIVE LONG IN ""SURVIVOR"" LORE,"
4,00:00:06.50,00:00:06.50,AS LONG AS WE STICK TOGETHER.
5,00:00:08.46,00:00:08.46,">> Jeff: SINCE THE MERGE, THE FORMER OMETEPE TRIBE"
6,00:00:11.08,00:00:11.08,HAS BEEN UNSTOPPABLE.
7,00:00:12.96,00:00:12.96,>> WE'RE GUARANTEED TO GO TO THE FINAL SIX.
8,00:00:15.04,00:00:15.04,">> WE HAVE THE NUMBERS,"
9,00:00:16.75,00:00:16.75,SO IT MAKES PERFECT SENSE TO TAKE OUT
10,00:00:19.00,00:00:19.00,THE ZAPATERA PEOPLE ONE BY ONE BY ONE.
11,00:00:21.08,00:00:21.08,>> Jeff: THEY'VE WON CHALLENGE AFTER CHALLENGE.
12,00:00:22.75,00:00:22.75,GRANT WINS IMMUNITY!
13,00:00:24.25,00:00:24.25,ANDREA WINS.
14,00:00:25.88,00:00:25.88,ROB WINS IMMUNITY!
15,00:00:27.25,00:00:27.25,AND WHITTLED THE FORMER ZAPATERA TRIBE DOWN TO TWO.
16,00:00:30.71,00:00:30.71,">> HO, HO, HO."
17,00:00:32.38,00:00:32.38,>> Jeff: THE ONLY CRACK IN THEIR ALLIANCE APPEARED
18,00:00:35.04,00:00:35.04,WHEN PHILLIP'S ANTICS GOT TO BE TOO MUCH.
19,00:00:37.50,00:00:37.50,>> EVERY TIME I MAKE AN ARGUMENT
20,00:00:38.88,00:00:38.88,WITH ONE OF THOSE GUYS I'M ( BLEEP ) CRAZY.
21,00:00:42.12,00:00:42.12,>> HE JUST BROUGHT IN THE RACE CARD.
22,00:00:44.12,00:00:44.12,>> Jeff: ANDREA ALSO CAME UNDER FIRE WHEN SHE CONTINUED
23,00:00:46.92,00:00:46.92,TO SHOW AN ATTACHMENT TO MATT.
24,00:00:48.79,00:00:48.79,>> ANDREA STILL HAS A SOFT SPOT FOR MATT
25,00:00:50.75,00:00:50.75,SO IT JUST MAKES SENSE TO GET HER OUT.
