,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> JEFF PROBST: Previously on
2,00:00:02.46,00:00:02.46,Survivor: Yau-Man discovered the Immunity
3,00:00:05.88,00:00:05.88,Idol hidden at Moto... >> This is my million dollars.
4,00:00:09.33,00:00:09.33,Mwah! >> PROBST: ...and he immediately
5,00:00:10.92,00:00:10.92,informed Earl. >> I would have never thought
6,00:00:14.71,00:00:14.71,"that a big, strong black man would become one of my best"
7,00:00:18.17,00:00:18.17,"allies. >> PROBST: At Ravu, Mookie, Alex"
8,00:00:22.04,00:00:22.04,and Edgardo found the idol hidden at their camp.
9,00:00:26.21,00:00:26.21,They made a pact not to tell Lisi or Dreamz.
10,00:00:29.17,00:00:29.17,">> Dreamz is not so good about keeping his trap shut, so we're"
11,00:00:32.21,00:00:32.21,doing it for his protection and our own.
12,00:00:33.92,00:00:33.92,>> PROBST: Lisi had no idea that the idol had been found.
13,00:00:36.79,00:00:36.79,">> A little idol digging? I'm, like, ""Dude, you're gonna"
14,00:00:39.00,00:00:39.00,"have to wake up really, really early to fool an old cat like"
15,00:00:41.71,00:00:41.71,"me. What's wrong with you?"""
16,00:00:43.62,00:00:43.62,">> PROBST: At the Reward Challenge, the Survivors squared"
17,00:00:46.42,00:00:46.42,off in a dance competition... >> Okay!
18,00:00:49.46,00:00:49.46,>> PROBST: ...and Earl led Moto to victory.
19,00:00:51.83,00:00:51.83,">> Moto. (cheering, shouting)"
20,00:00:55.54,00:00:55.54,">> All right, then. >> PROBST: Lisi was banished to"
21,00:00:57.46,00:00:57.46,"Exile Island, where she broke down."
22,00:01:00.04,00:01:00.04,">> I really don't want to be here, but what am I supposed to"
23,00:01:02.04,00:01:02.04,"do, man? (thunder crashing)"
24,00:01:05.21,00:01:05.21,I feel like quitting. >> PROBST: At the Immunity
25,00:01:08.25,00:01:08.25,Challenge... (cheering)
26,00:01:11.33,00:01:11.33,...Yau-Man dominated for Moto. Moto wins immunity!
27,00:01:15.75,00:01:15.75,>> Flex my muscle! >> PROBST: With another Tribal
28,00:01:20.12,00:01:20.12,"Council looming, it looked like Ravu's decision was clear."
29,00:01:23.04,00:01:23.04,">> I don't see you guys winning the next Reward Challenge, and"
30,00:01:25.92,00:01:25.92,that means I get to go to Exile Island again.
31,00:01:28.17,00:01:28.17,>> PROBST: When Lisi threw in the towel...
32,00:01:29.83,00:01:29.83,">> I'm done like a Thanksgiving Day turkey, man."
33,00:01:32.92,00:01:32.92,(clucks like a turkey) >> The fact that Lisi wants to
34,00:01:35.12,00:01:35.12,"quit pissed me off, because I could probably use her in the"
35,00:01:37.79,00:01:37.79,future. >> PROBST: But Lisi had second
36,00:01:39.42,00:01:39.42,thoughts... >> What would happen if... we
