,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:02.00,00:00:02.00,Jeff: PREVIOUSLY ON
3,00:00:03.33,00:00:03.33,"""SURVIVOR"": AT THE UPOLU TRIBE--"
4,00:00:05.63,00:00:05.63,"THERE WAS FIVE OF US SIT, OUT"
5,00:00:07.73,00:00:07.73,BY THE CANOE.
6,00:00:09.10,00:00:09.10,Jeff: A RANDOM CONVERSATION
7,00:00:10.20,00:00:10.20,ON THE FIRST NIGHT TURNED INTO A
8,00:00:14.20,00:00:14.20,FINAL FIVE PACT.
9,00:00:17.33,00:00:17.33,"LATER, COACH ADDED EDNA TO THE"
10,00:00:18.93,00:00:18.93,GROUP AS THE SIXTH.
11,00:00:20.07,00:00:20.07,IT'S MY JOB TO PROTECT HER.
12,00:00:22.67,00:00:22.67,"Jeff: AFTER THE MERGE, WHEN"
13,00:00:24.47,00:00:24.47,THE ALLIANCE OF SIX WAS IN
14,00:00:26.13,00:00:26.13,DANGER--
15,00:00:26.33,00:00:26.33,THERE'S A LINE IN THE SAND.
16,00:00:28.43,00:00:28.43,COME ACROSS THAT LINE.
17,00:00:30.03,00:00:30.03,Jeff: COACH PERSUADED
18,00:00:32.33,00:00:32.33,COCHRAN TO FLIP AND JOIN HIS
19,00:00:34.10,00:00:34.10,ALLIANCE AS THEIR SEVENTH.
20,00:00:34.87,00:00:34.87,I GOT COCHRAN ON OUR SIDE TO
21,00:00:36.90,00:00:36.90,PLAY THE REST OF THE THIS GAME.
22,00:00:38.27,00:00:38.27,I CONVINCED HIM HE WILL BE
23,00:00:39.53,00:00:39.53,VALUED AND LOVED OVER HERE.
24,00:00:41.13,00:00:41.13,Jeff: BUT ON DAY 29 WHEN HE
25,00:00:42.70,00:00:42.70,"WAS ON THE CHOPPING BLOCK, COCK"
26,00:00:44.20,00:00:44.20,RAN USED ALL THE TRICKS HE
27,00:00:46.67,00:00:46.67,LEARNED AT HARVARD LAW TO MAKE A
28,00:00:48.20,00:00:48.20,FINAL SUMMATION.
29,00:00:48.80,00:00:48.80,HE SAID I KNOW A LOT OF YOU
30,00:00:50.67,00:00:50.67,FEEL INDEBTEDDED TO ME.
31,00:00:52.43,00:00:52.43,DON'T
32,00:00:52.93,00:00:52.93,FEEL INDEBTEDDED TO YOU.
33,00:00:54.30,00:00:54.30,SCREW YOU.
34,00:00:54.53,00:00:54.53,"Jeff: AT TRIBAL COUNCIL,"
35,00:00:55.90,00:00:55.90,ONCE AGAIN BRANDON PUT HIS FOOD
36,00:00:59.23,00:00:59.23,FOOTHIS MOUTH.
37,00:00:59.73,00:00:59.73,EVERYBODY HERE KNOWS WHAT'S
38,00:01:01.23,00:01:01.23,GOING TO HAPPEN WITH THESE TWO.
39,00:01:02.63,00:01:02.63,"TONIGHT I VOTE OUT COCHRAN, AND"
40,00:01:04.80,00:01:04.80,THE NEXT NIGHT I VOTE FOR EDNA.
41,00:01:08.20,00:01:08.20,Jeff: COCHRAN HEADS TO
42,00:01:14.37,00:01:14.37,REDEMPTION ISLAND AND EDNA HAS
43,00:01:16.67,00:01:16.67,TO FIGURE OUT A WAY TO STAY IN
44,00:01:18.30,00:01:18.30,THE GAME.
45,00:01:30.37,00:01:30.37,"OH, COCHRAN."
46,00:01:31.67,00:01:31.67,"COCHRAN, HAS ARRIVED."
47,00:01:33.67,00:01:33.67,"COCHRAN, COCHRAN, COCHRAN."
48,00:01:37.90,00:01:37.90,WHY?
49,00:01:40.07,00:01:40.07,WHY?
50,00:01:40.87,00:01:40.87,DIDN'T YOU LEARN YOUR LESSON?
51,00:01:42.97,00:01:42.97,"I GOT-- YOU KNOW, I GOT"
52,00:01:45.07,00:01:45.07,SCREWED.
53,00:01:45.50,00:01:45.50,I'M HUMILIATED.
54,00:01:46.47,00:01:46.47,"OH, GOD."
55,00:01:47.27,00:01:47.27,"I'M SORRY, BUDDY."
56,00:01:48.47,00:01:48.47,IT HAPPENS TO THE BEST OF US.
57,00:01:50.00,00:01:50.00,THE BIG MOVE I MADE AT THE
58,00:01:51.90,00:01:51.90,"MERGE IN JUMPING OVER TO UPOLU,"
59,00:01:54.50,00:01:54.50,"IN RETROSPECT, MAY NOT HAVING"
60,00:01:56.77,00:01:56.77,HAVE BEEN THE BEST MOVE.
61,00:01:57.97,00:01:57.97,I ABSOLUTELY FEEL LIKE UPOLU
62,00:01:59.83,00:01:59.83,USED ME.
63,00:02:00.33,00:02:00.33,THE FACT THAT THEY DID
64,00:02:01.77,00:02:01.77,ABSOLUTELY NOTHING TO SHOW
65,00:02:03.17,00:02:03.17,"REQUEST SORT OF GRATITUDE, APART"
66,00:02:06.10,00:02:06.10,"FROM LIP SERVICE, IS INSULTING"
67,00:02:07.67,00:02:07.67,TO ME.
68,00:02:08.93,00:02:08.93,DRANK THE KOOL-AID.
69,00:02:09.70,00:02:09.70,I KNOW YOU DID.
70,00:02:11.03,00:02:11.03,"WELL, I'VE GOT A WAY THAT YOU"
71,00:02:12.23,00:02:12.23,CAN NOT LET THEM WIN.
72,00:02:13.50,00:02:13.50,ALL YOU HAVE TO DO IS VOTE FOR
73,00:02:15.27,00:02:15.27,ME IF I MAKE IT.
74,00:02:16.80,00:02:16.80,IF YOU HAD A CHOICE BETWEEN ME
75,00:02:18.33,00:02:18.33,OR COACH?
76,00:02:19.20,00:02:19.20,UHM... I'M NOT READY TO
77,00:02:22.33,00:02:22.33,COMMIT TO THAT.
