,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.90,00:00:01.90,"Jeff: TONIGHT, GET READY TO"
3,00:00:02.37,00:00:02.37,TAKE A CLOSER LOOK AT 19 NEW
4,00:00:05.40,00:00:05.40,SCENES FROM ONE OF THE MOST
5,00:00:06.77,00:00:06.77,"MEMORABLE SEASONS OF ""SURVIVOR."""
6,00:00:09.90,00:00:09.90,THIS GAME HAS BROUGHT NEW
7,00:00:11.40,00:00:11.40,"MEANING TO LEADERSHIP, HUMILITY,"
8,00:00:15.00,00:00:15.00,"WINNING, AND LOSING."
9,00:00:16.60,00:00:16.60,THIS IS THE FIRST 27 DAYS OF
10,00:00:22.33,00:00:22.33,"""SURVIVOR: SOUTH PACIFIC."""
11,00:00:23.63,00:00:23.63,WITH SOME OF THE MOST MEMORABLE
12,00:00:25.40,00:00:25.40,"FIRST-TIME PLAYERS IN ""SURVIVOR"""
13,00:00:27.60,00:00:27.60,"HISTORY, TWO LEGENDARY FORMER"
14,00:00:30.13,00:00:30.13,PLAYERS RETURN TO THE GAME FOR A
15,00:00:31.70,00:00:31.70,SHOT AT REDEMPTION.
16,00:00:33.57,00:00:33.57,BOTH WERE QUICK TO SET UP THEIR
17,00:00:35.30,00:00:35.30,CORE ALLIANCES.
18,00:00:36.33,00:00:36.33,I'VE GOT A SOLID ALLIANCE
19,00:00:38.80,00:00:38.80,"WITH RICK, SOPHIE, BRANDON,"
20,00:00:40.67,00:00:40.67,"EDNA, AND ALBERT."
21,00:00:42.03,00:00:42.03,MY FIVE-PERSON ALLIANCE RIGHT
22,00:00:44.13,00:00:44.13,"NOW IS MYSELF, KEITH, WHITNEY,"
23,00:00:46.63,00:00:46.63,"ELYSE, AND JIM."
24,00:00:47.57,00:00:47.57,Jeff: THEY LED TWO OF THE
25,00:00:49.17,00:00:49.17,MOST EVENLY MATCHED TRIBES EVER.
26,00:00:51.47,00:00:51.47,UPOLU WINS IMMUNITY!
27,00:00:53.90,00:00:53.90,SAVAII WINS IMMUNITY!
28,00:00:55.60,00:00:55.60,BUT COACH STRUGGLED TO CONTROL
29,00:00:57.30,00:00:57.30,AN UNRULY ALLY.
30,00:00:58.63,00:00:58.63,I KIND OF TOLD YOU GUYS TO
31,00:01:01.63,00:01:01.63,VOTE FOR MIKAYLA.
32,00:01:02.83,00:01:02.83,"YOU SEE THE LIE, HOW THE LIE"
33,00:01:04.93,00:01:04.93,CAME OUT.
34,00:01:05.33,00:01:05.33,STOP IT.
35,00:01:05.83,00:01:05.83,I'M TELLING YOU.
36,00:01:06.47,00:01:06.47,"NO, I WANT YOU TO STOP IT."
37,00:01:07.97,00:01:07.97,Jeff: AND COCHRAN WAS LEFT
38,00:01:10.50,00:01:10.50,DODGING BULLETS ALL ALONG THE
