,begin,end,subtitles_text
1,00:00:01:06,00:00:01:06,>> JEFF PROBST: Previously on
2,00:00:02:07,00:00:02:07,"Survivor... Gary, Danni and"
3,00:00:03:17,00:00:03:17,Bobby Jon found themselves on
4,00:00:04:22,00:00:04:22,the outside of the alliance of
5,00:00:06:03,00:00:06:03,six.
6,00:00:07:01,00:00:07:01,>> If it was the other way
7,00:00:08:01,00:00:08:01,"around, they\'d be doing the same"
8,00:00:09:05,00:00:09:05,thing.
9,00:00:10:03,00:00:10:03,>> Yeah.
10,00:00:11:03,00:00:11:03,(chuckling)
11,00:00:12:02,00:00:12:02,>> PROBST: So the search for the
12,00:00:13:18,00:00:13:18,hidden immunity idol
13,00:00:14:18,00:00:14:18,intensified.
14,00:00:15:13,00:00:15:13,>> We need the immunity idol
15,00:00:17:02,00:00:17:02,now-- we need it right now.
16,00:00:18:18,00:00:18:18,>> PROBST: At the reward
17,00:00:19:22,00:00:19:22,"challenge, the survivors"
18,00:00:20:13,00:00:20:13,competed for a variety of meals.
19,00:00:22:08,00:00:22:08,"First place, steak and lobster."
20,00:00:24:00,00:00:24:00,(gasping)
21,00:00:24:28,00:00:24:28,>> Man!
22,00:00:25:20,00:00:25:20,">> PROBST: In addition, the"
23,00:00:26:18,00:00:26:18,winner of this challenge gets
24,00:00:28:02,00:00:28:02,one clue to the location of the
25,00:00:29:28,00:00:29:28,hidden immunity idol.
26,00:00:31:13,00:00:31:13,"Judd dominated the challenge,"
27,00:00:33:21,00:00:33:21,winning the best meal.
28,00:00:34:16,00:00:34:16,>> Wow.
29,00:00:35:05,00:00:35:05,>> All right.
30,00:00:36:02,00:00:36:02,">> PROBST: Judd, steak and"
31,00:00:37:00,00:00:37:00,lobster.
32,00:00:37:26,00:00:37:26,"Also, a clue to the hidden"
33,00:00:39:03,00:00:39:03,immunity idol.
34,00:00:40:03,00:00:40:03,>> Thank you.
35,00:00:41:11,00:00:41:11,">> PROBST: The next day, Judd"
36,00:00:42:12,00:00:42:12,shared the clue with Stephenie.
37,00:00:44:07,00:00:44:07,">> ""It\'s not buried or"
38,00:00:45:13,00:00:45:13,"concealed, nor directly on the"
39,00:00:47:02,00:00:47:02,"ground."""
40,00:00:47:21,00:00:47:21,>> Gotta be like in a tree.
41,00:00:49:06,00:00:49:06,>> PROBST: And then he lied to
42,00:00:51:00,00:00:51:00,the others about the idol\'s
43,00:00:52:06,00:00:52:06,possible location.
44,00:00:53:08,00:00:53:08,>> It is totally on the ground.
45,00:00:54:25,00:00:54:25,I don\'t have a problem lying to
46,00:00:56:05,00:00:56:05,the other guys at all.
47,00:00:57:05,00:00:57:05,"That\'s what the game is about,"
48,00:00:58:21,00:00:58:21,man.
49,00:00:59:15,00:00:59:15,">> PROBST: Meanwhile, Jamie\'s"
50,00:01:01:10,00:01:01:10,paranoia annoyed even his
51,00:01:03:05,00:01:03:05,closest allies.
52,00:01:04:05,00:01:04:05,">> He seems like a loose cannon,"
53,00:01:06:02,00:01:06:02,and I feel like he can ruin our
54,00:01:08:06,00:01:08:06,entire plan.
55,00:01:09:06,00:01:09:06,">> PROBST: But at the challenge,"
56,00:01:10:23,00:01:10:23,Jamie won immunity and calmed
57,00:01:12:03,00:01:12:03,his nerves.
58,00:01:13:00,00:01:13:00,Jamie wins immunity.
59,00:01:14:03,00:01:14:03,">> Good job, Jame!"
60,00:01:15:10,00:01:15:10,">> PROBST: Back at camp, the"
61,00:01:17:05,00:01:17:05,alliance of six targeted Gary.
62,00:01:19:03,00:01:19:03,>> He\'s a huge physical threat.
63,00:01:20:20,00:01:20:20,"He\'s just always, like, in game"
64,00:01:22:01,00:01:22:01,mode.
65,00:01:23:01,00:01:23:01,>> PROBST: Knowing he was in
66,00:01:24:05,00:01:24:05,"trouble, Gary continued to"
67,00:01:25:16,00:01:25:16,search for the hidden immunity
68,00:01:27:05,00:01:27:05,idol and made an interesting
69,00:01:28:05,00:01:28:05,discovery.
70,00:01:29:06,00:01:29:06,>> I think it\'s pretty amazing
71,00:01:30:10,00:01:30:10,that Judd told everybody the
72,00:01:31:18,00:01:31:18,clue that it\'s on the ground.
73,00:01:32:28,00:01:32:28,I wonder why he\'s looking in
74,00:01:34:07,00:01:34:07,trees.
75,00:01:34:27,00:01:34:27,There\'s no doubt in my mind that
76,00:01:36:03,00:01:36:03,Judd\'s lying.
77,00:01:37:06,00:01:37:06,>> PROBST: When it was time for
78,00:01:38:22,00:01:38:22,the vote at Tribal Council...
79,00:01:40:03,00:01:40:03,If anybody has found the
80,00:01:41:11,00:01:41:11,"immunity idol, now is the time"
81,00:01:43:01,00:01:43:01,to bring it up.
82,00:01:43:28,00:01:43:28,">> Oh, my God!"
83,00:01:46:03,00:01:46:03,Gary...
84,00:01:46:28,00:01:46:28,">> Oh, man!"
85,00:01:48:03,00:01:48:03,>> PROBST: ...Gary caught his
86,00:01:49:13,00:01:49:13,tribe off-guard when he revealed
87,00:01:51:06,00:01:51:06,that he had found the idol.
88,00:01:52:25,00:01:52:25,"With Gary suddenly safe, Bobby"
89,00:01:54:12,00:01:54:12,Jon was voted out.
90,00:01:56:03,00:01:56:03,"Bobby Jon, the tribe has spoken."
91,00:01:58:06,00:01:58:06,>> Thank you very much.
92,00:02:00:03,00:02:00:03,>> PROBST: Eight are left.
93,00:02:01:11,00:02:01:11,Who will be voted out tonight?
94,00:02:06:12,00:02:06:12,(theme song playing)
95,00:02:07:12,00:02:07:12,  Captioning sponsored by
96,00:02:08:12,00:02:08:12,  CBS PARAMOUNT
97,00:02:09:12,00:02:09:12,  NETWORK TELEVISION
98,00:03:15:15,00:03:15:15,">> Well, we\'re gonna have a"
99,00:03:16:23,00:03:16:23,"fire, still."
100,00:03:18:15,00:03:18:15,"Congratulations, Gar."
101,00:03:19:13,00:03:19:13,">> Gary, where\'d you find it?"
102,00:03:21:00,00:03:21:00,">> Hey, thanks, man."
103,00:03:22:00,00:03:22:00,>> Where did you find it?
104,00:03:23:02,00:03:23:02,">> At the, uh, Mayan worship"
105,00:03:24:18,00:03:24:18,ciba tree.
