,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:02.17,00:00:02.17,Jeff: PREVIOUSLY ON
3,00:00:03.27,00:00:03.27,"""SURVIVOR."""
4,00:00:03.57,00:00:03.57,"FOR THE FIRST FIVE DAYS, THE"
5,00:00:04.87,00:00:04.87,"MEN'S TRIBE WAS ON A ROLL,"
6,00:00:06.93,00:00:06.93,DOMINATING EVERY CHALLENGE.
7,00:00:09.13,00:00:09.13,(CHEERS AND APPLAUSE)
8,00:00:09.53,00:00:09.53,EVEN THOUGH THIS IS ONE
9,00:00:10.97,00:00:10.97,"WORLD, AS FAR AS I'M CONCERNED,"
10,00:00:12.33,00:00:12.33,WE HERE IN CHARGE OF THIS GAME.
11,00:00:14.70,00:00:14.70,Jeff: LEAVING THE WOMEN OF
12,00:00:17.43,00:00:17.43,SALANI HANGING ON BY A THREAD.
13,00:00:18.53,00:00:18.53,IS THERE ANY WAY WE COULD
14,00:00:19.87,00:00:19.87,POSSIBLY HAVE AN EMBER?
15,00:00:20.93,00:00:20.93,"I'M SORRY, I'M A REPUBLICAN,"
16,00:00:23.00,00:00:23.00,I DO NOT BELIEVE IN HANDOUTS.
17,00:00:24.63,00:00:24.63,Jeff: BUT THE WOMEN
18,00:00:25.67,00:00:25.67,WEATHERED THE STORM WITH
19,00:00:27.37,00:00:27.37,BACK-TO-BACK VICTORIES.
20,00:00:27.93,00:00:27.93,THE WOMEN WIN IMMUNITY!
21,00:00:30.50,00:00:30.50,THINGS ARE STARTING TO FEEL
22,00:00:33.37,00:00:33.37,DIFFERENT.
23,00:00:33.67,00:00:33.67,Jeff: BUT EVEN REWARDS AND
24,00:00:34.97,00:00:34.97,SUNSHINE COULDN'T KEEP THEM FROM
25,00:00:36.17,00:00:36.17,EACH OTHER'S THROATS.
26,00:00:37.10,00:00:37.10,WHAT IS IT GOING TO TAKE TO
27,00:00:38.40,00:00:38.40,WORK TOGETHER?
28,00:00:39.50,00:00:39.50,IT'S GUYS VERSUS GIRLS AND
29,00:00:41.40,00:00:41.40,CHRISTINA IS PLAYING THAT SIDE
30,00:00:42.37,00:00:42.37,AND PLAYING US AT THE SAME TIME.
31,00:00:44.23,00:00:44.23,SHE'S POISON.
32,00:00:45.87,00:00:45.87,Jeff: FACING THEIR FIRST
33,00:00:47.23,00:00:47.23,"TRIBAL COUNCIL, THE MISMISFIGHT"
34,00:00:50.27,00:00:50.27,"ALLIANCE TARGETED MAT, THE HEAD"
35,00:00:51.47,00:00:51.47,OF THE MUSCLE ALLIANCE.
36,00:00:53.93,00:00:53.93,BUT COLTON WAS HARBOR AGO
37,00:00:55.83,00:00:55.83,PERSONAL VENDETTA AND WANTED TO
38,00:00:57.33,00:00:57.33,TAKE OUT BILL.
39,00:00:57.90,00:00:57.90,BILL IS THE TYPE THAT WILL
40,00:00:59.60,00:00:59.60,SLIT UP BEHIND YOU AND SLIT YOUR
41,00:01:01.87,00:01:01.87,THROAT.
42,00:01:02.20,00:01:02.20,WE KNOW THAT.
43,00:01:02.90,00:01:02.90,SO YOU NEED TO ELIMINATE THAT
44,00:01:04.73,00:01:04.73,FIRST.
