,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00, >> SURVIVOR IS THE WORLD'S
2,00:00:06.53,00:00:06.53,BIGGEST REALITY COMPETITION. AND IT'S BEEN PLAYED BY SOME
3,00:00:09.37,00:00:09.37,OF THE BIGGEST PERSONALITIES ON TELEVISION.
4,00:00:12.67,00:00:12.67,">> JEFF, I'M A FORMER SPECIAL AGENT."
5,00:00:14.87,00:00:14.87,>> ARE YOU A CRAZY PERSON. >> SOME ARE HEROES.
6,00:00:20.17,00:00:20.17,SOME ARE VILLAINS. >> YOU'RE NOT GOING SCREW ME
7,00:00:25.00,00:00:25.00,OR THERE WILL BE CONSEQUENCES.
8,00:00:26.27,00:00:26.27,>> SOME ARE UNDERDOGS. >> I WANT TO HAVE CONTROL.
9,00:00:28.63,00:00:28.63,>> AND THIS SEASON 10 OF THEM CAME BACK TO PROVE THEY
10,00:00:31.70,00:00:31.70,FINALLY HAVE WHAT IT TAKES TO WIN THE MILLION DOLLARS.
11,00:00:34.50,00:00:34.50,>> THE GAME OF THE SEASON IS PEOPLE THAT MAKE BIG
12,00:00:37.20,00:00:37.20,MISTAKES. >> THIS IS A CHANCE TO
13,00:00:38.57,00:00:38.57,CORRECT THOSE MISTAKES. >> Jeff: THE STANDING
14,00:00:41.37,00:00:41.37,BETWEEN THEM AND THE PRIZE WERE 10 NEW SUPERFANS.
15,00:00:46.17,00:00:46.17,"WELCOME TO SURVIVOR ""FANS VS. FAVORITES"" 2."
16,00:00:50.10,00:00:50.10,(APPLAUSE) >> Jeff: AND RIGHT OFF THE
17,00:00:53.70,00:00:53.70,BAT IT WAS CLEAR THE FANS HAD NO INTENTION OF BACKING
18,00:00:57.97,00:00:57.97,DOWN. >> I'M DEFINITELY HERE TO
19,00:00:59.53,00:00:59.53,WIN THE GAME. >> FANS NEED ONE MORE.
20,00:01:03.57,00:01:03.57,FANS WIN FIRST IMMUNITY CHALLENGE!
21,00:01:07.37,00:01:07.37,AT THE FAVORITES CAMP. >> IT'S GREAT TO BE HERE AS
22,00:01:10.30,00:01:10.30,A SPECIALIST. >> PHILLIP PUT TOGETHER AN
