,begin,end,subtitles_text
1,00:00:00.12,00:00:00.12,
2,00:00:01.12,00:00:01.12,(tribal-style singing)  Captioning sponsored by
3,00:00:05.75,00:00:05.75, CBS PARAMOUNT NETWORK  TELEVISION
4,00:00:15.21,00:00:15.21,>> JEFF PROBST: This ship is cutting through the remote
5,00:00:17.54,00:00:17.54,"waters of the South Pacific, heading to the Cook Islands..."
6,00:00:22.58,00:00:22.58,where these strangers have volunteered to be marooned for
7,00:00:25.92,00:00:25.92,"the next 39 days. >> Stand by, guys."
8,00:00:31.67,00:00:31.67,>> PROBST: This is their story. You are witnessing 20 Americans
9,00:00:42.83,00:00:42.83,begin an adventure that will forever change their lives.
10,00:00:46.50,00:00:46.50,">> Hey, you see a little bucket? >> PROBST: They've been given"
11,00:00:48.75,00:00:48.75,two minutes to salvage whatever they can off this boat.
12,00:00:51.75,00:00:51.75,(chickens squawking) You need to catch that chicken!
13,00:00:55.83,00:00:55.83,That is food you are gonna want. There are various items to help
14,00:00:59.21,00:00:59.21,"them. Hawaiian swings, firewood, fish"
15,00:01:02.25,00:01:02.25,"traps, bananas, lanterns, but not enough to go around."
16,00:01:06.92,00:01:06.92,They're gonna have to work together quickly...
17,00:01:09.00,00:01:09.00,>> We've got to find food. >> PROBST: ...or they'll be left
18,00:01:11.17,00:01:11.17,without. They have been divided into four
19,00:01:13.04,00:01:13.04,"very unique tribes: Asian American, Caucasian,"
20,00:01:17.46,00:01:17.46,"Latino and African American. >> Watch it, watch it, watch it!"
21,00:01:21.75,00:01:21.75,>> PROBST: It is a social experiment like never before.
22,00:01:25.17,00:01:25.17,Each tribe will live on their own island.
23,00:01:28.12,00:01:28.12,"For the next 39 days, they will be abandoned and left to fend"
24,00:01:32.21,00:01:32.21,for themselves. But this is more than just a
25,00:01:35.12,00:01:35.12,test of survival skills. This is also a test of social
26,00:01:38.42,00:01:38.42,skills. >> Watch your head!
27,00:01:40.33,00:01:40.33,">> PROBST: Out here, it's the impressions you make on the"
28,00:01:42.79,00:01:42.79,other castaways that determine your fate.
29,00:01:46.17,00:01:46.17,Let's go! 30 seconds!
30,00:01:48.96,00:01:48.96,>> Where's the chicken? >> Forget about the chicken.
31,00:01:51.21,00:01:51.21,Let's go! >> Someone stole the chicken.
32,00:01:53.17,00:01:53.17,">> PROBST: 20 strangers, forced to work together to create a"
33,00:01:57.08,00:01:57.08,new society while battling the elements and each other.
34,00:02:01.42,00:02:01.42,"Get overboard! >> Come on, come on!"
35,00:02:03.79,00:02:03.79,>> PROBST: Time is up. They must learn to adapt or
36,00:02:09.17,00:02:09.17,"they'll be voted out. In the end, only one will"
37,00:02:12.29,00:02:12.29,remain to claim the million dollar prize.
38,00:02:14.54,00:02:14.54,"39 days, 20 people, one survivor."
39,00:02:22.08,00:02:22.08,(theme song playing) \xe2\x99\xaa \xe2\x99\xaa
40,00:03:18.50,00:03:18.50,\xe2\x99\xaa \xe2\x99\xaa (murmuring)
41,00:03:44.00,00:03:44.00,>> My first thought when I saw the tribes were split right
42,00:03:47.17,00:03:47.17,"along racial lines was, ""Oh, God, this is gonna be hard."""
43,00:03:51.88,00:03:51.88,Just because I-I-I feel like as a people that have the same
44,00:03:55.38,00:03:55.38,"ethnicity, maybe we'll kind of clash on things."
45,00:04:01.29,00:04:01.29,(grunting) >> I could care less about
46,00:04:04.08,00:04:04.08,"divisions by ethnicity. When it comes to surviving, it's"
47,00:04:07.62,00:04:07.62,a human effort. (chuckles)
48,00:04:10.00,00:04:10.00,">> Row, row! >> The Asian invasion."
49,00:04:14.50,00:04:14.50,>> Row! >> I honestly was stunned.
50,00:04:17.12,00:04:17.12,"I mean, this is crazy. I mean, I... you know, on one"
51,00:04:19.67,00:04:19.67,"hand, I think it's a great opportunity, because I think"
52,00:04:21.58,00:04:21.58,it's wonderful that there's more minorities.
53,00:04:23.71,00:04:23.71,"Uh, at the same time, I'm a little bit worried that it might"
54,00:04:25.62,00:04:25.62,"play out to caricatures and stereotypes, so I don't know,"
55,00:04:28.96,00:04:28.96,it'll be interesting to see how things play out.
56,00:04:33.08,00:04:33.08,(screams) >> Different ethnic groups.
57,00:04:36.08,00:04:36.08,"I mean, is that... kosher? (laughing): I don't know."
58,00:04:40.92,00:04:40.92,"But it's a cool social experiment, I think."
59,00:05:03.58,00:05:03.58,">> ...and paddled their way away from an island, just so I could"
60,00:05:06.46,00:05:06.46,"have a good life, and here I am paddling back to an island."
61,00:05:09.17,00:05:09.17,">> Well, where are you from? Where are your parents from?"
62,00:05:11.75,00:05:11.75,">> Uh, Dominican Republic. When the tribes were divided, I"
63,00:05:14.92,00:05:14.92,"thought, what an advantage for the Hispanics."
64,00:05:17.54,00:05:17.54,The Hispanics all come from Caribbean or South American
65,00:05:20.42,00:05:20.42,backgrounds. So we're-we're used to being in
66,00:05:23.42,00:05:23.42,this tropical setting. >> Why don't you guys...
67,00:05:27.46,00:05:27.46,">> One, two, three. >> This is a unique opportunity"
68,00:05:32.25,00:05:32.25,to represent our community in a positive way.
69,00:05:34.67,00:05:34.67,"I mean, we just show that we work hard and we play hard."
70,00:05:38.62,00:05:38.62,I think we're going to go pretty far.
71,00:05:40.21,00:05:40.21,">> Building stuff, it should be the-the shelter, plus I know how"
72,00:05:43.83,00:05:43.83,to make a toilet. >> You want the machete?
73,00:05:46.00,00:05:46.00,">> Well, no, first I'll just explain it to you, and then"
74,00:05:48.04,00:05:48.04,"we'll all know what... well, we'll be on, like, on the same"
75,00:05:49.83,00:05:49.83,page. We'll all have the blueprint.
76,00:05:51.29,00:05:51.29,>> Do you want them with us? >> Billy said that he can chop
77,00:05:52.96,00:05:52.96,"things down and make a hut and make a toilet, and I was"
78,00:05:56.04,00:05:56.04,"really fired up. You know, I mean, I didn't want"
