,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:02.10,00:00:02.10,"  JEFF PROBST:  16 Americans,   marooned for 39 days"
3,00:00:04.53,00:00:04.53, in the middle  of the South China Sea.
4,00:00:07.13,00:00:07.13,  Separated into two tribes--     Tagi and Pagong--
5,00:00:10.73,00:00:10.73,"  they competed against each  other to remain on the island,"
6,00:00:14.03,00:00:14.03,  but now the tribes   have merged into one.
7,00:00:15.90,00:00:15.90," Rattana is the name,"
8,00:00:17.80,00:00:17.80,  and it is everyone  for themselves.
9,00:00:20.57,00:00:20.57,"  Every third night,"
10,00:00:22.07,00:00:22.07,  the entire tribe will hike   deep into the jungle
11,00:00:24.10,00:00:24.10," to take part  in the Tribal Council,"
12,00:00:26.10,00:00:26.10, where they must vote     one of their own
13,00:00:28.03,00:00:28.03, off the island.
14,00:00:29.30,00:00:29.30,"  In the end, one will remain"
15,00:00:31.67,00:00:31.67,  and will leave the island     with $1 million in cash.
16,00:00:39.13,00:00:39.13, Last week on Survivor:
17,00:00:42.30,00:00:42.30, The stakes were raised     for the castaways
18,00:00:44.40,00:00:44.40,  as the two tribes     merged into one.
19,00:00:46.60,00:00:46.60, GREG:   There was a lot of baggage   that we left
20,00:00:50.10,00:00:50.10, on that Pagong beach.
21,00:00:51.77,00:00:51.77, JEFF:  The members of Pagong    were upbeat
22,00:00:53.60,00:00:53.60,  as they paddled to their     new home at Tagi beach.
23,00:00:55.87,00:00:55.87,I'm excited to go to their camp   and meet new people.
24,00:00:58.63,00:00:58.63,"  Rich came out and was, like,   ""Hey, how are you?"""
25,00:01:01.47,00:01:01.47," You know, he swam out,  which was really nice."
26,00:01:04.00,00:01:04.00,They welcomed us with open arms.
27,00:01:05.30,00:01:05.30, JEFF:  But the Tagi alliance
28,00:01:06.60,00:01:06.60,was a wolf in sheep's clothing.
29,00:01:07.90,00:01:07.90,I don't need to deal with that. After Gretch?
30,00:01:10.30,00:01:10.30,Jenna.
31,00:01:10.30,00:01:10.30,Jenna.
32,00:01:11.63,00:01:11.63,I was thinking Sean.
33,00:01:13.57,00:01:13.57, JEFF:    Rudy wasn't happy    with the new Rattana Tribe.
34,00:01:15.87,00:01:15.87," RUDY:    All of a sudden,    we doubled our population."
35,00:01:19.37,00:01:19.37,"  Personally, it's a pain in the ass."
36,00:01:20.57,00:01:20.57, JEFF:   Greg won the first
