,begin,end,subtitles_text
1,00:00:00.10,00:00:00.10,
2,00:00:01.33,00:00:01.33,Jeff: PREVIOUSLY ON
3,00:00:02.07,00:00:02.07,"""SURVIVOR"": WE ARE NOW NECK AND"
4,00:00:03.07,00:00:03.07,NECK.
5,00:00:03.67,00:00:03.67,IN THE BATTLE BETWEEN TWO
6,00:00:04.30,00:00:04.30,"TRIBES, EACH WITH A LEGEND"
7,00:00:06.87,00:00:06.87,FORMER PLAYER-- UPOLU WINS
8,00:00:08.63,00:00:08.63,IMMUNITY!
9,00:00:09.33,00:00:09.33,"UPOLU, LED BY COACH, NARROWLY"
10,00:00:11.10,00:00:11.10,WON THE FIRST IMMUNITY
11,00:00:14.00,00:00:14.00,CHALLENGE.
12,00:00:16.33,00:00:16.33,"SO OZZY'S TRIBE, BLINDSIDED"
13,00:00:18.50,00:00:18.50,THEIR WEAKEST PLAYER.
14,00:00:19.83,00:00:19.83,"SEMHAR, THE TRIBE HAS SPOKEN."
15,00:00:21.23,00:00:21.23,AND SENT HER TO REDEMPTION
16,00:00:23.97,00:00:23.97,ISLAND.
17,00:00:25.10,00:00:25.10,"MEANWHILE, AZY STRENGTHENED HIS"
18,00:00:26.13,00:00:26.13,POSITION IN THE TRIBE BY FINDING
19,00:00:28.00,00:00:28.00,A HIDDEN IMMUNITY IDOL.
20,00:00:31.27,00:00:31.27,THIS MIGHT BE MY TICKET TO
21,00:00:33.50,00:00:33.50,THE WIN.
22,00:00:34.03,00:00:34.03,Jeff: AND JOINING AN
23,00:00:34.87,00:00:34.87,ALLIANCE OF FIVE.
24,00:00:36.10,00:00:36.10,"ME, KEITH, AZY, ALLYCE AND"
25,00:00:40.00,00:00:40.00,WHITNEY.
26,00:00:40.60,00:00:40.60,Jeff: COACH BUILT HIS OWN
27,00:00:41.87,00:00:41.87,ALLIANCE OF FIVE AND BRANDON
28,00:00:43.07,00:00:43.07,"FELT SO CLOSE TO COACH, THAT HE"
29,00:00:45.00,00:00:45.00,REVEALED HIS SECRET.
30,00:00:45.67,00:00:45.67,HIS UNCLE IS NIGH MY NUMBER
31,00:00:49.27,00:00:49.27,"ONE NEMESIS, RUSSELL HANTZ."
32,00:00:53.73,00:00:53.73,AFTER UPOLU LOST THE SECOND
33,00:00:55.37,00:00:55.37,"IMMUNITY CHALLENGE, COACH WANTED"
34,00:00:56.80,00:00:56.80,TO GET CHRISTINE OUT.
35,00:00:58.00,00:00:58.00,I HAVEN'T FORGOTTEN WHAT
36,00:01:00.70,00:01:00.70,CHRISTINE SAID ON DAY ONE--
37,00:01:02.07,00:01:02.07,COACH IS A TEMPORARY PLAYER.
38,00:01:03.50,00:01:03.50,Jeff: BUT BRANDON INNATELY
39,00:01:07.23,00:01:07.23,DIDN'T TRUST MIKAYLA.
40,00:01:08.33,00:01:08.33,SO HE TOOK A PAGE FROM HIS
41,00:01:10.30,00:01:10.30,UNCLE'S PLAYBOOK AND SPREAD
42,00:01:11.63,00:01:11.63,FALSE RUMORS TO GET HER OUT.
43,00:01:12.60,00:01:12.60,JUST WALKED UP TO COACH AND I
44,00:01:14.60,00:01:14.60,LIED TO HIM.
45,00:01:15.73,00:01:15.73,STACEY AND CHRISTINE TOLD ME
46,00:01:18.43,00:01:18.43,THEY'RE VOTING OUT MIICALLIA.
47,00:01:20.20,00:01:20.20,Jeff: BUT AT TRIBAL OF
48,00:01:25.63,00:01:25.63,TRIBAL COUNCIL BRANDON CONFESSED
49,00:01:28.00,00:01:28.00,TO HIS SINS.
50,00:01:28.67,00:01:28.67,I TOLD EVERYONE TO VOTE FOR
51,00:01:31.93,00:01:31.93,MIKAYLA.
52,00:01:32.60,00:01:32.60,"Jeff: IN THE END, COACH GOT"
53,00:01:33.33,00:01:33.33,WHAT HE WANTED.
54,00:01:34.37,00:01:34.37,"CHRISTINE, THE TRIBE HAS"
55,00:01:36.00,00:01:36.00,SPOKEN.
56,00:01:36.60,00:01:36.60,AND CHRISTINE WAS SENT TO
57,00:01:38.00,00:01:38.00,REDEMPTION ISLAND.
58,00:01:39.17,00:01:39.17,WE'RE ONLY FIVE DAYS INTO THIS
59,00:01:40.17,00:01:40.17,GAME AND ALREADY THE BIGGEST
60,00:01:42.23,00:01:42.23,OBSTACLE FOR THIS TRIBE IS
61,00:01:43.30,00:01:43.30,TRUST.
62,00:01:44.00,00:01:44.00,"16 ARE LEFT, WHO WILL BE VOTED"
63,00:01:45.30,00:01:45.30,OUT TONIGHT?
64,00:01:54.03,00:01:54.03,HELLO?
65,00:01:55.97,00:01:55.97,WHAT'S YOUR NAME?
66,00:01:56.60,00:01:56.60,CHRISTINE.
67,00:01:57.20,00:01:57.20,HI.
68,00:01:59.03,00:01:59.03,HI.
69,00:01:59.40,00:01:59.40,SEMHAR.
70,00:02:00.20,00:02:00.20,SEMHAR?
71,00:02:01.00,00:02:01.00,YEAH.
72,00:02:02.00,00:02:02.00,"I HAVE TO TELL YOU, I DON'T"
73,00:02:03.77,00:02:03.77,KNOW WHAT HAPPENED AT TRIBAL?
74,00:02:05.07,00:02:05.07,I THINK MY TRIBE WAS NOT READY
75,00:02:06.60,00:02:06.60,FOR SOMEONE WHO WANTED TO PLAY
76,00:02:08.30,00:02:08.30,THE GAME RIGHT OUT OF THE BOX.
77,00:02:17.17,00:02:17.17,"OH, REALLY?"
78,00:02:17.80,00:02:17.80,YEAH.
79,00:02:18.30,00:02:18.30,WHAT IS HE LIKE?
80,00:02:19.20,00:02:19.20,"HE'S A BIG, FAT, PAIN IN THE"
81,00:02:21.40,00:02:21.40,ASS.
82,00:02:21.73,00:02:21.73,REALLY?
83,00:02:23.30,00:02:23.30,HE THINKS HE'S KING FAROUK.
84,00:02:27.37,00:02:27.37,I THINK COACH JUST HAD IT OUT
85,00:02:28.70,00:02:28.70,FOR ME FROM THE BEGINNING AND HE
86,00:02:30.30,00:02:30.30,WAS GOING TO DO WHATEVER IT TOOK
87,00:02:34.57,00:02:34.57,"TO GET ME OUT, AND HE SUCCEEDED."
88,00:02:36.60,00:02:36.60,AT LEAST REDEMPTION ISLAND GIVES
89,00:02:37.47,00:02:37.47,ME ANOTHER CHANCE TO GET BACK
90,00:02:38.73,00:02:38.73,INTO IT.
91,00:02:39.83,00:02:39.83,IT'S NOT OVER YET.
92,00:02:41.53,00:02:41.53,FAT LADY HAS NOT SUNG.
93,00:02:49.00,00:02:49.00,CONGRATULATIONS.
94,00:02:50.50,00:02:50.50,WE'RE ALL HERE TO SEE ANOTHER
95,00:02:52.20,00:02:52.20,DAY.
96,00:02:54.17,00:02:54.17,TRIBAL COUNCIL WAS NUTS
97,00:02:55.60,00:02:55.60,TONIGHT.
98,00:02:56.30,00:02:56.30,"I DIDN'T EXPECT TO SEE, E, YOU"
99,00:02:57.63,00:02:57.63,"KNOW, BRANDON TO BE THE ONE"
100,00:02:58.73,00:02:58.73,SAYING LET'S VOTE FOR MIKAYLA.
101,00:03:00.27,00:03:00.27,"YOU KNOW, I WAS JUST LIKE, WOW."
102,00:03:03.00,00:03:03.00,I WAS THINKING WHAT DID I DO?
103,00:03:04.40,00:03:04.40,WHAT DID I DO?
104,00:03:05.80,00:03:05.80,I COULDN'T PINPOINT A THING.
105,00:03:07.97,00:03:07.97,BRANDON MAY SEEM LIKE HE'S JUST
106,00:03:11.63,00:03:11.63,THIS LITTLE COUNTRYBOY BOYBUT
107,00:03:13.33,00:03:13.33,HE'S STIRRING STUFF UP AND I'M
108,00:03:14.93,00:03:14.93,REALLY NOT HAPPY ABOUT IT.
109,00:03:16.20,00:03:16.20,COACH CAME OUT AND TOOK THE HEAT
110,00:03:17.40,00:03:17.40,OFF ME AND I HOPE IT STAYS OFF
111,00:03:19.17,00:03:19.17,ME.
112,00:03:19.60,00:03:19.60,I HAD NO IDEA.
113,00:03:20.30,00:03:20.30,I DIDN'T KNOW WHAT WAS GOING ON.
114,00:03:21.70,00:03:21.70,I DIDN'T MEAN TO INTERRUPT
115,00:03:22.83,00:03:22.83,YOU GUYS.
116,00:03:23.50,00:03:23.50,"NO, YOU'RE NOT INTERRUPTING."
117,00:03:24.93,00:03:24.93,"YOU'RE NOT INTERRUPTING AT ALL,"
118,00:03:26.40,00:03:26.40,MAN.
119,00:03:27.00,00:03:27.00,TRIBAL COUNCIL SUCTION SO
120,00:03:27.90,00:03:27.90,BAD.
121,00:03:28.83,00:03:28.83,I WAS ALMOST 150% SURE
122,00:03:32.97,00:03:32.97,MIKAYLA WAS GOING HOME.
123,00:03:34.03,00:03:34.03,THE PLAN BACKFIRED.
124,00:03:35.20,00:03:35.20,"IT WAS A BLATANT LIE, AND I"
125,00:03:37.17,00:03:37.17,REGRET EVER DOING THAT.
126,00:03:38.70,00:03:38.70,I CAME INTO THIS GAME NOT
127,00:03:41.03,00:03:41.03,WANTING TO BE LIKE MY UNCLE
128,00:03:43.40,00:03:43.40,RUSSELL AND HIS REPUTATION THAT
129,00:03:44.80,00:03:44.80,HE HAS OF BEING A VILLAIN ON
130,00:03:48.07,00:03:48.07,"""SURVIVOR."""
131,00:03:48.63,00:03:48.63,I WANTED TO BE A HERO.
132,00:03:49.37,00:03:49.37,I WANTED TO BE SOMEONE THAT YOU
133,00:03:50.60,00:03:50.60,COULD LOOK UP TO.
134,00:03:52.00,00:03:52.00,"I'M GUILTY, COMPLETELY GUILTY OF"
135,00:03:53.33,00:03:53.33,"THE WAY THEY ACTED, AND I REAP"
136,00:03:56.30,00:03:56.30,WHAT I SOW MAN.
137,00:04:00.63,00:04:00.63,Captioning brought to you by
138,00:04:02.00,00:04:02.00,"Survivor Productions, CBS,"
139,00:04:04.47,00:04:04.47,
140,00:04:05.90,00:04:05.90,
141,00:04:15.93,00:04:15.93,
142,00:04:24.10,00:04:24.10,TREE MAIL!
143,00:04:25.37,00:04:25.37,TREE MAIL.
144,00:04:26.27,00:04:26.27,TWO PRAYERS SO FAR
145,00:04:27.13,00:04:27.13,HAVE BEEN VOTED OUT.
146,00:04:28.67,00:04:28.67,TODAY THEY WILL PLAY FOR
147,00:04:30.43,00:04:30.43,THEIR LIVES.
148,00:04:31.63,00:04:31.63,CHOOSE TWO FROM YOUR
149,00:04:32.50,00:04:32.50,TRIBE TO WITNESS THE
150,00:04:34.33,00:04:34.33,MATCH TO SEE WHOM LEAVES
151,00:04:35.93,00:04:35.93,AND WHO SURVIVES?
152,00:04:36.47,00:04:36.47,WE JUST GOT A TREE
153,00:04:38.00,00:04:38.00,MAIL INVITING US TO
154,00:04:39.17,00:04:39.17,REDEMPTION ISLAND.
155,00:04:40.77,00:04:40.77,I WOULD HUMBLY REQUEST
156,00:04:41.80,00:04:41.80,THE TRIBEY ALLOW ME TO
157,00:04:43.17,00:04:43.17,GO TO THIS REDEMPTION.
158,00:04:45.93,00:04:45.93,I WOULD LIKE TO GO.
159,00:04:47.07,00:04:47.07,"I WANT TO GO, TOO."
160,00:04:48.90,00:04:48.90,DONE.
161,00:04:49.33,00:04:49.33,GOOD DEAL.
162,00:04:50.47,00:04:50.47,I'LL GO TO THE DUEL
163,00:04:52.20,00:04:52.20,TODAY WITH STACEY.
164,00:04:53.07,00:04:53.07,THE BEST PART OF THIS
165,00:04:54.17,00:04:54.17,DAY WOULD BE IF
166,00:04:55.87,00:04:55.87,CHRISTINE LOST BECAUSE I
167,00:04:56.43,00:04:56.43,DON'T WANT HER AT ANY
168,00:04:57.23,00:04:57.23,POINT IN TIME COMING
169,00:04:58.10,00:04:58.10,BACK TO THE GAME.
170,00:05:09.63,00:05:09.63,Jeff: WE'LL NOW
171,00:05:11.07,00:05:11.07,BRING IN THE COMPETITORS
172,00:05:12.17,00:05:12.17,FOR TODAY'S DUEL.
173,00:05:15.37,00:05:15.37,SEMHAR WILL BATTLE
174,00:05:15.93,00:05:15.93,"AGAINST CHRISTINE, VOTED"
175,00:05:18.67,00:05:18.67,OUT AT THE LAST TRIBAL
176,00:05:19.27,00:05:19.27,COUNCIL.
177,00:05:24.60,00:05:24.60,"CHRISTINE, UGLY TRIBAL"
178,00:05:26.00,00:05:26.00,COUNCIL.
179,00:05:27.10,00:05:27.10,ANY ANIMOSITY TOWARD THE
180,00:05:27.77,00:05:27.77,TWO PEOPLE THAT ARE HERE
181,00:05:29.30,00:05:29.30,TODAY?
182,00:05:29.87,00:05:29.87,"COACH WADE, YOU KNOW,"
183,00:05:30.77,00:05:30.77,HE DIDN'T LIKE ME FROM
184,00:05:31.47,00:05:31.47,THE BEGINNING.
185,00:05:32.10,00:05:32.10,I JUST ARTICULATED WHAT
186,00:05:33.60,00:05:33.60,EVERYONE ELSE WAS
187,00:05:34.90,00:05:34.90,SAYING.
188,00:05:35.30,00:05:35.30,Mike: YOU'RE
189,00:05:35.87,00:05:35.87,TALKING ABOUT TELLING
190,00:05:36.67,00:05:36.67,HIM HE WAS GOING HOME.
191,00:05:37.43,00:05:37.43,RIGHT.
192,00:05:37.97,00:05:37.97,AND THEN HE DISLIKED
193,00:05:39.30,00:05:39.30,"ME, AND I THINK THAT WAS"
194,00:05:40.57,00:05:40.57,"HIS OBJECTIVE, TO GET ME"
195,00:05:42.00,00:05:42.00,OUT AS SOON AS POSSIBLE.
196,00:05:42.87,00:05:42.87,SO I WANT TO GET BACK IN
197,00:05:43.87,00:05:43.87,THE GAME FOR ME.
198,00:05:46.00,00:05:46.00,Jeff: TELL ME ABOUT
199,00:05:47.17,00:05:47.17,"REDEMPTION ISLAND,"
200,00:05:48.20,00:05:48.20,SEMHAR.
201,00:05:48.77,00:05:48.77,YOU WERE OUT THERE FOR A
202,00:05:49.87,00:05:49.87,FEW NIGHTS ALL ALONE.
203,00:05:51.40,00:05:51.40,"YEAH, REDEMPTION"
204,00:05:52.27,00:05:52.27,ISLAND IS SCARY AND I
205,00:05:54.80,00:05:54.80,WAS ALONE.
206,00:05:55.57,00:05:55.57,I'M JUST READY TO KEEP
207,00:05:56.90,00:05:56.90,GOING.
208,00:05:57.33,00:05:57.33,"Jeff: ALL RIGHT,"
209,00:05:57.93,00:05:57.93,SHALL WE GET TO TODAY'S
210,00:06:00.40,00:06:00.40,DUEL?
211,00:06:00.93,00:06:00.93,TODAY'S DUEL WILL
212,00:06:01.90,00:06:01.90,REQUIRE CONCENTRATION
213,00:06:03.43,00:06:03.43,AND BALANCE.
214,00:06:04.13,00:06:04.13,"ON MY GO, YOU WILL PLACE"
