,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00," >> JEFF PROBST: Previously, on"
2,00:00:02.20,00:00:02.20,Survivor: Rupert had some regrets after his first Tribal
3,00:00:04.93,00:00:04.93,Council. I can't believe 
4,00:00:07.53,00:00:07.53,I wrote Michelle's name down instead of Shawn.
5,00:00:10.10,00:00:10.10,>> PROBST: And he Morgan Tribe had a visit from a Panamanian
6,00:00:12.10,00:00:12.10,local. ( bird squawks )
7,00:00:13.43,00:00:13.43,>> I think it's hilarious that Osten is scared of every
8,00:00:17.30,00:00:17.30,little thing. >> PROBST: At Drake...
9,00:00:19.30,00:00:19.30,">> Dude, you do more not to do work than doing work!"
10,00:00:21.33,00:00:21.33,>> PROBST: ...Shawn had worn out his welcome.
11,00:00:23.33,00:00:23.33,>> SANDRA: Shawn should get a clue or he's going home.
12,00:00:25.57,00:00:25.57,>> PROBST: At the reward challenge: First part of
13,00:00:28.40,00:00:28.40,today's reward: steak. ALL: Oh...
14,00:00:30.03,00:00:30.03,>> PROBST: Drake took aim at Morgan...
15,00:00:31.83,00:00:31.83,Drake wins reward! ( all cheering ) ...and savored
16,00:00:35.10,00:00:35.10,their victory. >> This is the bomb.
17,00:00:36.70,00:00:36.70,">> PROBST: At the immunity challenge, the tribes' minds"
18,00:00:39.47,00:00:39.47,"and bodies were pushed to the limit, and Morgan was the"
19,00:00:42.50,00:00:42.50,last tribe standing. Morgan wins immunity.
20,00:00:43.90,00:00:43.90,"Facing Tribal Council, Shawn was on the"
21,00:00:47.23,00:00:47.23,chopping block until Trish and Jon felt threatened by
22,00:00:50.17,00:00:50.17,Rupert. >> TRISH: One person has
23,00:00:52.20,00:00:52.20,a hell of a lot of power right now.
24,00:00:54.00,00:00:54.00,>> JON: There's no way anyone can go against Rupert
25,00:00:56.17,00:00:56.17,"to the final two. It'd be a freakin' K.O., man."
26,00:00:58.23,00:00:58.23,They're planning on getting rid of you tonight.
27,00:01:01.07,00:01:01.07,>> PROBST: But Rupert turned the tables with a plan of his own by
