,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.30,00:00:01.30,Jeff: PREVIOUSLY ON
3,00:00:01.57,00:00:01.57,"""SURVIVOR"": WHEN THE TWO TRIBES"
4,00:00:03.00,00:00:03.00,"MERGED INTO ONE, KIM WAS PLAYING"
5,00:00:04.83,00:00:04.83,BOTH SIDES.
6,00:00:05.13,00:00:05.13,WE HAVE TO TELL EACH OTHER
7,00:00:06.97,00:00:06.97,WHAT'S ANYTHING DOWN AND MAKE
8,00:00:08.20,00:00:08.20,SURE IT GOES.
9,00:00:10.57,00:00:10.57,I HAVE AN ALL-WOMEN'S
10,00:00:12.30,00:00:12.30,"ALLIANCE, AND I HAVE MY SALANI"
11,00:00:15.57,00:00:15.57,ALLIANCE.
12,00:00:15.87,00:00:15.87,"Jeff: WHEN THE TIME CAME,"
13,00:00:17.47,00:00:17.47,KIM OPTED TO GO WITH THE WOMEN
14,00:00:19.30,00:00:19.30,AND TAKE OUT THE MEN.
15,00:00:20.00,00:00:20.00,THIS IS NEVER GOING TO BE THE
16,00:00:21.43,00:00:21.43,SAME.
17,00:00:21.87,00:00:21.87,IT'S TIME FOR THE GUYS TO KNOW
18,00:00:22.73,00:00:22.73,WHERE THE WOMEN STAND.
19,00:00:24.93,00:00:24.93,"Jeff: TROYZAN AND JAY, THE"
20,00:00:27.03,00:00:27.03,"TWO STRONGEST REMAINING MEN,"
21,00:00:29.73,00:00:29.73,BECAME UNEASY.
22,00:00:30.10,00:00:30.10,I JUST DON'T WANT THEM TO TRY
23,00:00:31.77,00:00:31.77,TO FULL SOME FAST MOVE ON US.
24,00:00:34.30,00:00:34.30,Jeff: AT THE IMMUNITY
25,00:00:36.30,00:00:36.30,"CHALLENGE, CHELSEA CAME OUT ON"
26,00:00:38.33,00:00:38.33,TOP.
27,00:00:38.70,00:00:38.70,CHELSEA WINS INDIVIDUAL
28,00:00:42.03,00:00:42.03,IMMUNITY!
29,00:00:42.63,00:00:42.63,WITHOUT THE PROTECTION OF AN
30,00:00:44.57,00:00:44.57,"IMMUNITY NECKLACE, TROYZAN"
31,00:00:46.03,00:00:46.03,DECIDED IT WAS TIME TO MAKE A
32,00:00:47.40,00:00:47.40,DESPERATE MOVE.
33,00:00:47.90,00:00:47.90,"YEAH, BABY."
34,00:00:48.87,00:00:48.87,"I HAVE AN IDOL, BRO."
35,00:00:50.87,00:00:50.87,I'M PLAYING IT.
36,00:00:52.17,00:00:52.17,"IF I GET TARZAN TO VOTE FOR KIM,"
37,00:00:55.20,00:00:55.20,AND I GET CHRISTINA TO VOTE FOR
38,00:00:57.57,00:00:57.57,"KIM, WOULD YOU VOTE FOR KIM."
39,00:00:59.13,00:00:59.13,Jeff: DESPITE HIS EARLIER
40,00:01:01.30,00:01:01.30,"SUSPICIONS, JAY MAINTAINED HIS"
41,00:01:02.90,00:01:02.90,ALLIANCE WITH THE WOMEN.
42,00:01:04.70,00:01:04.70,HE'S DEBATING ON PLAYING THE
43,00:01:06.57,00:01:06.57,IDOL.
44,00:01:06.73,00:01:06.73,I FIGURED.
45,00:01:08.70,00:01:08.70,TROY IS JUST CONCERNED THE
46,00:01:09.93,00:01:09.93,WOMEN HAVE THE NUMBERS.
47,00:01:10.77,00:01:10.77,THEY'RE GOING TO TRY TO
48,00:01:12.07,00:01:12.07,"BLINDSIDE HIM, BUT I TRUST MY"
49,00:01:13.67,00:01:13.67,TWO GIRLS.
50,00:01:14.93,00:01:14.93,Jeff: AT TRIBAL COUNCIL.
51,00:01:17.17,00:01:17.17,JEFF...
52,00:01:19.27,00:01:19.27,Jeff: TROYZAN MADE GOOD ON
53,00:01:20.87,00:01:20.87,HIS IDOL THREAT.
54,00:01:21.37,00:01:21.37,I'M NOT GOING TO JOIN THAT
55,00:01:23.60,00:01:23.60,GROUP.
56,00:01:23.87,00:01:23.87,Jeff: ANY VOTES CAST
57,00:01:25.63,00:01:25.63,AGAINST TROYZAN WILL NOT COUNT.
58,00:01:27.93,00:01:27.93,WITH THE HIDDEN IMMUNITY IDOL IN
59,00:01:30.20,00:01:30.20,"PLAY, THE WOMEN'S SPLIT VOTE,"
60,00:01:31.80,00:01:31.80,MEANT JAY WAS SENT PACKING.
61,00:01:35.97,00:01:35.97,THE NINTH MEMBER VOTED OFF AND
62,00:01:37.10,00:01:37.10,THE THIRD MEMBER OF OUR JURY.
63,00:01:38.57,00:01:38.57,JAY.
64,00:01:39.03,00:01:39.03,YOU NEED TO BRING ME YOUR TORCH.
65,00:01:40.23,00:01:40.23,THE TRIBE HAS SPOKEN.
66,00:01:41.93,00:01:41.93,"LEFT COMPLETELY ALONE, CAN"
67,00:01:43.80,00:01:43.80,TROYZAN FIND A WAY BACK IN?
68,00:01:45.80,00:01:45.80,GRAB YOUR TORCHES AND HEAD BACK
69,00:01:46.83,00:01:46.83,TO CAMP.
70,00:01:47.83,00:01:47.83,NINE ARE LEFT.
71,00:01:48.53,00:01:48.53,WHO WILL BE VOTED OUT TONIGHT.
72,00:01:57.20,00:01:57.20,"TROY, I KNEW YOU HAD THAT"
73,00:01:59.57,00:01:59.57,IDOL.
74,00:01:59.73,00:01:59.73,SAY WHAT?
75,00:02:01.00,00:02:01.00,GOOD HUNCH.
76,00:02:04.57,00:02:04.57,TRIBAL COUNCIL WAS THE
77,00:02:05.57,00:02:05.57,BIGGEST DISAPPOINTMENT SO FAR.
78,00:02:11.33,00:02:11.33,"JAY GOT VOTED OUT, SO I'M"
79,00:02:14.80,00:02:14.80,"BASICALLY NEXT IN LINE, PR"
80,00:02:20.57,00:02:20.57,PROBABLY.
81,00:02:20.73,00:02:20.73,IT IS WHAT IT IS.
82,00:02:22.37,00:02:22.37,NOTHING PERSONAL.
83,00:02:26.87,00:02:26.87,TAKE IT AS A COMPLIMENT?
84,00:02:29.20,00:02:29.20,YOU NEVER WERE GOING TO VOTE
85,00:02:30.90,00:02:30.90,ANY OTHER WAY.
86,00:02:34.57,00:02:34.57,CORRECT?
87,00:02:34.87,00:02:34.87,I WAS GOING TO GO WITH
88,00:02:36.60,00:02:36.60,WHATEVER WAS THE INITIAL PLAN.
89,00:02:41.03,00:02:41.03,YOU'VE BEEN ON THE BLOCK TO
90,00:02:42.37,00:02:42.37,"GET VOTED OUT, I THOUGHT YOU"
91,00:02:44.60,00:02:44.60,"WERE LIKE, ALL DIALED IN."
92,00:02:46.43,00:02:46.43,SO I DON'T KNOW WHY YOU DID
93,00:02:47.90,00:02:47.90,THAT.
94,00:02:48.10,00:02:48.10,WHAT DO YOU MEAN?
95,00:02:49.23,00:02:49.23,SHE'S NOT ONLY ONE HODID
96,00:02:51.90,00:02:51.90,THAT.
97,00:02:52.30,00:02:52.30,"THAT'S WHAT'S SHOCKING, TOO."
98,00:02:53.40,00:02:53.40,DON'T ATTACK HER.
99,00:02:54.17,00:02:54.17,"I'M NOT ATTACKING HER-- HEY,"
100,00:02:58.63,00:02:58.63,I'M ASKING HER A QUESTION.
101,00:02:59.67,00:02:59.67,YOU'RE PUTTING WORDS IN MY
102,00:03:03.07,00:03:03.07,MOUTH.
103,00:03:03.40,00:03:03.40,I CAN ASK HER A QUESTION.
104,00:03:03.63,00:03:03.63,"DUDE, RELAX."
105,00:03:04.30,00:03:04.30,I'M NOT RELAXED.
106,00:03:05.67,00:03:05.67,I'M NOT GOING TO BE RELAXED. I CAN ASK THE QUESTIONS.
107,00:03:06.57,00:03:06.57,DON'T GET CRAZY WITH ME.
108,00:03:07.67,00:03:07.67,I WILL GET CRAZY WITH YOU.
109,00:03:09.57,00:03:09.57,TROY IS DIGGING HIMSELF IN A BIGGER HOLE.
110,00:03:12.87,00:03:12.87,HE'S ATTACKING EVERYBODY ELSE AND TRYING TO COP AN ATTITUDE WITH ME.
111,00:03:15.90,00:03:15.90,I DON'T FEEL LIKE HE SHOULD BE
112,00:03:17.53,00:03:17.53,UPSET WITH ME.
113,00:03:18.70,00:03:18.70,I DIDN'T VOTE FOR HIM.
114,00:03:20.90,00:03:20.90,I'M GLAD YOU ANSWERED FOR
115,00:03:24.03,00:03:24.03,YOURSELF.
116,00:03:26.10,00:03:26.10,AT LEAST SHE DIDN'T ANSWER FOR
117,00:03:27.93,00:03:27.93,YOU.
118,00:03:29.70,00:03:29.70,I'M TOTALLY PISSED OFF.
119,00:03:30.73,00:03:30.73,I FEEL LIKE I'M COMPLETELY ALONE
120,00:03:32.73,00:03:32.73,NOW.
121,00:03:33.17,00:03:33.17,"WHEN I GET PISSED OFF, I GET"
122,00:03:34.50,00:03:34.50,FIRED UP.
123,00:03:35.13,00:03:35.13,NOW I'M GOING TO WIN EVERY DAMN
124,00:03:37.07,00:03:37.07,IMMUNITY.
125,00:03:37.50,00:03:37.50,I COULD GIVE A CRAP ABOUT THOSE
126,00:03:38.90,00:03:38.90,PEOPLE.
127,00:03:41.43,00:03:41.43,THIS IS NO TEAM ANYMORE.
128,00:03:42.73,00:03:42.73,I'M NO TEAM PLAYER.
129,00:03:44.00,00:03:44.00,THIS IS JUST TROYZAN VERSUS
130,00:03:45.70,00:03:45.70,EVERYBODY ELSE.
131,00:03:46.30,00:03:46.30,THAT'S THE WAY I FEEL.
132,00:04:22.00,00:04:22.00,"LISTEN,UN, IT'S REALLY NOT"
133,00:04:24.77,00:04:24.77,FAIR THAT THREE OR FOUR PEOPLE
134,00:04:26.90,00:04:26.90,THAT DID TO ME.
135,00:04:28.00,00:04:28.00,I FEEL LIKE I SHOULD BE HERE
136,00:04:29.37,00:04:29.37,BEFORE THEY SHOULD GO.
137,00:04:30.50,00:04:30.50,I JUST FEEL LIKE WHAT THE HELL
138,00:04:31.93,00:04:31.93,ARE THEY DOING?
139,00:04:32.77,00:04:32.77,THEY DON'T EVEN KNOW WHAT
140,00:04:33.67,00:04:33.67,THEY'RE DOING HERE.
141,00:04:34.10,00:04:34.10,I'M JUST-- IT'S JUST THE
142,00:04:35.73,00:04:35.73,GAME.
143,00:04:36.13,00:04:36.13,THIS IS HOW RIDICULOUS THESE
144,00:04:37.50,00:04:37.50,PEOPLE ARE.
145,00:04:38.87,00:04:38.87,THEY SOMEHOW THINK I'M SUPPOSED
146,00:04:39.97,00:04:39.97,"TO COME BACK TO CAMP, ""IT'S JUST"
147,00:04:42.67,00:04:42.67,A GAME.
148,00:04:43.27,00:04:43.27,"HEY, WE'RE JUST HAVING FUN"
149,00:04:44.97,00:04:44.97,"HERE."""
