,begin,end,subtitles_text
1,00:00:00.00,00:00:00.00,
2,00:00:01.40,00:00:01.40,Jeff: PREVIOUSLY ON
3,00:00:02.70,00:00:02.70,"""SURVIVOR"": SINCE DAY ONE, COACH"
4,00:00:04.53,00:00:04.53,HAS BEEN THE DRIVING FORCE
5,00:00:06.77,00:00:06.77,BEHIND AN IMPENETRABLE ALLIANCE
6,00:00:08.97,00:00:08.97,OF FIVE.
7,00:00:09.57,00:00:09.57,"WE'VE GOT RICK, BRANDON,"
8,00:00:11.13,00:00:11.13,"SOPHIE, ALBERT, AND YOU'VE GOT"
9,00:00:12.40,00:00:12.40,MYSELF.
10,00:00:12.73,00:00:12.73,Jeff: AND HE ADDED EDNA AS
11,00:00:14.00,00:00:14.00,THE SIXTH.
12,00:00:14.33,00:00:14.33,I CAN'T LIE TO ANYBODY
13,00:00:16.47,00:00:16.47,ANYMORE.
14,00:00:16.87,00:00:16.87,Jeff: BUT BRANDON SHATTERED
15,00:00:18.27,00:00:18.27,ANY ILLUSIONS EDNA HAD ABOUT
16,00:00:20.00,00:00:20.00,MOVING UP IN THE PECKING ORDER.
17,00:00:21.13,00:00:21.13,BRANDON SAID THE OTHER FIVE
18,00:00:23.10,00:00:23.10,PEOPLE IN THE ALLIANCE HAVE
19,00:00:24.43,00:00:24.43,BASICALLY JUST TOLERATED ME.
20,00:00:26.13,00:00:26.13,Jeff: WE ARE MERGED.
21,00:00:27.17,00:00:27.17,"AFTER THE TWO TRIBES MERGED,"
22,00:00:28.60,00:00:28.60,THEY WERE DEAD EVEN.
23,00:00:29.53,00:00:29.53,"AT THIS POINT, IT'S A"
24,00:00:31.77,00:00:31.77,DEAD-LOCKED 6-6 VOTE.
25,00:00:33.83,00:00:33.83,YOU ARE THE MOST POWERFUL MAN
26,00:00:35.10,00:00:35.10,IN THE GAME.
27,00:00:35.77,00:00:35.77,Jeff: BUT COACH SOMEHOW
28,00:00:37.50,00:00:37.50,CONVINCED COCHRAN TO JUMP FROM
29,00:00:39.10,00:00:39.10,SIX AT THE OLD SAVAII TO SEVEN
30,00:00:40.97,00:00:40.97,IN HIS ALLIANCE.
31,00:00:42.50,00:00:42.50,"WHO IS THE STRONGEST,"
32,00:00:43.87,00:00:43.87,STRONGEST MAN ON EARTH THEY
33,00:00:45.13,00:00:45.13,CALLED HIM?
34,00:00:46.07,00:00:46.07,HERCULES.
